Time,0,1,2,3,4,5
0,0.84,0.91,0.77,0.46,0.33,0.31
1,0.91,0.96,0.77,0.47,0.4,0.31
2,0.94,0.98,0.75,0.47,0.44,0.3
3,0.93,0.98,0.78,0.47,0.45,0.3
4,0.92,0.98,0.77,0.46,0.46,0.32
5,0.9,0.98,0.77,0.45,0.46,0.32
6,0.91,0.97,0.8,0.45,0.41,0.3
7,0.91,0.97,0.82,0.44,0.32,0.26
8,0.9,0.97,0.85,0.43,0.24,0.23
9,0.88,0.95,0.84,0.45,0.32,0.26
10,0.84,0.93,0.84,0.46,0.4,0.29
11,0.79,0.91,0.83,0.47,0.45,0.32
12,0.71,0.88,0.8,0.47,0.42,0.3
13,0.61,0.84,0.77,0.46,0.39,0.28
14,0.52,0.79,0.74,0.46,0.35,0.27
15,0.51,0.84,0.76,0.47,0.36,0.26
16,0.51,0.9,0.77,0.47,0.36,0.26
17,0.5,0.95,0.77,0.48,0.37,0.27
18,0.6,0.93,0.76,0.46,0.3,0.2
19,0.7,0.92,0.73,0.44,0.22,0.15
20,0.79,0.9,0.7,0.41,0.16,0.11
21,0.88,0.94,0.72,0.42,0.18,0.1
22,0.95,0.96,0.77,0.43,0.2,0.1
23,0.98,0.97,0.8,0.45,0.25,0.11
24,0.98,0.97,0.8,0.45,0.26,0.17
25,0.98,0.96,0.81,0.45,0.28,0.24
26,0.97,0.95,0.85,0.45,0.31,0.3
27,0.98,0.96,0.85,0.47,0.34,0.3
28,0.97,0.97,0.86,0.48,0.38,0.3
29,0.97,0.97,0.87,0.49,0.42,0.31
30,0.97,0.97,0.85,0.48,0.4,0.3
31,0.97,0.97,0.84,0.47,0.38,0.27
32,0.97,0.96,0.83,0.45,0.35,0.24
33,0.97,0.96,0.83,0.47,0.36,0.25
34,0.96,0.96,0.82,0.47,0.38,0.26
35,0.95,0.96,0.82,0.47,0.39,0.27
36,0.89,0.95,0.79,0.46,0.34,0.25
37,0.79,0.9,0.76,0.46,0.29,0.23
38,0.7,0.83,0.75,0.44,0.23,0.2
39,0.73,0.83,0.74,0.42,0.2,0.16
40,0.76,0.82,0.74,0.39,0.17,0.14
41,0.8,0.8,0.77,0.36,0.15,0.11
42,0.79,0.79,0.78,0.32,0.14,0.09
43,0.78,0.79,0.79,0.29,0.13,0.08
44,0.78,0.8,0.77,0.26,0.13,0.08
45,0.84,0.84,0.81,0.32,0.17,0.13
46,0.9,0.87,0.84,0.38,0.22,0.21
47,0.93,0.9,0.86,0.43,0.28,0.29
48,0.92,0.9,0.85,0.41,0.33,0.28
49,0.94,0.9,0.83,0.39,0.39,0.28
50,0.93,0.9,0.8,0.4,0.44,0.28
51,0.93,0.89,0.78,0.35,0.42,0.26
52,0.9,0.88,0.76,0.31,0.4,0.25
53,0.88,0.87,0.73,0.29,0.38,0.25
54,0.81,0.87,0.73,0.29,0.38,0.27
55,0.73,0.87,0.73,0.32,0.38,0.29
56,0.71,0.84,0.75,0.35,0.37,0.3
57,0.58,0.76,0.8,0.39,0.38,0.31
58,0.51,0.7,0.84,0.42,0.39,0.31
59,0.49,0.69,0.87,0.42,0.41,0.32
60,0.39,0.63,0.82,0.45,0.4,0.33
61,0.33,0.58,0.74,0.48,0.41,0.34
62,0.32,0.57,0.68,0.47,0.42,0.34
63,0.24,0.63,0.69,0.48,0.43,0.35
64,0.26,0.79,0.72,0.47,0.44,0.35
65,0.32,0.93,0.77,0.47,0.44,0.34
66,0.28,0.95,0.76,0.43,0.4,0.29
67,0.33,0.94,0.74,0.39,0.35,0.23
68,0.5,0.9,0.72,0.35,0.34,0.2
69,0.51,0.93,0.6,0.38,0.3,0.21
70,0.64,0.95,0.57,0.42,0.3,0.23
71,0.83,0.94,0.69,0.44,0.33,0.25
72,0.82,0.9,0.63,0.45,0.3,0.23
73,0.78,0.84,0.62,0.45,0.28,0.21
74,0.76,0.82,0.66,0.43,0.26,0.2
75,0.79,0.89,0.64,0.38,0.3,0.25
76,0.85,0.95,0.67,0.36,0.37,0.31
77,0.9,0.98,0.74,0.35,0.42,0.34
78,0.86,0.98,0.76,0.36,0.38,0.32
79,0.84,0.98,0.78,0.38,0.32,0.28
80,0.87,0.98,0.79,0.4,0.29,0.25
81,0.91,0.93,0.8,0.41,0.34,0.24
82,0.94,0.84,0.81,0.42,0.38,0.24
83,0.96,0.79,0.85,0.42,0.42,0.23
84,0.94,0.82,0.79,0.4,0.44,0.25
85,0.92,0.87,0.7,0.36,0.45,0.26
86,0.88,0.92,0.62,0.31,0.46,0.28
87,0.89,0.88,0.57,0.3,0.44,0.26
88,0.9,0.8,0.51,0.28,0.4,0.23
89,0.91,0.7,0.45,0.27,0.35,0.21
90,0.93,0.84,0.53,0.31,0.4,0.26
91,0.94,0.92,0.61,0.36,0.45,0.3
92,0.95,0.93,0.69,0.41,0.47,0.34
93,0.96,0.93,0.8,0.45,0.48,0.35
94,0.97,0.93,0.88,0.47,0.48,0.36
95,0.97,0.94,0.9,0.48,0.49,0.36
96,0.96,0.89,0.9,0.48,0.49,0.36
97,0.95,0.84,0.9,0.47,0.49,0.35
98,0.93,0.8,0.9,0.45,0.49,0.35
99,0.95,0.83,0.9,0.46,0.49,0.35
100,0.96,0.88,0.89,0.47,0.49,0.35
101,0.97,0.94,0.88,0.48,0.49,0.36
102,0.94,0.9,0.88,0.48,0.49,0.36
103,0.92,0.86,0.87,0.47,0.49,0.36
104,0.92,0.83,0.86,0.47,0.49,0.36
105,0.9,0.78,0.86,0.47,0.49,0.36
106,0.9,0.75,0.85,0.47,0.49,0.36
107,0.91,0.73,0.85,0.47,0.48,0.36
108,0.8,0.71,0.71,0.44,0.47,0.34
109,0.64,0.7,0.5,0.4,0.41,0.31
110,0.51,0.7,0.34,0.34,0.32,0.26
111,0.46,0.69,0.24,0.26,0.28,0.19
112,0.43,0.64,0.14,0.19,0.23,0.13
113,0.42,0.55,0.08,0.14,0.2,0.09
114,0.42,0.55,0.08,0.15,0.11,0.06
115,0.44,0.57,0.1,0.12,0.05,0.04
116,0.46,0.6,0.14,0.1,0.01,0.02
117,0.5,0.6,0.19,0.12,0.01,0.04
118,0.55,0.61,0.31,0.16,0.02,0.06
119,0.61,0.63,0.49,0.22,0.02,0.09
120,0.62,0.75,0.68,0.27,0.03,0.1
121,0.68,0.88,0.82,0.32,0.04,0.12
122,0.74,0.94,0.89,0.36,0.05,0.15
123,0.77,0.93,0.89,0.34,0.07,0.12
124,0.8,0.92,0.89,0.33,0.1,0.11
125,0.83,0.93,0.89,0.35,0.15,0.11
126,0.82,0.94,0.9,0.38,0.12,0.15
127,0.83,0.94,0.9,0.4,0.09,0.2
128,0.85,0.94,0.9,0.41,0.07,0.24
129,0.81,0.94,0.9,0.42,0.12,0.25
130,0.78,0.94,0.89,0.43,0.2,0.26
131,0.77,0.94,0.88,0.44,0.29,0.28
132,0.7,0.92,0.86,0.42,0.25,0.26
133,0.64,0.89,0.82,0.4,0.21,0.22
134,0.59,0.86,0.78,0.37,0.18,0.17
135,0.55,0.86,0.72,0.35,0.18,0.17
136,0.52,0.86,0.66,0.32,0.19,0.16
137,0.48,0.86,0.6,0.28,0.19,0.16
138,0.5,0.86,0.6,0.27,0.19,0.16
139,0.52,0.86,0.61,0.27,0.18,0.15
140,0.54,0.86,0.62,0.27,0.18,0.14
141,0.56,0.91,0.68,0.37,0.27,0.21
142,0.59,0.95,0.77,0.44,0.37,0.29
143,0.63,0.97,0.87,0.47,0.45,0.33
144,0.64,0.97,0.87,0.47,0.45,0.33
145,0.65,0.98,0.87,0.47,0.44,0.34
146,0.69,0.97,0.88,0.47,0.44,0.34
147,0.66,0.97,0.87,0.47,0.4,0.32
148,0.69,0.95,0.85,0.47,0.38,0.32
149,0.78,0.94,0.84,0.47,0.38,0.31
150,0.73,0.94,0.77,0.46,0.39,0.3
151,0.7,0.95,0.67,0.45,0.4,0.26
152,0.69,0.96,0.58,0.45,0.4,0.23
153,0.59,0.88,0.47,0.43,0.33,0.2
154,0.52,0.79,0.4,0.42,0.25,0.18
155,0.49,0.74,0.36,0.41,0.18,0.17
156,0.42,0.43,0.24,0.31,0.09,0.08
157,0.33,0.15,0.11,0.15,0.05,0.02
158,0.25,0.06,0.05,0.05,0.03,0.0
159,0.2,0.03,0.02,0.01,0.0,0.0
160,0.14,0.01,0.0,0.0,0.0,0.0
161,0.09,0.01,0.0,0.0,0.0,0.0
162,0.08,0.02,0.01,0.0,0.0,0.0
163,0.08,0.02,0.01,0.0,0.02,0.0
164,0.09,0.05,0.02,0.01,0.08,0.02
165,0.09,0.1,0.03,0.02,0.09,0.02
166,0.1,0.19,0.04,0.04,0.12,0.04
167,0.11,0.31,0.06,0.08,0.16,0.06
168,0.08,0.33,0.12,0.09,0.2,0.08
169,0.08,0.36,0.23,0.11,0.24,0.1
170,0.1,0.42,0.41,0.13,0.29,0.14
171,0.12,0.47,0.43,0.16,0.36,0.16
172,0.15,0.52,0.46,0.19,0.42,0.2
173,0.2,0.57,0.5,0.22,0.46,0.22
174,0.26,0.57,0.54,0.24,0.44,0.24
175,0.36,0.57,0.58,0.26,0.4,0.26
176,0.48,0.59,0.63,0.28,0.36,0.27
177,0.55,0.6,0.63,0.28,0.38,0.26
178,0.63,0.62,0.63,0.28,0.39,0.24
179,0.7,0.64,0.64,0.27,0.4,0.23
180,0.61,0.57,0.59,0.26,0.32,0.2
181,0.5,0.47,0.54,0.24,0.24,0.18
182,0.41,0.36,0.5,0.22,0.17,0.16
183,0.33,0.32,0.47,0.23,0.21,0.16
184,0.26,0.29,0.45,0.25,0.26,0.16
185,0.2,0.27,0.43,0.26,0.31,0.16
186,0.29,0.34,0.57,0.32,0.34,0.22
187,0.38,0.43,0.7,0.38,0.38,0.29
188,0.47,0.54,0.79,0.43,0.41,0.33
189,0.56,0.61,0.82,0.44,0.44,0.33
190,0.66,0.67,0.84,0.45,0.46,0.33
191,0.76,0.73,0.85,0.46,0.48,0.32
192,0.76,0.7,0.84,0.41,0.44,0.27
193,0.77,0.68,0.84,0.35,0.36,0.21
194,0.78,0.66,0.83,0.29,0.27,0.16
195,0.77,0.66,0.85,0.3,0.3,0.21
196,0.76,0.66,0.87,0.32,0.32,0.25
197,0.74,0.67,0.88,0.34,0.34,0.29
198,0.74,0.7,0.88,0.32,0.3,0.26
199,0.73,0.72,0.87,0.3,0.26,0.22
200,0.73,0.74,0.87,0.29,0.22,0.18
201,0.73,0.64,0.87,0.24,0.18,0.17
202,0.74,0.54,0.86,0.2,0.15,0.16
203,0.74,0.44,0.86,0.16,0.12,0.15
204,0.65,0.41,0.86,0.13,0.12,0.14
205,0.55,0.37,0.86,0.11,0.12,0.13
206,0.45,0.34,0.85,0.1,0.13,0.13
207,0.42,0.32,0.85,0.08,0.11,0.1
208,0.39,0.3,0.84,0.06,0.09,0.07
209,0.36,0.3,0.82,0.05,0.08,0.05
210,0.4,0.28,0.8,0.05,0.08,0.06
211,0.46,0.25,0.77,0.06,0.1,0.07
212,0.55,0.23,0.74,0.07,0.11,0.08
213,0.55,0.26,0.75,0.09,0.16,0.1
214,0.57,0.3,0.76,0.11,0.22,0.13
215,0.61,0.35,0.77,0.14,0.3,0.16
216,0.59,0.31,0.77,0.13,0.28,0.15
217,0.58,0.28,0.76,0.12,0.27,0.15
218,0.57,0.26,0.76,0.11,0.26,0.15
219,0.56,0.29,0.75,0.14,0.28,0.16
220,0.56,0.32,0.74,0.17,0.3,0.18
221,0.56,0.37,0.72,0.2,0.32,0.2
222,0.57,0.47,0.8,0.24,0.31,0.22
223,0.58,0.57,0.86,0.28,0.3,0.25
224,0.59,0.68,0.89,0.33,0.3,0.26
225,0.63,0.74,0.9,0.38,0.36,0.31
226,0.68,0.81,0.9,0.43,0.41,0.35
227,0.74,0.86,0.9,0.46,0.45,0.37
228,0.8,0.94,0.91,0.48,0.46,0.37
229,0.85,0.97,0.91,0.48,0.48,0.37
230,0.88,0.98,0.91,0.48,0.49,0.37
231,0.93,0.98,0.91,0.49,0.49,0.37
232,0.96,0.98,0.91,0.49,0.49,0.37
233,0.97,0.98,0.91,0.49,0.49,0.37
234,0.98,0.98,0.91,0.49,0.49,0.37
235,0.98,0.98,0.91,0.49,0.49,0.35
236,0.98,0.98,0.91,0.49,0.49,0.36
237,0.98,0.97,0.84,0.37,0.49,0.33
238,0.98,0.95,0.86,0.36,0.46,0.3
239,0.98,0.91,0.9,0.49,0.46,0.33
240,0.98,0.65,0.89,0.48,0.45,0.34
241,0.98,0.75,0.9,0.47,0.47,0.36
242,0.98,0.98,0.91,0.47,0.48,0.37
243,0.94,0.98,0.91,0.49,0.49,0.37
244,0.87,0.97,0.89,0.49,0.49,0.37
245,0.89,0.96,0.89,0.49,0.49,0.37
246,0.82,0.98,0.91,0.49,0.49,0.37
247,0.78,0.98,0.88,0.49,0.49,0.37
248,0.81,0.98,0.86,0.49,0.49,0.37
249,0.82,0.98,0.87,0.49,0.49,0.37
250,0.91,0.98,0.88,0.49,0.49,0.37
251,0.94,0.98,0.89,0.49,0.49,0.37
252,0.96,0.98,0.9,0.49,0.49,0.36
253,0.98,0.98,0.9,0.49,0.49,0.36
254,0.98,0.98,0.9,0.49,0.48,0.36
255,0.98,0.98,0.9,0.49,0.48,0.36
256,0.98,0.98,0.9,0.49,0.48,0.36
257,0.96,0.98,0.9,0.49,0.47,0.36
258,0.94,0.98,0.9,0.49,0.45,0.35
259,0.9,0.98,0.9,0.49,0.44,0.35
260,0.84,0.97,0.9,0.48,0.42,0.34
261,0.85,0.97,0.89,0.47,0.42,0.34
262,0.86,0.97,0.88,0.46,0.43,0.33
263,0.87,0.98,0.86,0.45,0.43,0.32
