Time,0,1,2,3,4,5
0,0.9,0.98,0.88,0.46,0.27,0.26
1,0.87,0.98,0.86,0.46,0.28,0.29
2,0.85,0.97,0.85,0.45,0.3,0.31
3,0.82,0.96,0.82,0.43,0.3,0.28
4,0.81,0.95,0.79,0.41,0.3,0.26
5,0.8,0.92,0.77,0.38,0.32,0.24
6,0.79,0.91,0.75,0.39,0.29,0.22
7,0.79,0.89,0.73,0.39,0.26,0.21
8,0.79,0.87,0.72,0.39,0.24,0.21
9,0.83,0.9,0.69,0.4,0.24,0.22
10,0.87,0.92,0.68,0.41,0.25,0.22
11,0.9,0.93,0.67,0.42,0.27,0.23
12,0.83,0.88,0.69,0.41,0.23,0.23
13,0.74,0.82,0.73,0.4,0.2,0.23
14,0.66,0.76,0.78,0.4,0.18,0.23
15,0.82,0.87,0.83,0.42,0.21,0.25
16,0.95,0.93,0.87,0.45,0.25,0.28
17,0.98,0.95,0.9,0.47,0.3,0.3
18,0.98,0.95,0.89,0.48,0.36,0.32
19,0.98,0.96,0.88,0.48,0.42,0.33
20,0.97,0.96,0.86,0.48,0.46,0.35
21,0.97,0.96,0.86,0.48,0.46,0.35
22,0.96,0.94,0.86,0.47,0.46,0.36
23,0.95,0.92,0.85,0.46,0.46,0.36
24,0.95,0.92,0.87,0.46,0.46,0.36
25,0.96,0.92,0.88,0.46,0.47,0.35
26,0.97,0.92,0.88,0.46,0.48,0.35
27,0.95,0.95,0.88,0.46,0.46,0.36
28,0.93,0.97,0.88,0.45,0.43,0.35
29,0.92,0.98,0.88,0.45,0.4,0.35
30,0.92,0.98,0.88,0.46,0.4,0.35
31,0.92,0.98,0.86,0.46,0.41,0.35
32,0.92,0.98,0.83,0.46,0.42,0.35
33,0.92,0.98,0.83,0.45,0.42,0.34
34,0.91,0.98,0.83,0.45,0.42,0.34
35,0.88,0.98,0.82,0.44,0.42,0.34
36,0.84,0.98,0.81,0.43,0.39,0.33
37,0.79,0.98,0.78,0.41,0.35,0.31
38,0.74,0.98,0.76,0.4,0.31,0.3
39,0.74,0.98,0.78,0.42,0.32,0.3
40,0.74,0.98,0.81,0.44,0.34,0.31
41,0.74,0.98,0.84,0.46,0.36,0.31
42,0.76,0.98,0.87,0.47,0.36,0.31
43,0.79,0.98,0.89,0.47,0.38,0.32
44,0.82,0.98,0.9,0.48,0.39,0.32
45,0.82,0.98,0.9,0.48,0.42,0.33
46,0.84,0.98,0.88,0.48,0.44,0.34
47,0.87,0.98,0.87,0.49,0.45,0.35
48,0.91,0.98,0.88,0.49,0.46,0.35
49,0.94,0.97,0.9,0.49,0.46,0.35
50,0.95,0.97,0.9,0.49,0.47,0.35
51,0.95,0.97,0.91,0.49,0.45,0.35
52,0.94,0.97,0.91,0.49,0.44,0.34
53,0.92,0.97,0.91,0.49,0.41,0.33
54,0.88,0.97,0.9,0.48,0.4,0.33
55,0.84,0.97,0.9,0.48,0.4,0.32
56,0.82,0.97,0.9,0.47,0.4,0.32
57,0.83,0.96,0.89,0.46,0.36,0.31
58,0.85,0.96,0.88,0.46,0.33,0.3
59,0.87,0.96,0.88,0.46,0.3,0.28
60,0.87,0.95,0.86,0.42,0.22,0.22
61,0.86,0.95,0.83,0.37,0.16,0.15
62,0.85,0.95,0.79,0.33,0.12,0.09
63,0.88,0.93,0.77,0.32,0.14,0.09
64,0.89,0.92,0.74,0.31,0.16,0.08
65,0.91,0.9,0.7,0.3,0.19,0.08
66,0.9,0.87,0.68,0.32,0.19,0.11
67,0.9,0.83,0.69,0.33,0.2,0.13
68,0.89,0.78,0.71,0.35,0.2,0.16
69,0.9,0.8,0.71,0.38,0.2,0.22
70,0.9,0.81,0.7,0.41,0.2,0.27
71,0.89,0.83,0.7,0.44,0.2,0.29
72,0.89,0.85,0.68,0.46,0.27,0.31
73,0.9,0.86,0.69,0.47,0.35,0.33
74,0.91,0.88,0.7,0.48,0.42,0.34
75,0.93,0.89,0.73,0.47,0.44,0.35
76,0.94,0.89,0.76,0.45,0.46,0.36
77,0.95,0.88,0.81,0.44,0.47,0.36
78,0.95,0.94,0.8,0.46,0.48,0.36
79,0.94,0.95,0.8,0.48,0.48,0.37
80,0.93,0.96,0.82,0.48,0.49,0.37
81,0.89,0.94,0.82,0.46,0.48,0.36
82,0.81,0.91,0.83,0.4,0.47,0.35
83,0.71,0.86,0.84,0.29,0.45,0.26
84,0.5,0.82,0.75,0.21,0.39,0.18
85,0.33,0.77,0.54,0.15,0.31,0.12
86,0.21,0.69,0.38,0.11,0.24,0.07
87,0.22,0.53,0.28,0.11,0.12,0.06
88,0.23,0.42,0.23,0.14,0.06,0.06
89,0.27,0.36,0.22,0.19,0.04,0.08
90,0.33,0.41,0.3,0.24,0.04,0.07
91,0.42,0.49,0.39,0.28,0.04,0.07
92,0.51,0.61,0.5,0.32,0.06,0.09
93,0.58,0.72,0.61,0.34,0.11,0.14
94,0.66,0.84,0.74,0.37,0.18,0.2
95,0.73,0.92,0.82,0.4,0.28,0.27
96,0.69,0.92,0.82,0.4,0.32,0.28
97,0.63,0.92,0.82,0.41,0.36,0.3
