Time,0,1,2,3,4,5
0,0.7,0.97,0.9,0.47,0.36,0.32
1,0.75,0.98,0.89,0.49,0.43,0.35
2,0.8,0.97,0.89,0.49,0.47,0.36
3,0.7,0.96,0.85,0.49,0.46,0.34
4,0.6,0.94,0.81,0.49,0.45,0.3
5,0.55,0.93,0.77,0.47,0.43,0.23
6,0.42,0.87,0.66,0.45,0.4,0.24
7,0.34,0.79,0.55,0.42,0.37,0.27
8,0.29,0.69,0.41,0.38,0.35,0.3
9,0.2,0.35,0.29,0.4,0.43,0.32
10,0.16,0.16,0.24,0.41,0.47,0.33
11,0.15,0.1,0.25,0.42,0.49,0.33
12,0.07,0.1,0.3,0.41,0.48,0.34
13,0.08,0.16,0.38,0.4,0.48,0.35
14,0.18,0.3,0.49,0.37,0.48,0.35
15,0.2,0.22,0.37,0.31,0.44,0.29
16,0.26,0.17,0.31,0.3,0.39,0.22
17,0.33,0.14,0.31,0.37,0.36,0.24
18,0.39,0.07,0.26,0.38,0.2,0.18
19,0.47,0.1,0.26,0.42,0.16,0.18
20,0.59,0.22,0.32,0.47,0.22,0.23
21,0.54,0.29,0.31,0.46,0.22,0.27
22,0.52,0.39,0.34,0.45,0.22,0.29
23,0.52,0.5,0.41,0.46,0.23,0.3
24,0.38,0.53,0.38,0.44,0.26,0.3
25,0.29,0.62,0.36,0.39,0.3,0.28
26,0.24,0.66,0.38,0.32,0.35,0.24
27,0.17,0.62,0.34,0.27,0.24,0.2
28,0.13,0.6,0.36,0.29,0.15,0.21
29,0.12,0.64,0.45,0.34,0.08,0.25
30,0.1,0.47,0.48,0.22,0.03,0.12
31,0.11,0.39,0.55,0.2,0.12,0.11
32,0.17,0.41,0.64,0.3,0.4,0.28
33,0.18,0.32,0.51,0.31,0.4,0.31
34,0.23,0.32,0.48,0.35,0.41,0.34
35,0.33,0.38,0.56,0.43,0.43,0.35
36,0.22,0.39,0.49,0.43,0.02,0.25
37,0.2,0.54,0.46,0.42,0.06,0.26
38,0.25,0.69,0.49,0.42,0.47,0.36
39,0.2,0.75,0.51,0.39,0.48,0.37
40,0.21,0.85,0.54,0.44,0.49,0.37
41,0.28,0.93,0.57,0.49,0.49,0.37
42,0.33,0.96,0.67,0.49,0.49,0.37
43,0.45,0.96,0.75,0.49,0.49,0.37
44,0.6,0.97,0.82,0.49,0.49,0.37
45,0.67,0.98,0.78,0.49,0.49,0.37
46,0.78,0.98,0.73,0.49,0.49,0.37
47,0.86,0.98,0.7,0.49,0.49,0.37
48,0.84,0.98,0.69,0.49,0.49,0.37
49,0.84,0.98,0.7,0.49,0.49,0.37
