Time,0,1,2,3,4,5
0,0.94,0.97,0.91,0.48,0.49,0.3
1,0.94,0.98,0.91,0.49,0.49,0.3
2,0.94,0.98,0.91,0.49,0.49,0.31
3,0.92,0.98,0.9,0.49,0.48,0.32
4,0.9,0.98,0.9,0.49,0.46,0.32
5,0.89,0.98,0.9,0.49,0.42,0.32
6,0.88,0.98,0.89,0.49,0.42,0.32
7,0.88,0.97,0.88,0.48,0.42,0.33
8,0.85,0.97,0.88,0.48,0.43,0.33
9,0.79,0.96,0.87,0.47,0.33,0.31
10,0.77,0.96,0.86,0.45,0.22,0.28
11,0.77,0.95,0.83,0.43,0.14,0.27
12,0.73,0.94,0.8,0.43,0.18,0.2
13,0.65,0.91,0.77,0.42,0.23,0.16
14,0.56,0.87,0.73,0.39,0.3,0.14
15,0.5,0.86,0.74,0.39,0.24,0.13
16,0.46,0.85,0.75,0.4,0.2,0.12
17,0.44,0.85,0.76,0.42,0.19,0.12
18,0.46,0.88,0.76,0.4,0.11,0.15
19,0.52,0.91,0.78,0.36,0.06,0.18
20,0.61,0.93,0.81,0.35,0.03,0.22
21,0.68,0.96,0.85,0.4,0.09,0.24
22,0.76,0.98,0.88,0.45,0.25,0.32
23,0.86,0.98,0.89,0.49,0.46,0.37
24,0.84,0.98,0.9,0.47,0.47,0.37
25,0.83,0.98,0.9,0.47,0.48,0.36
26,0.86,0.97,0.9,0.47,0.48,0.36
27,0.92,0.97,0.89,0.47,0.47,0.36
28,0.96,0.98,0.89,0.47,0.44,0.35
29,0.97,0.97,0.89,0.48,0.4,0.34
30,0.96,0.97,0.9,0.48,0.4,0.34
31,0.95,0.97,0.91,0.48,0.41,0.34
32,0.94,0.97,0.9,0.49,0.42,0.34
33,0.96,0.97,0.9,0.48,0.36,0.33
34,0.97,0.97,0.89,0.48,0.29,0.31
35,0.97,0.97,0.88,0.47,0.23,0.3
36,0.95,0.95,0.86,0.46,0.21,0.29
37,0.91,0.91,0.83,0.44,0.2,0.29
38,0.86,0.86,0.77,0.41,0.19,0.27
39,0.87,0.84,0.77,0.38,0.15,0.23
40,0.86,0.81,0.77,0.35,0.11,0.18
41,0.83,0.77,0.77,0.3,0.08,0.13
42,0.72,0.67,0.71,0.24,0.06,0.09
43,0.62,0.56,0.62,0.18,0.06,0.06
44,0.54,0.48,0.51,0.13,0.04,0.05
45,0.57,0.52,0.55,0.17,0.06,0.05
46,0.63,0.59,0.63,0.23,0.07,0.06
47,0.69,0.68,0.7,0.29,0.09,0.08
48,0.65,0.72,0.66,0.26,0.06,0.06
49,0.63,0.8,0.63,0.26,0.03,0.04
50,0.61,0.88,0.62,0.26,0.02,0.04
51,0.57,0.89,0.65,0.24,0.02,0.07
52,0.55,0.92,0.7,0.27,0.04,0.12
53,0.56,0.95,0.74,0.3,0.08,0.21
54,0.56,0.85,0.69,0.25,0.08,0.16
55,0.59,0.72,0.65,0.18,0.09,0.12
56,0.64,0.67,0.61,0.14,0.1,0.08
57,0.62,0.58,0.53,0.13,0.1,0.08
58,0.63,0.54,0.49,0.13,0.11,0.08
59,0.68,0.55,0.5,0.14,0.13,0.08
60,0.57,0.38,0.39,0.07,0.07,0.04
61,0.44,0.22,0.29,0.03,0.03,0.02
62,0.32,0.13,0.25,0.0,0.01,0.0
63,0.19,0.05,0.2,0.0,0.0,0.0
64,0.11,0.02,0.16,0.0,0.0,0.0
65,0.07,0.02,0.13,0.0,0.0,0.0
66,0.07,0.06,0.18,0.0,0.0,0.01
67,0.08,0.15,0.25,0.03,0.02,0.02
68,0.12,0.28,0.36,0.06,0.04,0.06
69,0.2,0.4,0.52,0.12,0.05,0.08
70,0.32,0.55,0.71,0.2,0.06,0.12
71,0.43,0.71,0.85,0.31,0.08,0.19
72,0.48,0.75,0.86,0.3,0.11,0.17
