Time,0,1,2,3,4,5
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.23,0.12,0.05,0.02,0.0,0.0
13,0.48,0.14,0.17,0.01,0.0,0.0
14,0.6,0.12,0.26,0.03,0.03,0.01
15,0.52,0.07,0.26,0.04,0.02,0.01
16,0.45,0.06,0.25,0.02,0.0,0.0
17,0.37,0.08,0.12,0.01,0.0,0.0
18,0.2,0.04,0.05,0.0,0.0,0.0
19,0.15,0.01,0.02,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.36,0.5,0.37,0.25,0.26,0.18
37,0.66,0.77,0.69,0.38,0.37,0.28
38,0.78,0.85,0.78,0.42,0.4,0.31
39,0.85,0.9,0.82,0.44,0.43,0.33
40,0.86,0.9,0.84,0.45,0.43,0.33
41,0.83,0.88,0.81,0.43,0.42,0.32
42,0.77,0.82,0.76,0.4,0.39,0.3
43,0.64,0.7,0.66,0.36,0.35,0.27
44,0.0,0.07,0.13,0.2,0.2,0.18
45,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0
60,0.27,0.17,0.09,0.07,0.06,0.04
61,0.58,0.52,0.33,0.23,0.15,0.11
62,0.7,0.62,0.31,0.22,0.29,0.14
63,0.67,0.62,0.55,0.24,0.08,0.09
64,0.67,0.55,0.6,0.35,0.1,0.05
65,0.51,0.22,0.36,0.33,0.34,0.15
66,0.34,0.43,0.44,0.13,0.2,0.19
67,0.36,0.26,0.36,0.21,0.14,0.14
68,0.0,0.13,0.17,0.13,0.09,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0
84,0.06,0.0,0.0,0.0,0.0,0.0
85,0.07,0.04,0.04,0.01,0.01,0.0
86,0.13,0.05,0.05,0.01,0.0,0.01
87,0.15,0.05,0.06,0.01,0.01,0.01
88,0.14,0.04,0.04,0.01,0.02,0.01
89,0.1,0.02,0.04,0.01,0.01,0.01
90,0.06,0.01,0.02,0.0,0.0,0.0
91,0.01,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0
