Time,0,1,2,3,4,5
0,0.74,0.36,0.2,0.21,0.23,0.13
1,0.69,0.16,0.09,0.19,0.28,0.14
2,0.65,0.14,0.04,0.19,0.34,0.17
3,0.57,0.08,0.01,0.12,0.3,0.12
4,0.51,0.1,0.01,0.08,0.3,0.09
5,0.48,0.23,0.03,0.07,0.32,0.08
6,0.38,0.24,0.01,0.06,0.32,0.08
7,0.32,0.27,0.03,0.07,0.32,0.09
8,0.29,0.31,0.17,0.11,0.32,0.11
9,0.22,0.27,0.26,0.1,0.29,0.11
10,0.2,0.24,0.42,0.1,0.26,0.12
11,0.21,0.22,0.62,0.1,0.24,0.12
12,0.18,0.21,0.57,0.1,0.14,0.09
13,0.17,0.21,0.53,0.1,0.07,0.06
14,0.16,0.21,0.49,0.1,0.03,0.05
15,0.13,0.13,0.38,0.06,0.02,0.03
16,0.11,0.07,0.29,0.03,0.02,0.01
17,0.09,0.04,0.23,0.01,0.01,0.0
18,0.11,0.03,0.24,0.02,0.04,0.02
19,0.14,0.03,0.27,0.05,0.08,0.04
20,0.18,0.04,0.31,0.08,0.15,0.09
21,0.13,0.06,0.33,0.12,0.2,0.13
22,0.09,0.09,0.36,0.16,0.26,0.18
23,0.07,0.15,0.4,0.22,0.32,0.25
24,0.05,0.16,0.43,0.25,0.42,0.3
25,0.04,0.2,0.46,0.31,0.48,0.33
26,0.04,0.27,0.51,0.36,0.49,0.35
27,0.03,0.34,0.44,0.39,0.49,0.36
28,0.06,0.5,0.41,0.42,0.49,0.36
29,0.16,0.69,0.4,0.46,0.49,0.37
30,0.12,0.66,0.32,0.49,0.49,0.37
31,0.17,0.7,0.35,0.49,0.49,0.37
32,0.38,0.91,0.45,0.49,0.49,0.37
33,0.44,0.93,0.51,0.49,0.49,0.37
34,0.54,0.95,0.62,0.49,0.49,0.37
35,0.63,0.95,0.77,0.41,0.49,0.37
36,0.72,0.94,0.76,0.49,0.49,0.37
37,0.85,0.94,0.77,0.49,0.49,0.37
38,0.95,0.93,0.8,0.49,0.49,0.37
39,0.98,0.96,0.83,0.49,0.49,0.37
40,0.98,0.98,0.85,0.49,0.49,0.37
41,0.98,0.98,0.87,0.49,0.49,0.37
42,0.98,0.97,0.88,0.49,0.49,0.34
43,0.98,0.96,0.88,0.44,0.48,0.2
44,0.98,0.94,0.89,0.34,0.34,0.09
45,0.98,0.96,0.87,0.31,0.26,0.14
46,0.98,0.96,0.81,0.29,0.31,0.27
47,0.92,0.96,0.81,0.4,0.46,0.36
