Time,0,1,2,3,4,5
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.4,0.39,0.27,0.2,0.22,0.15
13,0.67,0.67,0.61,0.34,0.33,0.25
14,0.74,0.74,0.68,0.37,0.36,0.28
15,0.77,0.76,0.71,0.38,0.38,0.29
16,0.77,0.77,0.72,0.39,0.38,0.29
17,0.76,0.75,0.7,0.38,0.38,0.29
18,0.7,0.71,0.65,0.35,0.35,0.27
19,0.57,0.61,0.56,0.3,0.3,0.22
20,0.0,0.01,0.07,0.12,0.12,0.11
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.35,0.32,0.41,0.21,0.26,0.19
37,0.39,0.47,0.53,0.26,0.29,0.23
38,0.48,0.59,0.64,0.36,0.35,0.26
39,0.53,0.73,0.69,0.37,0.37,0.28
40,0.54,0.74,0.71,0.38,0.38,0.28
41,0.53,0.74,0.69,0.37,0.36,0.27
42,0.46,0.69,0.65,0.3,0.34,0.15
43,0.42,0.62,0.58,0.19,0.31,0.1
44,0.0,0.07,0.08,0.06,0.16,0.04
45,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0
60,0.51,0.51,0.38,0.18,0.26,0.19
61,0.61,0.6,0.53,0.22,0.31,0.21
62,0.7,0.7,0.64,0.31,0.32,0.19
63,0.74,0.75,0.67,0.31,0.34,0.22
64,0.74,0.71,0.68,0.34,0.29,0.23
65,0.72,0.67,0.68,0.33,0.23,0.23
66,0.65,0.61,0.64,0.32,0.35,0.17
67,0.57,0.58,0.59,0.22,0.29,0.2
68,0.0,0.1,0.16,0.12,0.14,0.11
69,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0
84,0.33,0.24,0.27,0.06,0.0,0.02
85,0.45,0.36,0.25,0.07,0.04,0.07
86,0.57,0.37,0.34,0.07,0.04,0.06
87,0.54,0.46,0.39,0.04,0.03,0.01
88,0.51,0.35,0.37,0.03,0.0,0.01
89,0.46,0.31,0.29,0.03,0.01,0.0
90,0.43,0.09,0.31,0.01,0.0,0.03
91,0.18,0.09,0.07,0.0,0.0,0.0
92,0.0,0.0,0.01,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0
