Time,0,1,2,3,4,5
0,709.4,894.3000000000002,284.9,8947.900000000001,1937.4,4478.6
1,683.8000000000001,861.9,274.5,8624.699999999999,1867.5,4316.8
2,661.0,833.6,265.70000000000005,8343.1,1806.5,4175.8
3,631.9000000000001,796.7,253.70000000000005,7973.0,1726.5,3990.5999999999995
4,602.3,759.3000000000001,241.80000000000004,7598.299999999999,1645.3000000000002,3803.2
5,575.6,725.6999999999999,231.39999999999998,7263.8,1572.8,3635.5000000000005
6,555.1,699.6,222.9,7000.2,1515.7,3503.7
7,544.5,686.4999999999999,218.8,6869.7,1487.5,3438.5
8,547.1999999999999,689.6999999999999,219.70000000000002,6902.199999999998,1494.5,3454.5
9,553.1,697.5,222.20000000000002,6979.799999999999,1511.4,3493.4
10,561.1000000000001,707.4000000000001,225.2,7079.2,1532.8,3542.9999999999995
11,570.5,719.1000000000001,229.10000000000002,7197.0,1558.3999999999999,3602.1000000000004
12,580.7,732.0,233.10000000000002,7326.0,1586.3,3666.7000000000007
13,620.0999999999999,781.6999999999999,249.3,7823.499999999999,1694.0,3915.8
14,647.8000000000001,816.6,260.30000000000007,8173.6,1769.8,4090.7999999999997
15,662.0000000000001,834.8000000000001,266.00000000000006,8353.399999999998,1808.8,4180.900000000001
16,673.1,848.5,270.09999999999997,8491.0,1838.6000000000001,4249.9
17,670.4,845.6,269.4,8460.700000000003,1831.9,4234.599999999999
18,669.1999999999999,843.6999999999998,268.8,8443.4,1828.2,4225.9
19,673.7,849.6000000000001,270.49999999999994,8500.2,1840.6,4254.7
20,679.3,856.7,272.90000000000003,8572.3,1856.1999999999998,4290.599999999999
21,704.8,888.5000000000001,282.90000000000003,8892.099999999999,1925.5000000000002,4450.7
22,733.0999999999999,924.5999999999999,294.5,9252.699999999999,2003.4999999999998,4631.1
23,750.3000000000001,945.7999999999998,301.40000000000003,9464.900000000001,2049.4,4737.299999999999
24,789.9000000000001,995.5999999999998,317.2999999999999,9965.5,2157.7,4987.700000000001
25,753.1,949.3000000000001,302.40000000000003,9500.800000000003,2057.2000000000003,4755.3
26,716.0,902.9999999999998,287.6,9035.799999999997,1956.6,4522.500000000001
