Time,0,1,2,3,4,5
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.54,0.54,0.45,0.26,0.28,0.2
13,0.75,0.75,0.66,0.36,0.37,0.27
14,0.83,0.82,0.67,0.37,0.4,0.29
15,0.85,0.75,0.63,0.39,0.41,0.3
16,0.84,0.79,0.68,0.4,0.4,0.29
17,0.78,0.69,0.65,0.38,0.38,0.27
18,0.68,0.67,0.58,0.32,0.33,0.25
19,0.48,0.47,0.39,0.2,0.29,0.18
20,0.0,0.01,0.03,0.08,0.08,0.07
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.29,0.07,0.0,0.0,0.14,0.0
37,0.15,0.08,0.4,0.07,0.04,0.01
38,0.08,0.15,0.32,0.1,0.04,0.01
39,0.35,0.18,0.21,0.06,0.03,0.02
40,0.43,0.16,0.1,0.06,0.02,0.02
41,0.42,0.18,0.07,0.04,0.13,0.05
42,0.43,0.21,0.11,0.08,0.06,0.18
43,0.33,0.08,0.04,0.07,0.06,0.17
44,0.0,0.0,0.0,0.0,0.0,0.03
45,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0
60,0.02,0.0,0.0,0.0,0.0,0.0
61,0.07,0.01,0.0,0.03,0.01,0.01
62,0.14,0.02,0.01,0.1,0.02,0.11
63,0.16,0.03,0.02,0.09,0.16,0.23
64,0.13,0.04,0.03,0.06,0.24,0.1
65,0.07,0.04,0.03,0.1,0.2,0.09
66,0.05,0.03,0.03,0.05,0.16,0.11
67,0.08,0.01,0.02,0.08,0.05,0.05
68,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0
84,0.01,0.04,0.06,0.0,0.01,0.0
85,0.13,0.13,0.25,0.05,0.06,0.03
86,0.19,0.32,0.4,0.1,0.34,0.14
87,0.35,0.53,0.45,0.19,0.36,0.22
88,0.27,0.72,0.41,0.28,0.37,0.25
89,0.24,0.74,0.39,0.34,0.25,0.21
90,0.35,0.69,0.38,0.29,0.04,0.18
91,0.37,0.59,0.33,0.31,0.02,0.16
92,0.0,0.17,0.2,0.18,0.0,0.12
93,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0
