Time,0,1,2,3,4,5
0,737.7,930.2,296.4,9309.2,2015.8,4659.3
1,713.5,899.5999999999999,286.6,9003.499999999998,1949.5,4506.400000000001
2,687.6,866.9000000000001,276.29999999999995,8676.2,1878.6000000000001,4342.5
3,657.4,828.7000000000002,264.2,8293.099999999999,1795.7,4150.599999999999
4,628.3,792.1000000000001,252.30000000000004,7926.900000000001,1716.4,3967.4000000000005
5,603.5,760.8000000000001,242.10000000000002,7614.199999999999,1648.6000000000001,3811.0000000000005
6,582.8000000000001,734.6999999999999,234.10000000000002,7352.099999999999,1591.9,3679.9
7,570.0,718.8000000000001,228.9,7193.7,1557.6000000000001,3600.4
8,570.6,719.4000000000002,229.20000000000005,7199.200000000001,1558.8999999999999,3603.2
9,579.0,730.0,232.4,7305.0,1581.8,3656.2
10,591.4,745.3999999999999,237.39999999999998,7459.599999999999,1615.3,3733.5
11,606.6999999999999,765.0999999999999,243.8,7656.6,1657.8999999999999,3832.1999999999994
12,622.3000000000001,784.8000000000001,249.90000000000003,7851.900000000001,1700.1999999999998,3930.0000000000005
13,666.1,839.6999999999998,267.5,8402.999999999998,1819.5,4205.8
14,685.1999999999999,863.8000000000001,275.2,8644.4,1871.8,4326.6
15,690.4000000000001,870.1000000000001,277.19999999999993,8708.699999999999,1885.7,4358.8
16,685.8,864.5000000000001,275.59999999999997,8651.900000000001,1873.4,4330.200000000001
17,678.3,855.3000000000001,272.4,8558.9,1853.3000000000002,4283.7
18,670.8,845.9,269.5,8464.7,1832.8,4236.799999999999
19,661.0,833.6,265.6000000000001,8342.0,1806.3,4175.3
20,661.0,833.6,265.70000000000005,8343.4,1806.5,4175.9
21,686.6,865.5000000000002,275.8,8661.500000000002,1875.5,4335.300000000001
22,711.1999999999999,896.9000000000001,285.8,8975.3,1943.5000000000002,4492.2
23,728.7,918.4,292.7,9191.8,1990.3,4600.6
24,709.1999999999999,894.0000000000002,284.8,8945.200000000003,1936.8,4477.2
25,677.5,854.0999999999999,272.2,8548.199999999997,1850.8000000000002,4278.299999999999
26,646.9000000000001,815.5000000000001,260.0,8162.499999999999,1767.5,4085.3999999999996
27,615.9000000000001,776.6999999999999,247.4,7770.699999999999,1682.6,3889.2000000000003
28,587.9,741.2000000000002,236.2,7417.400000000001,1606.1000000000001,3712.6000000000004
29,561.0000000000001,707.1000000000001,225.2,7076.499999999999,1532.3,3541.6
30,531.4,669.6,213.29999999999998,6700.599999999999,1450.9,3353.7
31,515.3,649.7000000000002,206.89999999999995,6501.2,1407.7,3254.0
32,503.7,635.0,202.50000000000003,6356.2,1376.3,3181.3999999999996
33,501.1,631.4999999999999,201.4,6320.4,1368.5,3163.6000000000004
34,503.90000000000003,635.2,202.50000000000003,6358.5,1376.6999999999998,3182.5
35,510.8,643.9,205.1,6444.400000000001,1395.3000000000002,3225.5000000000005
36,519.0,653.8999999999999,208.39999999999998,6543.000000000001,1416.7,3274.8
37,538.5,678.5,216.20000000000002,6790.999999999999,1470.3999999999999,3398.8
38,556.4000000000001,701.1999999999999,223.49999999999997,7016.6,1519.4,3511.8999999999996
39,554.8,699.1999999999999,222.79999999999998,6996.799999999999,1515.1,3502.0000000000005
40,551.0999999999999,694.5999999999999,221.3,6951.000000000001,1505.2,3478.9999999999995
41,543.1,684.8999999999999,218.20000000000002,6853.2,1484.0,3430.2
42,536.5999999999999,676.1,215.6,6767.199999999999,1465.3,3387.2
43,536.5999999999999,676.1,215.6,6768.0999999999985,1465.5,3387.4999999999995
44,543.9,685.6999999999999,218.6,6861.200000000001,1485.7,3434.2
45,567.8000000000001,715.9,228.1,7164.199999999999,1551.3,3585.8
46,587.6,740.8000000000001,236.0,7413.3,1605.3,3710.4
47,601.8,758.5999999999999,241.70000000000002,7592.3,1644.0,3800.0
48,651.9000000000001,822.0000000000001,262.0,8226.899999999998,1781.4,4117.599999999999
49,624.4,787.3,250.8,7877.8,1705.9,3943.0000000000005
50,594.1,749.0999999999999,238.7,7495.7,1623.1,3751.7
51,562.6,709.3000000000001,225.79999999999995,7096.7,1536.6,3552.0
52,531.8000000000001,670.2,213.5,6707.7,1452.3999999999999,3357.0
53,499.8,629.9999999999999,200.79999999999998,6305.2,1365.4,3155.899999999999
54,481.09999999999997,606.6999999999998,193.3,6071.3,1314.6000000000001,3038.7000000000003
55,472.20000000000005,595.4,189.6,5959.3,1290.3000000000002,2982.3
56,467.70000000000005,589.8000000000001,187.7,5900.7,1277.6999999999998,2953.4
57,471.2,594.3,189.3,5945.5999999999985,1287.5,2975.9
58,477.0,601.3000000000001,191.40000000000003,6016.3,1302.7,3011.2
59,483.79999999999995,610.0,194.30000000000004,6104.799999999999,1321.8000000000002,3055.5
60,494.4,623.4,198.6,6239.6,1351.0,3122.9
61,511.5,644.6,205.39999999999998,6451.299999999999,1396.8999999999999,3228.9000000000005
62,526.8,663.8999999999999,211.7,6645.6,1439.0,3326.3
63,524.3,660.6999999999999,210.7,6611.600000000001,1431.6000000000001,3309.2
64,519.9000000000001,655.0,208.79999999999998,6555.200000000001,1419.5,3281.0000000000005
65,520.0,655.3,208.99999999999997,6558.7,1420.2,3282.6000000000004
66,528.6000000000001,666.3,212.29999999999998,6669.199999999999,1444.1000000000001,3338.1000000000004
67,529.3,667.0999999999999,212.49999999999997,6676.3,1445.6999999999998,3341.6000000000004
68,536.8,676.7000000000002,215.6,6771.799999999999,1466.3,3389.2999999999993
69,546.9,689.5,219.6,6900.0999999999985,1494.0,3453.6
70,566.3,714.0000000000001,227.59999999999997,7144.700000000001,1547.0,3576.100000000001
71,578.2,728.8,232.09999999999997,7294.6,1579.5,3650.9999999999995
72,683.0,860.7999999999998,274.3,8616.199999999999,1865.8,4312.6
73,648.1000000000001,816.8000000000001,260.40000000000003,8175.0999999999985,1770.1,4091.5999999999995
74,612.2,771.9,245.70000000000002,7724.5,1672.7,3866.3
75,576.4,726.6999999999999,231.49999999999997,7271.700000000001,1574.5000000000002,3639.4
76,539.8000000000001,680.3000000000001,216.8,6808.199999999998,1474.3,3407.5
77,504.6,636.5000000000001,202.70000000000002,6368.5,1378.8999999999999,3187.4999999999995
78,478.69999999999993,603.5,192.3,6040.8,1308.1,3023.4999999999995
79,468.9,591.0,188.2,5914.8,1280.6999999999998,2960.6
80,467.50000000000006,589.5000000000001,187.49999999999997,5898.1,1277.1,2952.1
81,476.0,600.1999999999999,191.20000000000002,6007.5999999999985,1300.8,3006.8
82,488.50000000000006,615.9000000000001,196.1,6163.5,1334.7,3084.9
83,502.1,633.0000000000001,201.8,6336.4,1372.0,3171.5000000000005
84,516.1999999999999,651.1,207.49999999999997,6514.800000000002,1410.7,3260.8
85,550.8,694.1999999999999,221.2,6948.2,1504.6,3477.5999999999995
86,564.7,711.9000000000001,226.9,7124.299999999999,1542.6,3565.8
87,567.1,714.8,227.79999999999998,7153.9000000000015,1549.0,3580.7000000000003
88,569.3,717.6000000000001,228.60000000000002,7181.6,1555.0,3594.3
89,574.2,723.8,230.7,7242.6,1568.4,3625.1
90,584.0,736.3,234.4,7367.0,1595.3000000000002,3687.2999999999997
91,600.9000000000001,757.4000000000001,241.3,7581.3,1641.6000000000001,3794.7
92,621.9,784.1,249.80000000000004,7846.499999999999,1699.0,3927.4000000000005
93,650.3000000000001,820.0,261.20000000000005,8205.4,1776.6999999999998,4107.0
94,671.6999999999999,846.8,269.7,8474.3,1835.0,4241.4
95,686.3,865.2000000000002,275.7,8657.100000000002,1874.6000000000001,4332.900000000001
96,718.3,905.7,288.6,9063.6,1962.5,4536.399999999999
97,681.9,859.6999999999999,273.9,8603.800000000001,1862.8999999999999,4306.3
98,645.3,813.3,259.2,8139.2,1762.4,4073.7000000000003
99,608.5000000000001,766.9999999999999,244.5,7675.5999999999985,1662.0,3841.8
100,571.2,720.4,229.50000000000003,7209.7,1561.1,3608.5
101,535.5,675.3000000000001,215.19999999999996,6756.900000000001,1463.1,3381.9
102,510.8,644.0,205.1,6444.900000000001,1395.4,3225.8
103,498.6,628.7,200.29999999999998,6292.2,1362.3999999999999,3149.1
104,502.99999999999994,634.1,202.1,6345.399999999999,1373.9,3175.7999999999997
105,513.7,647.6,206.2,6482.9,1403.6999999999998,3244.7999999999997
106,526.8,663.8999999999999,211.6,6645.3,1439.0,3326.0000000000005
107,536.5999999999999,676.4000000000001,215.6,6768.999999999999,1465.8,3387.9999999999995
108,548.1999999999999,691.1999999999999,220.20000000000002,6916.000000000001,1497.5,3461.5
109,585.8,738.5999999999999,235.2,7391.500000000001,1600.5,3699.5999999999995
110,599.5,755.8000000000001,240.70000000000002,7563.599999999999,1637.6999999999998,3785.6
111,593.9000000000001,748.9999999999999,238.59999999999997,7495.1,1623.0,3751.2000000000003
112,584.5,736.8000000000001,234.60000000000002,7374.500000000001,1596.8000000000002,3691.0
113,576.6,726.9,231.7,7274.1,1575.1000000000001,3640.8
114,569.8,718.5000000000001,228.8,7190.299999999999,1557.0,3598.9
115,568.0000000000001,716.2,228.1,7166.000000000001,1551.6000000000001,3586.5
116,568.3000000000001,716.7,228.3,7170.600000000001,1552.6,3589.0000000000005
117,585.3,737.8000000000001,234.9,7383.699999999999,1598.8000000000002,3695.6000000000004
118,614.1,773.8000000000001,246.50000000000003,7746.699999999998,1677.4,3877.3
119,629.6,793.8,252.80000000000004,7942.900000000001,1719.9,3975.5
120,667.9,842.0999999999998,268.40000000000003,8426.0,1824.5,4217.2
121,636.0,801.9000000000001,255.50000000000003,8023.8,1737.4,4016.0
122,603.0,759.9999999999999,242.00000000000003,7606.4,1647.0,3807.0999999999995
123,568.6,717.0000000000001,228.40000000000003,7173.5,1553.2,3590.2000000000003
124,533.6999999999999,672.8000000000001,214.2,6730.999999999999,1457.5000000000002,3369.0
125,500.2,630.4999999999999,200.89999999999998,6309.800000000001,1366.3000000000002,3158.3
126,481.2,606.6999999999998,193.3,6072.1,1314.8000000000002,3039.1
127,473.0,596.8,190.1,5972.3,1293.2,2989.1000000000004
128,472.6,595.9,189.8,5964.8,1291.5,2985.2999999999997
129,479.6,604.6,192.5,6050.499999999999,1310.1,3028.3
130,491.1,619.4000000000001,197.2,6197.2,1341.8,3101.8
131,504.79999999999995,636.5000000000001,202.8,6370.000000000001,1379.1999999999998,3188.1999999999994
132,520.1,655.4,208.99999999999997,6560.099999999999,1420.6,3283.2999999999997
133,547.1999999999999,689.6999999999999,219.70000000000002,6902.0999999999985,1494.5,3454.5
134,566.9,714.5999999999999,227.7,7151.100000000002,1548.4,3579.1000000000004
135,573.1999999999999,722.4999999999999,230.20000000000002,7230.6,1565.6,3619.1000000000004
136,579.5,731.0,232.7,7314.5999999999985,1583.8,3661.1000000000004
137,591.0,744.8999999999999,237.29999999999998,7455.499999999999,1614.4,3731.5000000000005
138,588.1,741.4000000000001,236.39999999999998,7420.4000000000015,1606.7,3714.1
139,574.0,723.5999999999999,230.6,7240.200000000001,1567.8000000000002,3623.7
140,566.1999999999999,713.8000000000002,227.49999999999997,7143.299999999999,1546.7,3575.3000000000006
141,574.2,723.8,230.7,7242.400000000001,1568.3,3624.9
142,591.0,744.6999999999999,237.29999999999998,7453.9,1614.1000000000001,3730.6000000000004
143,609.0999999999999,768.0,244.7,7684.8,1664.0,3846.3999999999996
144,660.6999999999999,833.1,265.50000000000006,8337.099999999999,1805.2,4172.7
145,628.0,791.4000000000001,252.10000000000005,7920.7,1715.1,3964.3
146,596.9000000000001,752.8,239.8,7532.6,1631.1,3770.2000000000007
147,565.1,712.2,226.9,7127.099999999999,1543.2,3567.2
148,532.3000000000001,670.8,213.6,6714.6,1453.8999999999999,3360.7000000000003
149,501.29999999999995,631.6,201.4,6322.799999999999,1369.1,3164.8
150,484.30000000000007,610.5,194.60000000000002,6110.699999999999,1323.1,3058.5000000000005
151,477.9,602.4000000000001,191.9,6027.999999999999,1305.1,3017.1000000000004
152,478.79999999999995,603.6,192.3,6041.099999999999,1308.1999999999998,3023.5999999999995
153,492.40000000000003,621.0,197.70000000000002,6212.399999999998,1345.2,3109.2
154,509.29999999999995,642.4000000000001,204.7,6428.200000000001,1391.9,3217.3999999999996
155,527.8000000000001,665.3,212.0,6657.799999999999,1441.7,3332.4
156,546.3000000000001,688.8,219.5,6892.099999999999,1492.4,3449.4999999999995
157,569.3,717.7000000000002,228.60000000000002,7182.1,1555.1,3594.6000000000004
158,593.3,747.8999999999999,238.29999999999998,7485.000000000001,1620.6000000000001,3746.2999999999997
159,609.6999999999999,768.5999999999999,244.79999999999998,7691.4,1665.4,3849.6
160,628.1999999999999,791.7000000000002,252.20000000000005,7924.200000000001,1715.9,3966.2
161,637.5,803.4000000000001,256.0,8040.900000000001,1741.1000000000001,4024.5999999999995
162,645.3,813.3,259.2,8138.5,1762.3,4073.4000000000005
163,648.8,817.8,260.8,8184.699999999999,1772.3,4096.5
164,652.9,823.4000000000001,262.40000000000003,8239.800000000001,1784.1000000000001,4124.2
165,658.5,830.1,264.5,8306.099999999999,1798.7,4157.4
166,665.8000000000001,839.3,267.40000000000003,8399.699999999999,1818.8,4204.000000000001
167,671.6999999999999,846.8,269.7,8474.4,1835.0,4241.4
168,700.1999999999999,882.4,281.2,8831.4,1912.2999999999997,4420.299999999999
169,662.7,835.2,266.2,8359.9,1810.2,4184.299999999999
170,625.9,788.9,251.20000000000002,7895.699999999999,1709.7,3951.8999999999996
171,589.8000000000001,743.6,236.99999999999997,7441.800000000001,1611.3,3724.6
172,552.7,696.4999999999999,222.0,6971.6,1509.6,3489.4
173,517.1,651.9000000000001,207.69999999999996,6523.9,1412.7,3265.4
174,493.00000000000006,621.7,198.0,6220.699999999999,1347.0,3113.5
175,482.00000000000006,607.6999999999999,193.5,6081.0,1316.8000000000002,3043.7000000000003
176,482.1,607.8999999999999,193.5,6082.099999999999,1317.0000000000002,3044.2999999999997
177,492.50000000000006,621.0,197.70000000000002,6212.699999999999,1345.3000000000002,3109.5
178,504.5,636.4000000000001,202.70000000000002,6367.7,1378.8,3187.2
179,515.9,650.6000000000001,207.39999999999998,6511.000000000001,1409.8000000000002,3258.8000000000006
180,529.3,667.0999999999999,212.49999999999997,6676.2,1445.6,3341.5
181,551.1999999999999,694.6999999999999,221.4,6953.000000000002,1505.5,3479.9999999999995
182,571.3,720.5,229.50000000000003,7210.9000000000015,1561.3,3609.1
183,586.0,739.0,235.2,7393.900000000001,1601.0,3700.7999999999997
184,595.4,750.3999999999999,239.3,7510.800000000002,1626.3,3759.3000000000006
185,604.3000000000001,761.9999999999999,242.8,7625.3,1651.1,3816.399999999999
186,611.5000000000001,770.8,245.5,7714.7,1670.4,3861.3
187,619.3,780.4,248.5,7811.6,1691.5,3909.7
188,627.8,791.2000000000002,252.10000000000005,7919.000000000001,1714.7,3963.6
189,635.4999999999999,801.2,255.00000000000006,8018.6,1736.2,4013.4
190,643.0999999999999,810.6999999999999,258.4,8112.900000000001,1756.6000000000001,4060.8
191,652.7,823.0000000000001,262.2,8237.3,1783.6000000000001,4122.900000000001
192,618.0,778.9999999999999,248.1,7795.5,1688.0,3901.6000000000004
193,591.7,746.0999999999999,237.69999999999996,7466.000000000001,1616.5,3736.7
194,567.4,715.5,228.0,7159.3,1550.3,3583.2
195,542.7,684.1999999999999,218.1,6848.0999999999985,1482.9,3427.6
196,516.4,651.2,207.49999999999997,6516.700000000001,1411.1,3261.7
197,491.59999999999997,620.0999999999999,197.50000000000003,6205.099999999999,1343.6,3105.4999999999995
198,473.90000000000003,597.5,190.3,5978.5,1294.5,2992.3000000000006
199,464.70000000000005,585.9,186.59999999999997,5863.3,1269.6000000000001,2934.6
200,463.5,584.4,185.9,5848.2,1266.3,2927.0
201,469.5,591.7,188.29999999999998,5922.399999999999,1282.3,2964.2000000000007
202,480.29999999999995,605.9999999999999,193.10000000000002,6062.9000000000015,1312.7999999999997,3034.6000000000004
203,491.1,619.4000000000001,197.2,6197.9,1342.0000000000002,3102.0999999999995
204,500.4,630.6999999999999,201.0,6311.4000000000015,1366.6000000000001,3158.9
205,514.9,649.2,206.79999999999995,6496.9,1406.8,3251.9
206,529.7,667.6999999999999,212.6,6682.3,1447.1,3344.5000000000005
207,541.5,682.5000000000001,217.50000000000003,6830.0,1478.9,3418.2999999999993
208,548.8,692.1,220.60000000000002,6926.3,1499.6,3466.7
209,555.3,699.7,222.9,7001.400000000001,1516.0,3504.2999999999997
210,565.5,712.9000000000001,227.2,7134.699999999999,1544.8,3570.8999999999996
211,574.3000000000001,724.0,230.7,7244.4,1568.7,3625.9000000000005
212,582.6,734.3000000000001,233.9,7348.599999999999,1591.2,3678.1
213,592.0999999999999,746.3999999999999,237.69999999999996,7469.5,1617.4,3738.5999999999995
214,599.2,755.6,240.70000000000002,7560.699999999999,1637.1,3784.2
215,608.6000000000001,767.1999999999999,244.5,7676.8,1662.2,3842.3
216,632.2,797.3000000000001,253.90000000000003,7979.400000000001,1727.6999999999998,3993.7000000000003
217,606.9,765.3,243.9,7658.600000000001,1658.1999999999998,3833.2999999999997
218,583.2,735.0999999999999,234.10000000000002,7355.800000000001,1592.8,3681.7
219,560.2,706.0,224.99999999999997,7066.300000000001,1530.1,3536.7999999999997
220,533.3,672.5000000000001,214.2,6728.700000000001,1457.0,3368.0000000000005
221,502.8999999999999,633.9,202.0,6343.499999999998,1373.5,3175.0
222,479.29999999999995,604.0,192.4,6047.4000000000015,1309.3999999999999,3026.8
223,470.8,593.6999999999999,189.0,5940.700000000001,1286.3,2973.4
224,466.49999999999994,588.2,187.29999999999998,5886.899999999999,1274.7,2946.4
225,467.2,589.4000000000001,187.49999999999997,5895.7,1276.5,2951.0000000000005
226,470.6,593.4,188.79999999999998,5937.899999999999,1285.7,2972.0
227,472.4,595.8000000000001,189.8,5964.099999999999,1291.4,2985.0
228,482.1,607.8999999999999,193.60000000000002,6083.400000000001,1317.2,3044.7
229,495.7,624.9999999999999,199.0,6254.3,1354.1999999999998,3130.3999999999996
230,508.9,642.0,204.6,6425.000000000001,1391.1,3215.7
231,518.5,653.3000000000001,208.2,6538.1,1415.6000000000001,3272.2000000000003
232,516.5,651.3000000000001,207.59999999999997,6517.700000000001,1411.3,3262.3
233,512.8,646.6000000000001,205.99999999999997,6470.900000000001,1401.1,3238.7999999999997
234,511.70000000000005,645.2,205.6,6456.499999999999,1398.0,3231.5
235,516.4,651.2,207.49999999999997,6516.1,1411.0,3261.5
236,519.8000000000001,655.0,208.69999999999996,6553.9,1419.1,3280.4
237,535.1,674.5,214.79999999999995,6750.5,1461.7,3378.7
238,564.6000000000001,711.8000000000001,226.9,7123.399999999999,1542.4,3565.4
239,580.4,731.7,233.0,7322.699999999999,1585.6,3665.1000000000004
240,688.5999999999999,868.1,276.59999999999997,8687.699999999999,1881.1000000000001,4348.3
241,654.0,824.7000000000002,262.8,8253.900000000001,1787.1000000000001,4131.099999999999
242,618.9,780.0999999999999,248.39999999999998,7807.200000000001,1690.5000000000002,3907.4
243,584.0,736.1,234.3,7365.600000000001,1595.0,3686.7999999999997
244,549.6,692.8,220.8,6932.400000000001,1501.2,3469.7
245,512.9,646.8000000000001,205.99999999999997,6473.200000000002,1401.7,3239.7999999999997
246,490.70000000000005,618.9,197.1,6193.1,1341.0,3099.7
247,484.59999999999997,610.9,194.8,6114.9000000000015,1324.1000000000001,3060.6
248,484.59999999999997,610.9,194.8,6114.3,1323.9,3060.5000000000005
249,494.1,622.8000000000001,198.5,6233.700000000001,1349.7,3120.0999999999995
250,512.0999999999999,645.5,205.79999999999998,6460.700000000001,1399.0,3233.5
251,530.0,668.0,212.7,6684.4,1447.5,3345.7
252,546.2,688.6999999999999,219.5,6891.6,1492.4,3449.4
253,595.6,750.8,239.3,7513.700000000002,1626.9,3760.6000000000004
254,606.5,764.5,243.6,7651.0,1656.7,3829.4999999999995
255,603.5,760.8000000000001,242.20000000000002,7614.499999999998,1648.7,3811.1
256,597.2,753.1,239.8,7534.9,1631.6999999999998,3771.3
257,594.4,749.4,238.8,7499.7,1624.0,3753.8
258,593.7,748.5999999999999,238.49999999999997,7491.300000000001,1622.1999999999998,3749.5
259,593.6,748.3999999999999,238.39999999999998,7488.600000000001,1621.5,3747.9999999999995
260,597.4000000000001,753.3000000000001,239.9,7537.7,1632.1999999999998,3772.4
261,616.2,776.9,247.5,7774.8,1683.5,3891.3
262,646.4,814.8000000000001,259.8,8154.300000000001,1765.7,4081.2
263,659.5,831.6,264.9,8322.4,1802.0,4165.400000000001
264,721.2,909.2999999999998,289.5,9096.699999999997,1969.7,4552.900000000001
265,686.3,865.2000000000002,275.7,8657.400000000001,1874.7,4333.000000000001
266,650.3000000000001,820.0,261.20000000000005,8205.5,1776.6999999999998,4107.2
267,614.3,774.4000000000002,246.8,7750.699999999999,1678.3,3879.4
268,578.5,729.4,232.2,7300.499999999999,1580.6999999999998,3653.9
269,545.0,687.0999999999999,219.00000000000003,6876.0,1488.8,3441.4
