Time,0,1,2,3,4,5
0,0.57,0.23,0.54,0.23,0.24,0.18
1,0.59,0.31,0.54,0.21,0.26,0.19
2,0.62,0.43,0.54,0.2,0.28,0.2
3,0.62,0.46,0.57,0.23,0.33,0.24
4,0.63,0.51,0.61,0.27,0.39,0.28
5,0.63,0.56,0.65,0.32,0.44,0.32
6,0.61,0.56,0.59,0.27,0.34,0.25
7,0.6,0.57,0.54,0.23,0.26,0.17
8,0.6,0.6,0.49,0.19,0.19,0.11
9,0.6,0.56,0.49,0.16,0.22,0.11
10,0.61,0.52,0.49,0.14,0.26,0.11
11,0.62,0.48,0.5,0.12,0.3,0.12
12,0.51,0.31,0.41,0.09,0.24,0.08
13,0.42,0.18,0.34,0.07,0.19,0.06
14,0.34,0.1,0.29,0.06,0.15,0.03
15,0.32,0.04,0.19,0.05,0.09,0.02
16,0.29,0.02,0.14,0.05,0.06,0.01
17,0.27,0.01,0.14,0.08,0.03,0.0
18,0.21,0.0,0.15,0.07,0.03,0.01
19,0.17,0.01,0.17,0.08,0.04,0.01
20,0.15,0.05,0.21,0.09,0.04,0.03
21,0.16,0.08,0.23,0.1,0.0,0.02
22,0.17,0.15,0.27,0.12,0.0,0.02
23,0.21,0.24,0.33,0.15,0.0,0.02
24,0.19,0.19,0.3,0.14,0.02,0.02
25,0.18,0.17,0.28,0.16,0.04,0.05
26,0.2,0.18,0.28,0.2,0.08,0.09
27,0.17,0.19,0.29,0.2,0.11,0.09
28,0.17,0.21,0.32,0.22,0.14,0.1
29,0.18,0.26,0.39,0.25,0.17,0.11
30,0.16,0.29,0.34,0.26,0.18,0.1
31,0.17,0.32,0.33,0.27,0.19,0.09
32,0.21,0.36,0.36,0.29,0.22,0.08
33,0.23,0.4,0.33,0.27,0.18,0.08
34,0.26,0.52,0.32,0.26,0.2,0.09
35,0.32,0.71,0.32,0.25,0.25,0.11
36,0.3,0.58,0.23,0.12,0.12,0.05
37,0.32,0.47,0.17,0.06,0.04,0.01
38,0.39,0.39,0.13,0.04,0.01,0.0
39,0.38,0.33,0.08,0.01,0.0,0.0
