Time,0,1,2,3,4,5
0,0.91,0.98,0.88,0.48,0.35,0.33
1,0.91,0.98,0.86,0.46,0.39,0.35
2,0.9,0.98,0.82,0.45,0.43,0.36
3,0.86,0.97,0.83,0.45,0.37,0.34
4,0.81,0.97,0.84,0.44,0.3,0.32
5,0.76,0.97,0.85,0.43,0.24,0.29
6,0.73,0.97,0.85,0.43,0.25,0.28
7,0.7,0.97,0.86,0.42,0.26,0.28
8,0.68,0.97,0.86,0.42,0.28,0.26
9,0.64,0.98,0.84,0.42,0.29,0.3
10,0.6,0.98,0.81,0.42,0.3,0.31
11,0.58,0.98,0.78,0.42,0.32,0.31
12,0.54,0.96,0.53,0.4,0.25,0.3
13,0.5,0.89,0.35,0.38,0.19,0.25
14,0.47,0.76,0.32,0.32,0.14,0.2
15,0.45,0.68,0.32,0.25,0.12,0.13
16,0.44,0.64,0.34,0.19,0.1,0.09
17,0.45,0.62,0.36,0.16,0.1,0.08
18,0.42,0.59,0.52,0.2,0.11,0.12
19,0.41,0.6,0.69,0.26,0.12,0.17
20,0.44,0.65,0.81,0.35,0.16,0.23
21,0.51,0.7,0.84,0.38,0.22,0.25
22,0.61,0.77,0.87,0.41,0.29,0.27
23,0.71,0.85,0.89,0.43,0.36,0.3
24,0.74,0.93,0.91,0.48,0.44,0.35
25,0.78,0.97,0.91,0.49,0.48,0.36
26,0.82,0.98,0.91,0.49,0.49,0.37
27,0.83,0.98,0.91,0.49,0.49,0.37
28,0.81,0.98,0.91,0.49,0.49,0.37
29,0.8,0.98,0.91,0.49,0.49,0.37
30,0.8,0.98,0.91,0.49,0.49,0.37
31,0.81,0.98,0.9,0.49,0.49,0.37
32,0.83,0.98,0.9,0.49,0.49,0.37
33,0.82,0.98,0.89,0.49,0.49,0.37
34,0.82,0.98,0.88,0.49,0.48,0.36
35,0.81,0.97,0.87,0.49,0.44,0.34
36,0.79,0.95,0.85,0.48,0.36,0.31
37,0.77,0.9,0.82,0.45,0.28,0.24
38,0.76,0.84,0.76,0.39,0.21,0.16
39,0.7,0.84,0.71,0.36,0.15,0.11
40,0.65,0.84,0.65,0.34,0.1,0.08
41,0.6,0.81,0.58,0.32,0.06,0.06
42,0.59,0.76,0.66,0.3,0.05,0.07
43,0.57,0.7,0.72,0.28,0.04,0.1
44,0.55,0.64,0.77,0.27,0.04,0.13
45,0.46,0.66,0.76,0.35,0.12,0.22
46,0.45,0.72,0.77,0.44,0.28,0.3
47,0.52,0.81,0.79,0.48,0.45,0.34
48,0.61,0.91,0.81,0.48,0.45,0.35
49,0.72,0.96,0.83,0.49,0.46,0.35
50,0.82,0.98,0.85,0.49,0.47,0.35
51,0.84,0.98,0.87,0.49,0.48,0.36
52,0.88,0.98,0.89,0.49,0.48,0.36
53,0.93,0.98,0.9,0.48,0.49,0.36
54,0.79,0.98,0.9,0.48,0.48,0.35
55,0.7,0.96,0.9,0.47,0.48,0.35
56,0.7,0.93,0.9,0.47,0.49,0.36
57,0.67,0.95,0.9,0.48,0.49,0.36
58,0.74,0.95,0.9,0.49,0.49,0.36
59,0.87,0.94,0.9,0.49,0.49,0.37
60,0.76,0.95,0.89,0.49,0.49,0.36
61,0.68,0.97,0.9,0.48,0.48,0.35
62,0.67,0.97,0.89,0.48,0.46,0.33
63,0.65,0.97,0.9,0.47,0.43,0.31
64,0.64,0.97,0.89,0.47,0.39,0.3
65,0.63,0.96,0.89,0.45,0.33,0.28
66,0.61,0.96,0.89,0.46,0.43,0.32
67,0.61,0.96,0.89,0.46,0.48,0.35
68,0.64,0.96,0.88,0.47,0.49,0.37
69,0.62,0.97,0.89,0.48,0.49,0.37
70,0.63,0.98,0.89,0.48,0.49,0.37
71,0.68,0.98,0.88,0.48,0.49,0.37
72,0.7,0.98,0.89,0.49,0.49,0.37
73,0.74,0.97,0.89,0.49,0.49,0.37
74,0.78,0.96,0.9,0.49,0.49,0.37
75,0.8,0.97,0.89,0.49,0.49,0.37
76,0.83,0.97,0.88,0.48,0.49,0.37
77,0.86,0.97,0.87,0.48,0.49,0.37
78,0.89,0.98,0.86,0.47,0.48,0.37
79,0.91,0.98,0.84,0.46,0.48,0.36
80,0.94,0.98,0.82,0.44,0.48,0.36
81,0.97,0.97,0.78,0.44,0.47,0.34
82,0.98,0.95,0.8,0.45,0.46,0.3
83,0.97,0.93,0.86,0.45,0.45,0.26
84,0.97,0.92,0.82,0.42,0.43,0.26
85,0.95,0.92,0.74,0.39,0.42,0.28
86,0.94,0.93,0.68,0.36,0.42,0.3
87,0.89,0.82,0.48,0.18,0.26,0.18
88,0.81,0.7,0.33,0.08,0.18,0.11
89,0.75,0.64,0.25,0.08,0.19,0.1
90,0.73,0.51,0.25,0.12,0.24,0.11
91,0.73,0.4,0.25,0.2,0.31,0.15
92,0.75,0.43,0.27,0.29,0.38,0.22
93,0.66,0.38,0.18,0.35,0.43,0.29
94,0.59,0.46,0.37,0.42,0.47,0.34
95,0.54,0.59,0.75,0.46,0.49,0.36
96,0.44,0.59,0.77,0.45,0.48,0.36
97,0.43,0.61,0.81,0.43,0.48,0.35
98,0.41,0.63,0.86,0.42,0.48,0.34
99,0.38,0.57,0.88,0.38,0.44,0.31
100,0.4,0.49,0.89,0.32,0.37,0.26
101,0.48,0.43,0.9,0.27,0.27,0.22
102,0.39,0.37,0.89,0.22,0.24,0.18
103,0.34,0.33,0.89,0.19,0.2,0.15
104,0.34,0.3,0.89,0.17,0.18,0.13
105,0.33,0.3,0.88,0.15,0.17,0.11
106,0.33,0.31,0.87,0.15,0.16,0.1
107,0.32,0.34,0.86,0.15,0.14,0.1
108,0.3,0.3,0.81,0.1,0.06,0.05
109,0.3,0.31,0.79,0.08,0.02,0.03
110,0.3,0.38,0.79,0.08,0.0,0.01
111,0.27,0.42,0.79,0.07,0.0,0.01
112,0.26,0.47,0.78,0.08,0.0,0.01
113,0.26,0.51,0.78,0.11,0.0,0.01
114,0.21,0.55,0.79,0.13,0.0,0.03
115,0.18,0.6,0.79,0.16,0.0,0.06
116,0.18,0.65,0.76,0.19,0.0,0.1
117,0.19,0.68,0.79,0.26,0.04,0.14
118,0.21,0.71,0.82,0.31,0.08,0.18
119,0.23,0.76,0.84,0.36,0.15,0.22
120,0.17,0.74,0.85,0.38,0.21,0.25
121,0.13,0.71,0.85,0.42,0.36,0.31
122,0.11,0.68,0.85,0.46,0.48,0.36
123,0.08,0.66,0.87,0.46,0.48,0.36
124,0.11,0.65,0.88,0.46,0.48,0.36
125,0.15,0.66,0.89,0.45,0.48,0.36
126,0.15,0.67,0.89,0.47,0.48,0.36
127,0.17,0.68,0.89,0.48,0.49,0.36
128,0.21,0.69,0.9,0.49,0.49,0.36
129,0.24,0.72,0.88,0.48,0.48,0.35
130,0.29,0.77,0.86,0.47,0.45,0.32
131,0.4,0.85,0.85,0.46,0.38,0.29
132,0.37,0.83,0.85,0.46,0.22,0.27
133,0.37,0.84,0.84,0.46,0.11,0.25
134,0.39,0.82,0.78,0.46,0.05,0.24
135,0.4,0.83,0.81,0.47,0.14,0.26
136,0.45,0.83,0.83,0.48,0.3,0.28
137,0.52,0.82,0.85,0.48,0.45,0.3
138,0.57,0.59,0.74,0.47,0.38,0.28
139,0.64,0.46,0.61,0.44,0.29,0.25
140,0.72,0.46,0.48,0.42,0.2,0.24
141,0.69,0.43,0.47,0.38,0.3,0.28
142,0.67,0.4,0.45,0.34,0.41,0.33
143,0.65,0.41,0.45,0.3,0.48,0.35
144,0.64,0.21,0.42,0.31,0.44,0.32
145,0.61,0.13,0.39,0.33,0.39,0.29
146,0.6,0.13,0.4,0.36,0.38,0.27
147,0.57,0.1,0.37,0.34,0.16,0.21
148,0.54,0.08,0.36,0.35,0.08,0.17
149,0.52,0.07,0.37,0.37,0.1,0.17
150,0.49,0.08,0.26,0.26,0.11,0.07
151,0.46,0.12,0.22,0.15,0.15,0.04
152,0.44,0.18,0.25,0.13,0.2,0.05
153,0.4,0.2,0.23,0.12,0.26,0.06
154,0.36,0.22,0.26,0.14,0.32,0.1
155,0.34,0.25,0.34,0.18,0.38,0.21
156,0.4,0.24,0.39,0.19,0.36,0.23
157,0.47,0.23,0.46,0.2,0.34,0.25
158,0.55,0.23,0.54,0.22,0.32,0.27
159,0.52,0.25,0.63,0.25,0.38,0.3
160,0.49,0.29,0.73,0.28,0.43,0.32
161,0.48,0.33,0.8,0.32,0.46,0.34
162,0.48,0.42,0.82,0.33,0.44,0.33
163,0.48,0.56,0.84,0.34,0.41,0.32
164,0.49,0.71,0.84,0.36,0.38,0.32
165,0.53,0.78,0.84,0.36,0.36,0.32
166,0.59,0.82,0.84,0.37,0.35,0.32
167,0.65,0.85,0.84,0.38,0.33,0.31
168,0.67,0.86,0.84,0.4,0.36,0.32
169,0.7,0.88,0.84,0.41,0.38,0.32
170,0.71,0.89,0.83,0.42,0.4,0.33
171,0.75,0.88,0.82,0.38,0.31,0.31
172,0.79,0.88,0.81,0.35,0.24,0.29
173,0.82,0.87,0.8,0.32,0.17,0.27
174,0.83,0.89,0.82,0.3,0.16,0.27
175,0.84,0.9,0.83,0.29,0.16,0.26
176,0.84,0.9,0.85,0.28,0.18,0.26
177,0.81,0.88,0.84,0.27,0.11,0.19
178,0.77,0.84,0.84,0.29,0.05,0.14
179,0.73,0.8,0.84,0.31,0.02,0.11
180,0.8,0.81,0.78,0.26,0.02,0.09
