Time,0,1,2,3,4,5
0,0.61,0.96,0.89,0.48,0.45,0.33
1,0.74,0.95,0.82,0.47,0.41,0.32
2,0.84,0.94,0.69,0.45,0.36,0.31
3,0.82,0.93,0.62,0.42,0.3,0.23
4,0.76,0.93,0.59,0.36,0.24,0.16
5,0.71,0.9,0.6,0.3,0.19,0.1
6,0.57,0.67,0.42,0.07,0.05,0.01
7,0.47,0.4,0.33,0.01,0.0,0.0
8,0.44,0.18,0.32,0.01,0.0,0.08
9,0.43,0.04,0.25,0.03,0.02,0.11
10,0.44,0.03,0.31,0.08,0.14,0.18
11,0.48,0.09,0.49,0.18,0.4,0.26
12,0.35,0.16,0.58,0.23,0.42,0.27
13,0.26,0.34,0.73,0.31,0.44,0.29
14,0.25,0.61,0.84,0.39,0.47,0.3
15,0.2,0.8,0.87,0.47,0.49,0.35
16,0.22,0.93,0.89,0.49,0.49,0.37
17,0.29,0.97,0.9,0.49,0.49,0.37
18,0.32,0.97,0.9,0.49,0.49,0.37
19,0.38,0.95,0.91,0.48,0.49,0.36
20,0.48,0.91,0.9,0.42,0.47,0.32
21,0.52,0.75,0.86,0.22,0.4,0.13
22,0.59,0.61,0.78,0.13,0.27,0.06
23,0.69,0.57,0.72,0.14,0.17,0.07
24,0.63,0.53,0.66,0.07,0.0,0.06
25,0.64,0.58,0.57,0.07,0.05,0.13
26,0.74,0.76,0.45,0.16,0.41,0.3
27,0.77,0.66,0.18,0.15,0.4,0.29
28,0.86,0.57,0.07,0.2,0.4,0.28
29,0.95,0.53,0.09,0.3,0.38,0.29
30,0.95,0.46,0.12,0.32,0.26,0.29
31,0.94,0.5,0.31,0.35,0.15,0.28
32,0.95,0.65,0.66,0.37,0.08,0.27
33,0.96,0.85,0.78,0.36,0.12,0.29
34,0.97,0.94,0.88,0.37,0.17,0.31
35,0.97,0.96,0.91,0.39,0.24,0.34
36,0.96,0.94,0.89,0.4,0.17,0.32
37,0.94,0.91,0.86,0.42,0.26,0.34
38,0.93,0.89,0.84,0.45,0.46,0.36
39,0.94,0.91,0.84,0.47,0.44,0.36
40,0.94,0.92,0.85,0.48,0.4,0.35
41,0.94,0.93,0.86,0.49,0.37,0.34
42,0.95,0.97,0.9,0.49,0.46,0.36
43,0.96,0.98,0.9,0.49,0.49,0.37
44,0.97,0.98,0.9,0.49,0.49,0.37
45,0.97,0.98,0.91,0.49,0.49,0.37
46,0.97,0.98,0.91,0.49,0.49,0.37
47,0.97,0.98,0.91,0.49,0.49,0.37
48,0.97,0.98,0.91,0.49,0.49,0.37
49,0.97,0.98,0.91,0.49,0.49,0.37
50,0.97,0.98,0.91,0.49,0.49,0.37
51,0.96,0.98,0.91,0.49,0.49,0.37
52,0.94,0.98,0.9,0.49,0.49,0.37
53,0.92,0.98,0.9,0.49,0.49,0.37
54,0.94,0.98,0.88,0.49,0.49,0.37
55,0.94,0.98,0.86,0.49,0.49,0.37
