Time,0,1,2,3,4,5
0,0.72,0.81,0.53,0.28,0.14,0.14
1,0.69,0.71,0.52,0.24,0.11,0.11
2,0.68,0.6,0.53,0.22,0.08,0.1
3,0.63,0.5,0.48,0.12,0.06,0.04
4,0.59,0.43,0.46,0.07,0.05,0.02
5,0.56,0.38,0.46,0.05,0.04,0.01
6,0.5,0.25,0.24,0.04,0.04,0.01
7,0.44,0.17,0.12,0.03,0.06,0.02
8,0.41,0.14,0.09,0.03,0.07,0.02
9,0.35,0.12,0.04,0.02,0.07,0.02
10,0.32,0.2,0.02,0.01,0.07,0.03
11,0.31,0.35,0.02,0.02,0.08,0.04
12,0.25,0.28,0.01,0.01,0.05,0.02
13,0.16,0.21,0.02,0.0,0.03,0.0
14,0.08,0.16,0.04,0.0,0.03,0.0
15,0.05,0.14,0.04,0.0,0.0,0.0
16,0.03,0.13,0.04,0.0,0.0,0.0
17,0.02,0.13,0.03,0.0,0.0,0.0
18,0.03,0.17,0.09,0.0,0.0,0.0
19,0.05,0.21,0.18,0.02,0.0,0.0
20,0.09,0.27,0.31,0.03,0.0,0.0
21,0.13,0.3,0.44,0.03,0.0,0.0
22,0.17,0.34,0.58,0.04,0.0,0.0
23,0.22,0.39,0.72,0.05,0.0,0.0
24,0.24,0.4,0.71,0.05,0.02,0.01
25,0.28,0.42,0.7,0.06,0.04,0.02
26,0.35,0.44,0.7,0.07,0.08,0.04
27,0.34,0.37,0.68,0.07,0.05,0.04
28,0.36,0.32,0.66,0.07,0.05,0.05
29,0.39,0.3,0.64,0.07,0.08,0.07
30,0.42,0.27,0.63,0.07,0.11,0.07
31,0.46,0.27,0.62,0.07,0.16,0.07
32,0.51,0.28,0.61,0.09,0.24,0.07
33,0.52,0.29,0.6,0.1,0.17,0.05
34,0.56,0.3,0.59,0.11,0.13,0.04
35,0.61,0.32,0.59,0.12,0.09,0.02
36,0.58,0.23,0.44,0.07,0.01,0.0
37,0.55,0.17,0.34,0.04,0.0,0.0
38,0.52,0.13,0.28,0.03,0.0,0.0
39,0.47,0.09,0.33,0.09,0.04,0.07
40,0.42,0.07,0.46,0.34,0.12,0.27
41,0.37,0.1,0.59,0.41,0.29,0.32
42,0.35,0.3,0.57,0.48,0.48,0.36
43,0.36,0.56,0.77,0.49,0.49,0.37
44,0.42,0.8,0.85,0.49,0.49,0.37
45,0.39,0.98,0.87,0.49,0.49,0.37
46,0.51,0.98,0.89,0.49,0.49,0.37
47,0.6,0.98,0.91,0.49,0.49,0.37
48,0.57,0.98,0.91,0.49,0.49,0.37
49,0.77,0.98,0.91,0.49,0.49,0.37
50,0.92,0.98,0.91,0.49,0.49,0.37
51,0.92,0.98,0.91,0.49,0.49,0.37
52,0.95,0.88,0.91,0.49,0.49,0.37
53,0.98,0.88,0.91,0.49,0.49,0.37
54,0.98,0.88,0.91,0.49,0.49,0.36
55,0.98,0.88,0.91,0.49,0.49,0.36
56,0.91,0.69,0.91,0.48,0.47,0.33
57,0.91,0.88,0.9,0.48,0.4,0.29
58,0.91,0.86,0.87,0.45,0.26,0.25
59,0.9,0.92,0.79,0.41,0.15,0.21
60,0.88,0.81,0.65,0.36,0.06,0.16
61,0.91,0.68,0.5,0.25,0.02,0.11
62,0.86,0.56,0.35,0.13,0.0,0.08
63,0.87,0.6,0.34,0.15,0.0,0.04
64,0.88,0.65,0.34,0.16,0.03,0.02
65,0.88,0.69,0.37,0.18,0.06,0.02
66,0.84,0.6,0.27,0.12,0.0,0.0
67,0.8,0.52,0.21,0.09,0.0,0.0
68,0.76,0.46,0.17,0.06,0.0,0.0
69,0.73,0.41,0.21,0.07,0.0,0.0
70,0.72,0.4,0.28,0.09,0.0,0.0
71,0.74,0.42,0.37,0.12,0.0,0.01
72,0.66,0.44,0.35,0.11,0.0,0.01
73,0.59,0.46,0.36,0.11,0.01,0.01
74,0.53,0.5,0.41,0.1,0.01,0.02
75,0.47,0.46,0.42,0.16,0.02,0.01
76,0.43,0.48,0.46,0.24,0.04,0.03
77,0.42,0.55,0.54,0.35,0.06,0.14
78,0.38,0.59,0.63,0.4,0.07,0.22
79,0.35,0.67,0.72,0.4,0.13,0.26
80,0.31,0.72,0.8,0.4,0.26,0.3
81,0.36,0.78,0.77,0.42,0.36,0.33
82,0.5,0.91,0.73,0.45,0.45,0.36
83,0.66,0.94,0.69,0.47,0.49,0.37
84,0.68,0.91,0.62,0.46,0.48,0.37
85,0.71,0.87,0.55,0.46,0.48,0.37
86,0.75,0.81,0.49,0.46,0.46,0.36
87,0.79,0.88,0.6,0.47,0.46,0.36
88,0.83,0.93,0.7,0.48,0.47,0.36
89,0.86,0.95,0.77,0.48,0.47,0.36
90,0.87,0.94,0.76,0.48,0.48,0.36
91,0.88,0.93,0.75,0.48,0.48,0.36
92,0.9,0.91,0.72,0.48,0.48,0.36
93,0.91,0.91,0.74,0.48,0.48,0.36
94,0.92,0.91,0.75,0.47,0.48,0.36
95,0.92,0.91,0.75,0.47,0.48,0.36
96,0.92,0.95,0.79,0.47,0.49,0.36
97,0.92,0.97,0.82,0.47,0.49,0.37
98,0.92,0.97,0.84,0.47,0.49,0.37
99,0.87,0.98,0.86,0.47,0.48,0.37
100,0.79,0.98,0.86,0.47,0.46,0.36
101,0.72,0.98,0.86,0.46,0.39,0.33
102,0.73,0.98,0.88,0.45,0.34,0.32
103,0.75,0.98,0.89,0.44,0.29,0.31
104,0.8,0.98,0.91,0.43,0.24,0.3
105,0.82,0.98,0.91,0.43,0.31,0.31
106,0.84,0.98,0.91,0.44,0.38,0.32
107,0.87,0.98,0.91,0.44,0.44,0.33
108,0.86,0.98,0.91,0.44,0.43,0.33
109,0.87,0.98,0.9,0.45,0.41,0.33
110,0.9,0.98,0.9,0.45,0.4,0.33
111,0.9,0.98,0.9,0.46,0.41,0.34
112,0.91,0.98,0.9,0.46,0.42,0.34
113,0.93,0.98,0.9,0.47,0.43,0.35
114,0.92,0.98,0.9,0.47,0.44,0.35
115,0.91,0.98,0.89,0.46,0.44,0.36
116,0.9,0.98,0.88,0.46,0.45,0.36
117,0.88,0.98,0.87,0.46,0.43,0.35
118,0.87,0.98,0.87,0.46,0.4,0.34
119,0.86,0.98,0.87,0.47,0.36,0.33
120,0.85,0.98,0.83,0.47,0.33,0.32
121,0.84,0.98,0.77,0.47,0.31,0.32
122,0.83,0.97,0.7,0.47,0.29,0.31
123,0.81,0.97,0.56,0.46,0.23,0.29
124,0.78,0.97,0.48,0.46,0.18,0.28
125,0.76,0.97,0.44,0.46,0.14,0.27
126,0.67,0.95,0.41,0.43,0.11,0.26
127,0.59,0.88,0.4,0.39,0.1,0.23
128,0.52,0.8,0.43,0.34,0.11,0.16
129,0.48,0.65,0.41,0.31,0.16,0.1
130,0.45,0.5,0.39,0.29,0.22,0.09
131,0.45,0.38,0.39,0.29,0.3,0.12
132,0.37,0.24,0.36,0.18,0.16,0.06
133,0.27,0.16,0.36,0.1,0.08,0.02
134,0.19,0.12,0.39,0.06,0.03,0.0
135,0.14,0.1,0.37,0.06,0.03,0.02
136,0.11,0.08,0.37,0.08,0.05,0.04
137,0.08,0.08,0.37,0.11,0.09,0.08
138,0.06,0.1,0.38,0.1,0.06,0.07
139,0.07,0.13,0.44,0.1,0.04,0.06
140,0.12,0.19,0.56,0.11,0.03,0.06
141,0.17,0.35,0.69,0.18,0.08,0.1
142,0.33,0.57,0.8,0.26,0.18,0.15
143,0.59,0.77,0.87,0.36,0.32,0.23
144,0.62,0.77,0.85,0.37,0.3,0.24
145,0.67,0.77,0.83,0.38,0.28,0.26
146,0.72,0.77,0.81,0.4,0.27,0.27
147,0.71,0.77,0.82,0.42,0.31,0.29
148,0.68,0.76,0.82,0.43,0.35,0.31
149,0.66,0.76,0.83,0.42,0.4,0.32
150,0.59,0.78,0.82,0.42,0.37,0.32
151,0.54,0.82,0.8,0.42,0.36,0.33
152,0.52,0.85,0.77,0.41,0.35,0.32
153,0.6,0.82,0.78,0.37,0.38,0.3
154,0.72,0.79,0.79,0.33,0.41,0.28
155,0.82,0.76,0.8,0.3,0.43,0.26
156,0.82,0.67,0.73,0.27,0.3,0.18
157,0.82,0.64,0.7,0.27,0.2,0.12
158,0.82,0.65,0.74,0.31,0.17,0.11
159,0.65,0.45,0.61,0.25,0.11,0.07
160,0.52,0.38,0.5,0.2,0.07,0.04
161,0.49,0.45,0.43,0.18,0.04,0.03
162,0.4,0.53,0.46,0.19,0.03,0.02
163,0.36,0.62,0.49,0.22,0.04,0.02
164,0.36,0.72,0.53,0.24,0.06,0.03
165,0.35,0.89,0.65,0.37,0.12,0.16
166,0.43,0.92,0.75,0.41,0.21,0.3
167,0.67,0.92,0.82,0.42,0.32,0.34
168,0.75,0.97,0.86,0.44,0.44,0.36
169,0.82,0.98,0.88,0.49,0.49,0.37
170,0.89,0.98,0.86,0.49,0.49,0.37
171,0.92,0.98,0.88,0.49,0.49,0.37
172,0.95,0.98,0.91,0.49,0.49,0.37
173,0.96,0.98,0.91,0.49,0.49,0.37
174,0.96,0.98,0.91,0.49,0.49,0.37
175,0.97,0.98,0.91,0.49,0.49,0.37
176,0.98,0.98,0.91,0.49,0.49,0.36
177,0.97,0.98,0.91,0.49,0.49,0.36
178,0.96,0.98,0.91,0.49,0.49,0.36
179,0.94,0.98,0.91,0.49,0.49,0.36
180,0.97,0.98,0.91,0.49,0.49,0.37
181,0.98,0.98,0.91,0.49,0.49,0.37
182,0.98,0.98,0.91,0.49,0.49,0.37
183,0.98,0.98,0.91,0.49,0.49,0.37
184,0.97,0.98,0.91,0.49,0.49,0.37
185,0.96,0.98,0.91,0.49,0.49,0.37
186,0.96,0.98,0.91,0.49,0.49,0.37
187,0.95,0.98,0.9,0.48,0.48,0.36
188,0.95,0.98,0.89,0.46,0.44,0.35
189,0.95,0.98,0.9,0.46,0.44,0.35
190,0.95,0.98,0.89,0.46,0.43,0.34
191,0.95,0.98,0.89,0.46,0.43,0.34
192,0.96,0.98,0.89,0.45,0.4,0.33
193,0.95,0.97,0.87,0.43,0.37,0.33
194,0.95,0.94,0.85,0.4,0.35,0.32
195,0.93,0.91,0.81,0.39,0.3,0.31
196,0.91,0.88,0.77,0.39,0.26,0.29
197,0.88,0.84,0.71,0.39,0.22,0.28
198,0.78,0.73,0.65,0.39,0.17,0.26
199,0.68,0.64,0.59,0.39,0.14,0.23
200,0.6,0.56,0.55,0.39,0.12,0.19
201,0.57,0.55,0.52,0.38,0.13,0.16
202,0.55,0.54,0.5,0.38,0.15,0.14
203,0.56,0.54,0.5,0.38,0.17,0.13
204,0.45,0.32,0.33,0.24,0.09,0.06
205,0.34,0.14,0.19,0.12,0.04,0.03
206,0.25,0.05,0.11,0.05,0.01,0.02
207,0.15,0.03,0.09,0.05,0.03,0.02
208,0.09,0.03,0.08,0.04,0.05,0.04
209,0.05,0.02,0.08,0.04,0.09,0.05
210,0.06,0.02,0.08,0.03,0.07,0.03
211,0.08,0.02,0.1,0.03,0.06,0.02
212,0.12,0.03,0.15,0.04,0.04,0.02
213,0.12,0.05,0.2,0.07,0.05,0.04
214,0.14,0.08,0.29,0.12,0.06,0.08
215,0.19,0.13,0.4,0.2,0.08,0.13
216,0.16,0.15,0.46,0.2,0.02,0.1
217,0.16,0.19,0.53,0.21,0.0,0.08
218,0.17,0.25,0.62,0.22,0.0,0.07
219,0.16,0.21,0.6,0.16,0.0,0.05
220,0.16,0.19,0.59,0.12,0.04,0.05
221,0.2,0.19,0.59,0.09,0.12,0.09
222,0.19,0.15,0.56,0.09,0.15,0.09
223,0.2,0.14,0.54,0.1,0.2,0.09
224,0.22,0.15,0.52,0.11,0.24,0.1
225,0.23,0.17,0.52,0.11,0.24,0.09
226,0.24,0.21,0.53,0.11,0.24,0.08
227,0.26,0.25,0.54,0.11,0.26,0.07
228,0.19,0.16,0.31,0.05,0.22,0.05
229,0.14,0.1,0.15,0.03,0.19,0.05
230,0.12,0.08,0.09,0.06,0.18,0.07
231,0.13,0.05,0.04,0.1,0.2,0.1
232,0.15,0.04,0.04,0.18,0.23,0.17
233,0.18,0.04,0.05,0.29,0.26,0.28
234,0.32,0.05,0.17,0.4,0.24,0.32
235,0.52,0.22,0.45,0.45,0.27,0.33
236,0.71,0.6,0.78,0.49,0.34,0.36
237,0.79,0.83,0.87,0.49,0.47,0.37
238,0.88,0.96,0.9,0.49,0.49,0.37
239,0.96,0.98,0.91,0.49,0.49,0.37
240,0.97,0.98,0.91,0.49,0.49,0.37
241,0.98,0.98,0.91,0.49,0.49,0.37
242,0.98,0.98,0.91,0.49,0.49,0.37
243,0.98,0.98,0.91,0.49,0.49,0.37
244,0.98,0.98,0.91,0.49,0.49,0.37
245,0.98,0.98,0.91,0.49,0.49,0.37
246,0.98,0.98,0.91,0.49,0.49,0.37
247,0.98,0.98,0.91,0.49,0.49,0.37
248,0.98,0.98,0.91,0.49,0.49,0.37
249,0.98,0.98,0.91,0.49,0.49,0.37
250,0.98,0.98,0.91,0.49,0.49,0.37
251,0.98,0.98,0.91,0.49,0.49,0.37
252,0.98,0.98,0.91,0.49,0.49,0.37
253,0.97,0.98,0.9,0.49,0.49,0.37
254,0.95,0.98,0.88,0.49,0.49,0.37
255,0.95,0.98,0.88,0.49,0.49,0.37
256,0.95,0.98,0.87,0.49,0.49,0.37
257,0.96,0.98,0.86,0.49,0.49,0.37
258,0.96,0.98,0.85,0.49,0.49,0.37
259,0.97,0.98,0.85,0.49,0.48,0.36
260,0.97,0.98,0.87,0.49,0.48,0.35
261,0.97,0.98,0.84,0.49,0.46,0.34
262,0.97,0.97,0.81,0.49,0.43,0.32
263,0.95,0.96,0.8,0.49,0.4,0.29
264,0.96,0.96,0.79,0.48,0.41,0.3
265,0.96,0.96,0.79,0.47,0.42,0.3
266,0.96,0.96,0.81,0.45,0.44,0.3
267,0.95,0.96,0.75,0.46,0.44,0.32
268,0.93,0.96,0.74,0.47,0.44,0.34
269,0.9,0.96,0.76,0.47,0.44,0.36
270,0.87,0.95,0.71,0.46,0.44,0.35
271,0.85,0.93,0.66,0.46,0.45,0.35
272,0.84,0.91,0.62,0.45,0.46,0.35
273,0.83,0.89,0.55,0.44,0.45,0.35
274,0.82,0.86,0.51,0.43,0.45,0.35
275,0.81,0.82,0.48,0.43,0.45,0.34
276,0.67,0.68,0.35,0.38,0.31,0.28
277,0.53,0.47,0.25,0.33,0.16,0.2
278,0.43,0.29,0.19,0.28,0.06,0.12
279,0.36,0.16,0.14,0.22,0.05,0.08
280,0.27,0.08,0.1,0.16,0.04,0.06
281,0.19,0.02,0.06,0.11,0.03,0.04
282,0.15,0.03,0.05,0.11,0.06,0.06
283,0.12,0.04,0.04,0.12,0.11,0.1
284,0.11,0.07,0.04,0.14,0.18,0.14
285,0.11,0.09,0.05,0.22,0.2,0.21
286,0.15,0.12,0.06,0.32,0.24,0.29
287,0.23,0.18,0.08,0.41,0.29,0.32
288,0.28,0.17,0.05,0.35,0.38,0.34
289,0.4,0.24,0.05,0.32,0.45,0.35
290,0.56,0.35,0.06,0.32,0.48,0.36
291,0.6,0.4,0.08,0.35,0.48,0.36
292,0.64,0.46,0.1,0.36,0.48,0.35
293,0.67,0.53,0.14,0.36,0.48,0.35
294,0.74,0.6,0.17,0.39,0.48,0.36
295,0.8,0.71,0.21,0.42,0.48,0.36
296,0.85,0.82,0.28,0.45,0.49,0.36
297,0.9,0.91,0.31,0.45,0.49,0.36
298,0.94,0.96,0.35,0.45,0.49,0.36
299,0.97,0.97,0.39,0.45,0.48,0.35
300,0.96,0.92,0.37,0.36,0.44,0.27
301,0.93,0.84,0.36,0.26,0.31,0.15
302,0.91,0.8,0.36,0.18,0.19,0.08
303,0.91,0.8,0.38,0.2,0.12,0.08
304,0.92,0.79,0.4,0.22,0.09,0.09
305,0.92,0.78,0.43,0.25,0.07,0.12
306,0.9,0.77,0.44,0.24,0.09,0.14
307,0.87,0.76,0.45,0.24,0.11,0.15
308,0.85,0.75,0.47,0.25,0.14,0.17
309,0.86,0.83,0.53,0.3,0.16,0.19
310,0.88,0.91,0.6,0.34,0.19,0.21
311,0.91,0.96,0.66,0.39,0.22,0.23
312,0.92,0.96,0.58,0.4,0.24,0.22
313,0.94,0.96,0.51,0.42,0.32,0.23
314,0.95,0.96,0.46,0.43,0.43,0.27
315,0.94,0.96,0.39,0.41,0.36,0.23
316,0.92,0.96,0.35,0.39,0.31,0.2
317,0.89,0.94,0.33,0.38,0.3,0.2
318,0.84,0.89,0.23,0.33,0.26,0.16
319,0.79,0.82,0.17,0.3,0.24,0.13
320,0.74,0.77,0.16,0.29,0.23,0.11
321,0.7,0.76,0.17,0.28,0.19,0.11
322,0.68,0.75,0.2,0.26,0.17,0.11
323,0.66,0.73,0.26,0.26,0.15,0.12
324,0.61,0.57,0.19,0.14,0.08,0.06
325,0.52,0.39,0.12,0.07,0.03,0.02
326,0.44,0.25,0.07,0.02,0.0,0.0
327,0.42,0.15,0.05,0.04,0.01,0.01
328,0.4,0.09,0.03,0.05,0.02,0.03
329,0.38,0.04,0.02,0.08,0.02,0.06
330,0.38,0.03,0.02,0.07,0.02,0.05
331,0.38,0.03,0.03,0.07,0.02,0.05
332,0.39,0.05,0.03,0.06,0.01,0.05
333,0.42,0.1,0.07,0.08,0.0,0.05
334,0.48,0.19,0.15,0.1,0.0,0.04
335,0.56,0.33,0.28,0.13,0.0,0.04
336,0.52,0.29,0.26,0.13,0.0,0.04
337,0.5,0.31,0.24,0.13,0.03,0.04
338,0.5,0.36,0.24,0.14,0.08,0.08
339,0.45,0.32,0.22,0.14,0.14,0.11
340,0.42,0.3,0.21,0.15,0.23,0.15
341,0.41,0.28,0.21,0.19,0.33,0.19
342,0.37,0.23,0.18,0.17,0.36,0.19
343,0.35,0.2,0.18,0.17,0.38,0.2
344,0.33,0.17,0.21,0.19,0.41,0.22
345,0.33,0.11,0.2,0.19,0.42,0.2
346,0.32,0.08,0.21,0.2,0.44,0.2
347,0.32,0.06,0.24,0.23,0.45,0.19
348,0.26,0.02,0.16,0.16,0.37,0.17
349,0.21,0.01,0.12,0.13,0.27,0.15
350,0.17,0.04,0.1,0.14,0.2,0.12
351,0.11,0.05,0.09,0.14,0.21,0.13
352,0.06,0.06,0.1,0.14,0.22,0.14
353,0.03,0.09,0.11,0.15,0.23,0.14
354,0.03,0.1,0.11,0.16,0.25,0.14
355,0.04,0.11,0.11,0.17,0.27,0.14
356,0.06,0.13,0.12,0.19,0.3,0.15
357,0.09,0.17,0.13,0.22,0.34,0.18
358,0.13,0.25,0.14,0.26,0.39,0.23
359,0.19,0.36,0.16,0.3,0.44,0.28
360,0.22,0.25,0.09,0.27,0.4,0.24
361,0.28,0.21,0.08,0.26,0.34,0.21
362,0.37,0.26,0.13,0.24,0.28,0.18
363,0.39,0.23,0.1,0.21,0.26,0.15
364,0.42,0.2,0.09,0.19,0.26,0.13
365,0.48,0.18,0.11,0.18,0.24,0.12
366,0.44,0.15,0.11,0.14,0.27,0.09
367,0.41,0.15,0.11,0.11,0.29,0.07
368,0.4,0.17,0.12,0.1,0.32,0.07
369,0.34,0.14,0.1,0.09,0.23,0.06
370,0.3,0.12,0.08,0.09,0.16,0.07
371,0.27,0.1,0.08,0.09,0.12,0.08
372,0.17,0.06,0.06,0.06,0.07,0.05
373,0.1,0.05,0.05,0.04,0.04,0.03
374,0.06,0.04,0.04,0.03,0.01,0.02
375,0.03,0.06,0.05,0.03,0.01,0.02
376,0.01,0.08,0.06,0.04,0.0,0.02
377,0.01,0.1,0.06,0.06,0.0,0.02
378,0.01,0.11,0.06,0.05,0.01,0.02
379,0.01,0.14,0.05,0.05,0.02,0.01
380,0.03,0.18,0.05,0.05,0.02,0.01
381,0.04,0.21,0.06,0.04,0.05,0.02
382,0.06,0.25,0.1,0.04,0.09,0.03
383,0.1,0.3,0.17,0.06,0.16,0.05
384,0.1,0.26,0.15,0.04,0.12,0.03
385,0.12,0.24,0.19,0.04,0.09,0.02
386,0.15,0.24,0.33,0.06,0.07,0.02
387,0.19,0.13,0.36,0.07,0.08,0.02
388,0.25,0.11,0.44,0.1,0.12,0.04
389,0.33,0.22,0.53,0.17,0.19,0.16
390,0.35,0.29,0.54,0.19,0.2,0.22
391,0.4,0.38,0.56,0.26,0.2,0.28
392,0.49,0.48,0.61,0.4,0.22,0.3
393,0.54,0.52,0.69,0.44,0.31,0.32
394,0.6,0.56,0.75,0.46,0.4,0.34
395,0.66,0.6,0.78,0.47,0.46,0.36
396,0.63,0.63,0.77,0.47,0.44,0.36
397,0.62,0.67,0.76,0.47,0.43,0.36
398,0.62,0.72,0.76,0.46,0.42,0.36
399,0.66,0.73,0.76,0.47,0.45,0.36
400,0.71,0.74,0.77,0.48,0.48,0.37
401,0.74,0.74,0.78,0.49,0.49,0.37
402,0.8,0.79,0.81,0.49,0.48,0.37
403,0.86,0.85,0.84,0.49,0.49,0.37
404,0.92,0.91,0.86,0.49,0.48,0.37
405,0.95,0.94,0.88,0.49,0.49,0.37
406,0.97,0.97,0.9,0.49,0.49,0.37
407,0.98,0.98,0.91,0.49,0.49,0.37
408,0.98,0.98,0.9,0.49,0.49,0.37
409,0.98,0.98,0.89,0.49,0.49,0.37
410,0.98,0.98,0.88,0.49,0.49,0.37
411,0.97,0.98,0.88,0.49,0.49,0.37
412,0.97,0.98,0.88,0.49,0.49,0.37
413,0.97,0.98,0.88,0.49,0.49,0.37
414,0.97,0.98,0.88,0.49,0.49,0.37
415,0.97,0.98,0.88,0.49,0.48,0.36
416,0.96,0.98,0.86,0.49,0.47,0.36
417,0.96,0.98,0.87,0.49,0.46,0.36
418,0.96,0.98,0.87,0.49,0.45,0.36
419,0.95,0.98,0.86,0.49,0.44,0.35
420,0.93,0.97,0.8,0.47,0.3,0.32
421,0.87,0.96,0.72,0.44,0.18,0.29
422,0.82,0.92,0.64,0.41,0.1,0.27
423,0.83,0.88,0.6,0.4,0.14,0.26
424,0.84,0.84,0.56,0.4,0.18,0.26
425,0.85,0.78,0.52,0.4,0.24,0.25
426,0.86,0.86,0.62,0.41,0.3,0.3
427,0.86,0.92,0.71,0.42,0.37,0.33
428,0.87,0.95,0.77,0.43,0.43,0.35
429,0.88,0.97,0.84,0.46,0.45,0.35
430,0.9,0.97,0.88,0.48,0.46,0.36
431,0.91,0.97,0.9,0.49,0.47,0.36
432,0.91,0.98,0.91,0.49,0.46,0.36
433,0.9,0.98,0.91,0.49,0.46,0.36
434,0.9,0.97,0.91,0.48,0.46,0.36
435,0.92,0.97,0.91,0.48,0.47,0.36
436,0.96,0.96,0.91,0.48,0.48,0.36
437,0.98,0.95,0.91,0.47,0.48,0.36
438,0.97,0.93,0.91,0.47,0.48,0.36
439,0.97,0.9,0.91,0.47,0.46,0.35
440,0.96,0.87,0.91,0.48,0.44,0.34
441,0.94,0.85,0.91,0.46,0.38,0.32
442,0.92,0.83,0.91,0.44,0.28,0.3
443,0.9,0.82,0.91,0.43,0.2,0.28
444,0.86,0.81,0.91,0.43,0.22,0.29
445,0.81,0.78,0.88,0.43,0.27,0.3
446,0.74,0.71,0.82,0.44,0.32,0.32
447,0.78,0.8,0.84,0.45,0.35,0.32
448,0.82,0.89,0.86,0.47,0.38,0.32
449,0.85,0.96,0.86,0.48,0.42,0.31
450,0.87,0.97,0.84,0.48,0.42,0.34
451,0.9,0.97,0.82,0.47,0.43,0.34
452,0.92,0.97,0.79,0.47,0.44,0.34
453,0.95,0.98,0.8,0.48,0.46,0.35
454,0.97,0.98,0.81,0.49,0.48,0.36
455,0.98,0.98,0.81,0.49,0.48,0.36
456,0.96,0.98,0.84,0.49,0.48,0.36
457,0.9,0.98,0.86,0.49,0.48,0.36
458,0.82,0.98,0.87,0.49,0.48,0.36
459,0.87,0.98,0.88,0.49,0.47,0.36
460,0.94,0.98,0.89,0.49,0.45,0.35
461,0.97,0.97,0.9,0.49,0.43,0.34
462,0.96,0.96,0.9,0.48,0.35,0.32
463,0.97,0.97,0.9,0.47,0.29,0.31
464,0.97,0.98,0.88,0.46,0.24,0.3
465,0.97,0.97,0.88,0.44,0.17,0.28
466,0.97,0.93,0.87,0.34,0.16,0.22
467,0.97,0.85,0.86,0.26,0.21,0.15
468,0.93,0.76,0.77,0.24,0.19,0.08
469,0.83,0.65,0.61,0.22,0.18,0.06
470,0.68,0.55,0.45,0.22,0.17,0.05
471,0.65,0.57,0.34,0.19,0.12,0.04
472,0.66,0.6,0.25,0.16,0.09,0.04
473,0.68,0.65,0.2,0.13,0.06,0.03
474,0.75,0.73,0.23,0.11,0.05,0.02
475,0.83,0.81,0.28,0.09,0.04,0.01
476,0.88,0.88,0.35,0.08,0.04,0.01
477,0.91,0.94,0.58,0.17,0.12,0.05
478,0.93,0.96,0.77,0.29,0.3,0.13
479,0.94,0.97,0.85,0.4,0.47,0.24
480,0.93,0.92,0.82,0.43,0.48,0.3
481,0.91,0.84,0.77,0.44,0.49,0.35
482,0.89,0.77,0.72,0.44,0.49,0.37
483,0.87,0.73,0.61,0.42,0.49,0.34
484,0.83,0.7,0.51,0.4,0.47,0.26
485,0.8,0.68,0.44,0.38,0.42,0.18
486,0.71,0.66,0.38,0.34,0.3,0.14
487,0.64,0.65,0.33,0.28,0.18,0.11
488,0.58,0.64,0.3,0.23,0.1,0.09
489,0.53,0.62,0.25,0.18,0.05,0.06
490,0.51,0.59,0.23,0.15,0.01,0.04
491,0.51,0.56,0.23,0.13,0.0,0.04
492,0.46,0.49,0.19,0.09,0.0,0.03
493,0.38,0.44,0.16,0.08,0.0,0.03
494,0.3,0.39,0.13,0.07,0.0,0.03
495,0.21,0.28,0.1,0.05,0.0,0.02
496,0.15,0.18,0.08,0.03,0.0,0.01
497,0.1,0.12,0.06,0.02,0.0,0.01
498,0.08,0.11,0.04,0.01,0.0,0.01
499,0.06,0.11,0.04,0.01,0.0,0.0
500,0.06,0.12,0.04,0.01,0.0,0.0
501,0.1,0.09,0.01,0.0,0.0,0.0
502,0.16,0.09,0.01,0.0,0.0,0.0
503,0.21,0.11,0.02,0.01,0.0,0.0
