Time,0,1,2,3,4,5
0,0.74,0.95,0.86,0.46,0.34,0.32
1,0.69,0.96,0.85,0.47,0.32,0.32
2,0.67,0.96,0.83,0.48,0.31,0.32
3,0.66,0.96,0.84,0.48,0.35,0.32
4,0.67,0.96,0.86,0.49,0.4,0.33
5,0.73,0.97,0.87,0.49,0.45,0.34
6,0.79,0.98,0.87,0.49,0.45,0.35
7,0.86,0.98,0.88,0.49,0.45,0.35
8,0.92,0.98,0.89,0.49,0.45,0.35
9,0.96,0.98,0.9,0.49,0.45,0.35
10,0.98,0.98,0.91,0.49,0.45,0.35
11,0.98,0.98,0.91,0.49,0.45,0.34
12,0.97,0.97,0.91,0.49,0.42,0.32
13,0.97,0.96,0.91,0.49,0.38,0.3
14,0.95,0.94,0.89,0.49,0.37,0.29
15,0.96,0.91,0.85,0.49,0.44,0.33
16,0.96,0.88,0.76,0.48,0.48,0.36
17,0.97,0.84,0.65,0.48,0.49,0.37
18,0.96,0.81,0.68,0.47,0.48,0.36
19,0.94,0.78,0.71,0.45,0.43,0.33
20,0.93,0.76,0.74,0.42,0.35,0.29
21,0.95,0.83,0.81,0.44,0.35,0.32
22,0.96,0.92,0.84,0.45,0.36,0.34
23,0.97,0.97,0.86,0.45,0.36,0.35
24,0.97,0.97,0.83,0.46,0.44,0.36
25,0.97,0.97,0.79,0.47,0.47,0.36
26,0.97,0.96,0.73,0.48,0.49,0.36
27,0.95,0.96,0.76,0.48,0.49,0.36
28,0.93,0.94,0.8,0.48,0.48,0.36
29,0.9,0.92,0.83,0.49,0.48,0.36
30,0.87,0.96,0.84,0.48,0.48,0.36
31,0.85,0.98,0.85,0.47,0.48,0.35
32,0.82,0.98,0.86,0.46,0.48,0.34
33,0.8,0.98,0.86,0.46,0.48,0.33
34,0.78,0.98,0.87,0.47,0.48,0.32
35,0.77,0.98,0.86,0.48,0.46,0.32
36,0.74,0.97,0.82,0.46,0.4,0.29
37,0.7,0.9,0.78,0.43,0.32,0.25
38,0.66,0.81,0.77,0.4,0.24,0.22
39,0.67,0.87,0.79,0.42,0.24,0.24
40,0.73,0.93,0.82,0.45,0.26,0.27
41,0.85,0.96,0.86,0.46,0.31,0.29
42,0.88,0.96,0.82,0.47,0.32,0.3
43,0.89,0.95,0.79,0.47,0.34,0.32
44,0.9,0.93,0.78,0.48,0.38,0.33
45,0.96,0.95,0.83,0.47,0.35,0.31
46,0.98,0.97,0.86,0.45,0.36,0.28
47,0.98,0.97,0.88,0.44,0.39,0.26
48,0.98,0.98,0.86,0.46,0.37,0.3
49,0.98,0.98,0.84,0.48,0.36,0.32
50,0.92,0.98,0.84,0.48,0.34,0.33
51,0.97,0.98,0.81,0.48,0.36,0.33
52,0.96,0.98,0.79,0.47,0.38,0.33
53,0.95,0.98,0.77,0.47,0.4,0.33
54,0.93,0.98,0.67,0.47,0.41,0.33
55,0.89,0.98,0.59,0.47,0.42,0.34
56,0.87,0.96,0.52,0.47,0.42,0.34
57,0.85,0.95,0.47,0.47,0.44,0.35
58,0.83,0.94,0.44,0.46,0.46,0.36
59,0.8,0.92,0.42,0.46,0.47,0.36
60,0.72,0.86,0.33,0.42,0.32,0.28
