Time,0,1,2,3,4,5
0,0.98,0.98,0.91,0.49,0.49,0.37
1,0.98,0.98,0.91,0.49,0.49,0.37
2,0.98,0.98,0.91,0.49,0.49,0.37
3,0.98,0.98,0.91,0.49,0.49,0.37
4,0.98,0.98,0.91,0.49,0.49,0.37
5,0.98,0.98,0.91,0.49,0.49,0.37
6,0.98,0.98,0.91,0.49,0.49,0.37
7,0.98,0.98,0.91,0.49,0.49,0.37
8,0.98,0.98,0.91,0.49,0.49,0.37
9,0.98,0.98,0.91,0.49,0.49,0.37
10,0.98,0.88,0.91,0.49,0.49,0.37
11,0.98,0.88,0.91,0.49,0.49,0.37
12,0.98,0.88,0.91,0.49,0.49,0.37
13,0.98,0.88,0.91,0.49,0.49,0.37
14,0.98,0.88,0.91,0.49,0.49,0.37
15,0.98,0.88,0.91,0.49,0.49,0.37
16,0.98,0.88,0.91,0.49,0.49,0.37
17,0.98,0.88,0.91,0.49,0.49,0.37
18,0.98,0.88,0.91,0.49,0.49,0.37
19,0.98,0.88,0.91,0.49,0.49,0.37
20,0.98,0.98,0.91,0.49,0.48,0.36
21,0.98,0.98,0.91,0.49,0.48,0.36
22,0.98,0.98,0.9,0.49,0.48,0.36
23,0.98,0.95,0.88,0.49,0.48,0.37
24,0.98,0.96,0.87,0.49,0.48,0.36
25,0.98,0.96,0.85,0.49,0.48,0.36
26,0.98,0.97,0.81,0.49,0.48,0.36
27,0.98,0.97,0.76,0.49,0.48,0.36
28,0.98,0.98,0.71,0.48,0.48,0.36
29,0.97,0.98,0.68,0.47,0.48,0.36
30,0.96,0.94,0.54,0.41,0.46,0.3
31,0.94,0.89,0.49,0.35,0.45,0.24
32,0.91,0.83,0.51,0.33,0.44,0.22
33,0.9,0.82,0.49,0.34,0.41,0.24
34,0.88,0.82,0.47,0.35,0.39,0.27
35,0.85,0.81,0.46,0.35,0.38,0.3
36,0.75,0.82,0.5,0.35,0.3,0.28
37,0.63,0.79,0.55,0.36,0.22,0.26
38,0.5,0.74,0.6,0.37,0.16,0.24
39,0.38,0.6,0.55,0.36,0.2,0.23
40,0.32,0.46,0.51,0.34,0.25,0.22
41,0.3,0.34,0.48,0.32,0.31,0.23
42,0.29,0.33,0.42,0.29,0.32,0.22
43,0.31,0.34,0.38,0.26,0.32,0.21
44,0.33,0.36,0.34,0.24,0.33,0.21
45,0.25,0.45,0.35,0.33,0.34,0.24
46,0.24,0.65,0.4,0.43,0.36,0.28
47,0.31,0.84,0.48,0.48,0.39,0.32
48,0.28,0.86,0.43,0.47,0.37,0.31
49,0.32,0.9,0.39,0.46,0.37,0.31
50,0.43,0.94,0.39,0.45,0.38,0.32
51,0.49,0.91,0.43,0.45,0.45,0.33
52,0.63,0.85,0.5,0.45,0.48,0.36
53,0.8,0.8,0.57,0.46,0.49,0.37
54,0.78,0.91,0.6,0.47,0.49,0.37
55,0.76,0.96,0.68,0.48,0.49,0.37
56,0.75,0.98,0.79,0.48,0.49,0.37
57,0.81,0.98,0.78,0.49,0.49,0.37
58,0.87,0.98,0.77,0.49,0.49,0.37
59,0.9,0.98,0.76,0.49,0.49,0.37
60,0.92,0.98,0.78,0.49,0.49,0.37
61,0.93,0.97,0.84,0.48,0.48,0.36
62,0.93,0.96,0.88,0.47,0.47,0.36
63,0.94,0.97,0.89,0.48,0.49,0.36
64,0.95,0.98,0.9,0.49,0.49,0.37
65,0.94,0.98,0.91,0.49,0.49,0.37
66,0.95,0.98,0.91,0.49,0.49,0.37
67,0.96,0.88,0.91,0.49,0.49,0.37
68,0.97,0.78,0.91,0.49,0.49,0.37
69,0.97,0.88,0.91,0.49,0.49,0.37
70,0.97,0.88,0.91,0.49,0.49,0.37
71,0.97,0.82,0.91,0.49,0.49,0.37
72,0.96,0.86,0.91,0.49,0.49,0.37
73,0.94,0.88,0.91,0.49,0.49,0.37
74,0.93,0.78,0.91,0.49,0.48,0.36
75,0.94,0.88,0.91,0.48,0.48,0.36
76,0.88,0.88,0.91,0.48,0.47,0.36
77,0.89,0.98,0.91,0.48,0.47,0.36
78,0.91,0.98,0.91,0.48,0.43,0.36
79,0.98,0.98,0.91,0.49,0.36,0.34
80,0.98,0.98,0.91,0.49,0.29,0.32
81,0.98,0.98,0.91,0.49,0.28,0.3
82,0.97,0.98,0.91,0.49,0.27,0.3
83,0.94,0.98,0.91,0.49,0.26,0.29
84,0.95,0.98,0.9,0.49,0.26,0.29
85,0.95,0.98,0.87,0.49,0.28,0.3
86,0.93,0.98,0.81,0.48,0.3,0.3
87,0.97,0.98,0.76,0.47,0.26,0.3
88,0.98,0.98,0.69,0.45,0.22,0.29
89,0.98,0.98,0.59,0.43,0.18,0.28
90,0.98,0.98,0.47,0.4,0.15,0.24
91,0.96,0.98,0.37,0.37,0.13,0.2
92,0.92,0.98,0.28,0.34,0.11,0.15
93,0.9,0.98,0.23,0.33,0.14,0.16
94,0.87,0.97,0.2,0.31,0.18,0.18
95,0.84,0.95,0.19,0.3,0.22,0.21
96,0.76,0.66,0.09,0.14,0.16,0.09
97,0.72,0.35,0.04,0.05,0.1,0.03
98,0.69,0.14,0.05,0.03,0.06,0.0
99,0.51,0.1,0.1,0.05,0.04,0.02
100,0.38,0.1,0.22,0.11,0.04,0.06
101,0.34,0.17,0.36,0.24,0.09,0.15
102,0.36,0.24,0.39,0.29,0.15,0.19
103,0.43,0.38,0.43,0.35,0.24,0.22
104,0.55,0.58,0.5,0.4,0.35,0.26
105,0.52,0.59,0.51,0.38,0.38,0.24
106,0.52,0.63,0.52,0.39,0.42,0.24
107,0.55,0.69,0.54,0.4,0.45,0.24
108,0.54,0.76,0.54,0.43,0.37,0.24
109,0.54,0.82,0.62,0.46,0.31,0.28
110,0.57,0.88,0.74,0.48,0.3,0.3
111,0.6,0.9,0.83,0.48,0.29,0.3
112,0.68,0.91,0.89,0.48,0.28,0.31
113,0.78,0.9,0.91,0.47,0.29,0.32
