Time,0,1,2,3,4,5
0,0.63,0.37,0.86,0.45,0.26,0.25
1,0.65,0.59,0.88,0.45,0.25,0.28
2,0.68,0.7,0.88,0.46,0.26,0.29
3,0.65,0.7,0.85,0.47,0.31,0.3
4,0.68,0.8,0.82,0.48,0.38,0.32
5,0.73,0.87,0.81,0.47,0.45,0.35
6,0.57,0.96,0.82,0.46,0.41,0.33
7,0.61,0.98,0.84,0.45,0.36,0.32
8,0.75,0.98,0.83,0.44,0.29,0.3
9,0.83,0.98,0.84,0.44,0.28,0.3
10,0.91,0.98,0.85,0.45,0.3,0.31
11,0.96,0.97,0.8,0.45,0.32,0.32
12,0.93,0.93,0.72,0.42,0.28,0.31
13,0.9,0.82,0.61,0.32,0.24,0.26
14,0.87,0.72,0.51,0.23,0.22,0.19
15,0.81,0.57,0.34,0.1,0.14,0.1
16,0.72,0.43,0.23,0.04,0.1,0.05
17,0.62,0.34,0.15,0.03,0.1,0.04
18,0.56,0.31,0.17,0.07,0.2,0.09
19,0.53,0.28,0.24,0.13,0.36,0.18
20,0.53,0.27,0.37,0.24,0.48,0.31
21,0.54,0.22,0.49,0.33,0.49,0.36
22,0.59,0.25,0.61,0.42,0.49,0.37
23,0.66,0.4,0.7,0.46,0.49,0.37
24,0.72,0.52,0.76,0.48,0.49,0.37
25,0.8,0.71,0.81,0.49,0.49,0.37
26,0.89,0.89,0.85,0.49,0.49,0.37
27,0.9,0.92,0.8,0.49,0.49,0.37
28,0.91,0.93,0.75,0.49,0.49,0.37
29,0.92,0.94,0.69,0.49,0.49,0.37
30,0.95,0.97,0.75,0.49,0.49,0.37
31,0.96,0.98,0.79,0.49,0.49,0.37
32,0.97,0.98,0.81,0.49,0.49,0.37
33,0.98,0.95,0.84,0.49,0.49,0.37
34,0.98,0.91,0.87,0.49,0.49,0.37
35,0.98,0.87,0.89,0.48,0.49,0.35
36,0.98,0.78,0.87,0.42,0.49,0.32
37,0.98,0.71,0.82,0.33,0.49,0.27
38,0.98,0.65,0.76,0.25,0.49,0.22
39,0.97,0.65,0.71,0.24,0.49,0.2
40,0.97,0.63,0.66,0.22,0.49,0.19
41,0.96,0.6,0.6,0.22,0.49,0.17
42,0.95,0.61,0.62,0.24,0.48,0.19
43,0.94,0.64,0.64,0.28,0.47,0.23
44,0.93,0.68,0.66,0.33,0.47,0.28
45,0.94,0.72,0.7,0.39,0.46,0.3
46,0.95,0.8,0.73,0.44,0.46,0.32
47,0.95,0.89,0.75,0.47,0.45,0.32
48,0.94,0.92,0.69,0.48,0.46,0.33
49,0.94,0.94,0.66,0.48,0.46,0.34
50,0.93,0.96,0.67,0.49,0.46,0.35
51,0.92,0.91,0.63,0.47,0.41,0.33
52,0.9,0.84,0.63,0.44,0.31,0.3
53,0.89,0.74,0.65,0.36,0.22,0.26
54,0.81,0.77,0.64,0.38,0.24,0.28
55,0.71,0.79,0.64,0.39,0.27,0.29
56,0.63,0.78,0.65,0.4,0.3,0.3
57,0.58,0.8,0.67,0.42,0.29,0.3
58,0.55,0.82,0.73,0.43,0.28,0.31
59,0.52,0.85,0.81,0.44,0.27,0.31
60,0.44,0.83,0.78,0.44,0.31,0.32
61,0.39,0.79,0.75,0.45,0.36,0.34
62,0.37,0.76,0.72,0.45,0.41,0.35
63,0.34,0.8,0.75,0.47,0.44,0.36
64,0.33,0.85,0.76,0.48,0.47,0.36
65,0.33,0.89,0.76,0.48,0.48,0.37
66,0.42,0.92,0.79,0.48,0.49,0.37
67,0.52,0.95,0.8,0.48,0.49,0.37
68,0.62,0.97,0.82,0.48,0.49,0.37
69,0.66,0.97,0.84,0.49,0.49,0.37
70,0.71,0.97,0.85,0.49,0.49,0.37
71,0.75,0.97,0.87,0.49,0.49,0.37
72,0.8,0.98,0.87,0.49,0.49,0.37
73,0.83,0.98,0.86,0.49,0.49,0.37
74,0.86,0.98,0.85,0.49,0.49,0.37
75,0.89,0.98,0.86,0.49,0.49,0.37
76,0.91,0.98,0.86,0.49,0.49,0.37
77,0.93,0.98,0.86,0.49,0.49,0.37
78,0.96,0.98,0.83,0.49,0.49,0.37
79,0.97,0.98,0.79,0.49,0.49,0.37
80,0.97,0.98,0.74,0.49,0.49,0.37
81,0.97,0.98,0.7,0.49,0.49,0.37
82,0.98,0.98,0.66,0.49,0.49,0.37
83,0.98,0.98,0.65,0.49,0.49,0.37
84,0.98,0.98,0.6,0.49,0.49,0.37
85,0.98,0.98,0.56,0.49,0.49,0.37
86,0.98,0.96,0.51,0.49,0.49,0.37
87,0.98,0.92,0.5,0.49,0.49,0.37
88,0.98,0.88,0.48,0.48,0.49,0.37
89,0.98,0.81,0.46,0.44,0.49,0.37
90,0.98,0.83,0.43,0.42,0.49,0.35
91,0.98,0.86,0.41,0.39,0.49,0.32
92,0.98,0.89,0.4,0.37,0.49,0.3
93,0.98,0.87,0.49,0.36,0.48,0.3
94,0.98,0.86,0.59,0.35,0.42,0.29
95,0.98,0.86,0.68,0.35,0.31,0.27
96,0.98,0.83,0.61,0.32,0.25,0.26
97,0.97,0.78,0.54,0.29,0.21,0.25
98,0.95,0.72,0.47,0.28,0.18,0.26
99,0.95,0.71,0.48,0.29,0.14,0.25
100,0.95,0.7,0.5,0.3,0.1,0.24
101,0.95,0.69,0.54,0.32,0.08,0.24
102,0.94,0.67,0.5,0.32,0.1,0.22
103,0.91,0.65,0.47,0.33,0.13,0.22
104,0.88,0.64,0.47,0.34,0.18,0.22
105,0.87,0.5,0.39,0.28,0.12,0.22
106,0.86,0.45,0.35,0.24,0.07,0.23
107,0.84,0.44,0.33,0.22,0.04,0.25
108,0.69,0.3,0.2,0.14,0.01,0.16
109,0.52,0.15,0.11,0.09,0.0,0.09
110,0.38,0.06,0.06,0.06,0.0,0.05
111,0.25,0.03,0.03,0.02,0.0,0.02
112,0.16,0.0,0.0,0.0,0.0,0.0
113,0.1,0.0,0.0,0.0,0.0,0.0
114,0.08,0.0,0.0,0.0,0.0,0.0
115,0.08,0.0,0.02,0.0,0.0,0.0
116,0.09,0.03,0.08,0.01,0.0,0.0
117,0.08,0.06,0.11,0.01,0.01,0.0
118,0.09,0.12,0.21,0.01,0.01,0.02
119,0.12,0.22,0.37,0.04,0.02,0.04
120,0.11,0.22,0.37,0.06,0.04,0.06
121,0.13,0.25,0.38,0.08,0.06,0.08
122,0.17,0.29,0.42,0.12,0.11,0.11
123,0.16,0.26,0.43,0.12,0.08,0.08
124,0.15,0.25,0.45,0.13,0.05,0.05
125,0.15,0.24,0.48,0.14,0.03,0.04
126,0.12,0.22,0.45,0.11,0.02,0.02
127,0.11,0.21,0.44,0.08,0.0,0.02
128,0.12,0.2,0.44,0.07,0.01,0.01
129,0.12,0.15,0.31,0.05,0.02,0.01
130,0.12,0.11,0.22,0.05,0.04,0.0
131,0.12,0.08,0.17,0.05,0.06,0.01
132,0.08,0.05,0.1,0.02,0.02,0.0
133,0.06,0.03,0.05,0.0,0.0,0.0
134,0.05,0.02,0.02,0.0,0.0,0.0
