Time,0,1,2,3,4,5
0,0.32,0.69,0.47,0.45,0.44,0.34
1,0.36,0.89,0.58,0.46,0.48,0.36
2,0.53,0.97,0.71,0.48,0.49,0.37
3,0.61,0.96,0.69,0.47,0.48,0.37
4,0.7,0.95,0.66,0.46,0.46,0.36
5,0.78,0.94,0.64,0.45,0.42,0.36
6,0.76,0.94,0.53,0.45,0.42,0.34
7,0.75,0.94,0.42,0.43,0.42,0.3
8,0.74,0.94,0.32,0.39,0.41,0.23
9,0.69,0.9,0.27,0.35,0.38,0.2
10,0.64,0.84,0.23,0.32,0.35,0.18
11,0.59,0.78,0.2,0.31,0.32,0.17
12,0.44,0.44,0.04,0.1,0.12,0.06
13,0.32,0.17,0.02,0.02,0.03,0.01
14,0.23,0.06,0.08,0.0,0.0,0.0
15,0.15,0.02,0.09,0.01,0.0,0.01
16,0.11,0.03,0.16,0.05,0.0,0.03
17,0.09,0.16,0.31,0.12,0.0,0.08
18,0.07,0.28,0.53,0.16,0.01,0.12
19,0.12,0.49,0.79,0.24,0.04,0.16
20,0.2,0.72,0.89,0.33,0.08,0.22
21,0.28,0.8,0.91,0.39,0.17,0.26
22,0.45,0.87,0.91,0.45,0.32,0.31
23,0.66,0.92,0.91,0.49,0.46,0.35
24,0.69,0.82,0.91,0.48,0.46,0.34
25,0.77,0.77,0.91,0.48,0.46,0.34
26,0.88,0.8,0.91,0.48,0.46,0.34
27,0.86,0.78,0.91,0.47,0.46,0.34
28,0.85,0.76,0.9,0.46,0.46,0.34
29,0.83,0.74,0.9,0.45,0.47,0.35
30,0.87,0.77,0.89,0.44,0.32,0.29
31,0.9,0.84,0.89,0.46,0.27,0.29
32,0.92,0.92,0.91,0.48,0.4,0.34
33,0.84,0.9,0.9,0.46,0.36,0.33
34,0.85,0.93,0.89,0.44,0.33,0.33
35,0.89,0.97,0.87,0.46,0.3,0.32
36,0.83,0.98,0.88,0.46,0.36,0.33
37,0.77,0.97,0.88,0.47,0.43,0.35
38,0.74,0.96,0.88,0.47,0.47,0.35
39,0.77,0.98,0.9,0.48,0.47,0.36
40,0.8,0.98,0.91,0.49,0.48,0.36
41,0.84,0.98,0.91,0.49,0.48,0.36
42,0.88,0.97,0.91,0.49,0.48,0.36
43,0.93,0.95,0.9,0.49,0.48,0.36
44,0.96,0.92,0.88,0.49,0.48,0.36
45,0.96,0.95,0.87,0.49,0.46,0.35
46,0.93,0.98,0.86,0.48,0.43,0.34
47,0.89,0.98,0.85,0.47,0.4,0.32
48,0.83,0.98,0.83,0.46,0.32,0.3
49,0.8,0.98,0.84,0.45,0.25,0.28
50,0.81,0.98,0.87,0.43,0.18,0.26
51,0.76,0.97,0.85,0.43,0.13,0.24
52,0.71,0.93,0.82,0.42,0.09,0.23
53,0.66,0.87,0.77,0.42,0.06,0.23
54,0.65,0.88,0.78,0.43,0.09,0.24
55,0.65,0.9,0.79,0.44,0.16,0.26
56,0.64,0.91,0.8,0.45,0.29,0.29
57,0.65,0.92,0.73,0.43,0.27,0.3
58,0.66,0.93,0.66,0.41,0.26,0.3
59,0.67,0.94,0.6,0.4,0.25,0.31
60,0.67,0.93,0.58,0.39,0.24,0.32
61,0.65,0.9,0.56,0.37,0.25,0.32
62,0.63,0.88,0.56,0.34,0.26,0.33
63,0.67,0.86,0.59,0.35,0.24,0.31
64,0.72,0.85,0.62,0.35,0.22,0.29
65,0.76,0.85,0.65,0.36,0.2,0.27
66,0.77,0.89,0.68,0.4,0.29,0.3
67,0.77,0.93,0.72,0.43,0.38,0.33
68,0.78,0.96,0.75,0.46,0.45,0.35
69,0.86,0.96,0.73,0.45,0.48,0.36
70,0.91,0.96,0.7,0.44,0.48,0.36
71,0.93,0.96,0.68,0.43,0.49,0.37
72,0.91,0.97,0.67,0.45,0.49,0.37
73,0.87,0.97,0.67,0.47,0.48,0.37
