Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0,0.0,0.0,0.0,0.19,0.95,0.98,0.27,0.45,0.47,0.66,0.69,0.44,0.0,0.49,0.98,0.2
1,0.0,0.0,0.0,0.0,0.22,0.97,0.98,0.34,0.43,0.58,0.82,0.9,0.48,0.0,0.49,0.98,0.24
2,0.0,0.0,0.0,0.0,0.3,0.97,0.98,0.57,0.44,0.71,0.95,0.97,0.49,0.0,0.49,0.98,0.24
3,0.0,0.0,0.0,0.0,0.26,0.97,0.98,0.63,0.56,0.69,0.94,0.96,0.48,0.0,0.49,0.98,0.24
4,0.0,0.0,0.0,0.0,0.21,0.95,0.98,0.7,0.69,0.66,0.92,0.96,0.46,0.0,0.48,0.98,0.24
5,0.0,0.0,0.0,0.0,0.18,0.92,0.98,0.76,0.82,0.64,0.91,0.94,0.42,0.0,0.48,0.98,0.22
6,0.0,0.0,0.0,0.0,0.19,0.86,0.98,0.75,0.77,0.53,0.9,0.95,0.42,0.0,0.45,0.97,0.22
7,0.0,0.0,0.0,0.0,0.2,0.76,0.94,0.75,0.74,0.42,0.9,0.95,0.42,0.0,0.38,0.78,0.22
8,0.0,0.0,0.0,0.0,0.22,0.67,0.82,0.75,0.72,0.32,0.89,0.95,0.41,0.0,0.28,0.42,0.21
9,0.0,0.0,0.0,0.0,0.18,0.4,0.82,0.72,0.61,0.27,0.8,0.92,0.38,0.0,0.2,0.45,0.19
10,0.0,0.0,0.0,0.0,0.16,0.21,0.8,0.69,0.48,0.23,0.67,0.88,0.35,0.0,0.14,0.48,0.17
11,0.0,0.0,0.0,0.0,0.17,0.09,0.77,0.66,0.36,0.2,0.55,0.84,0.32,0.0,0.12,0.53,0.15
12,0.0,0.0,0.0,0.0,0.06,0.0,0.24,0.53,0.16,0.04,0.18,0.5,0.12,0.0,0.02,0.19,0.06
13,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.41,0.06,0.02,0.03,0.21,0.03,0.0,0.0,0.05,0.01
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.02,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0
