Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.42,0.7,0.9,0.98,0.98,0.46,0.0,0.49,0.98,0.22
1,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.45,0.76,0.91,0.98,0.98,0.48,0.0,0.49,0.98,0.24
2,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.54,0.8,0.9,0.98,0.98,0.48,0.0,0.49,0.98,0.24
3,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.33,0.71,0.9,0.98,0.98,0.48,0.0,0.49,0.98,0.24
4,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.32,0.76,0.9,0.98,0.98,0.46,0.0,0.49,0.98,0.23
5,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.53,0.88,0.89,0.98,0.98,0.47,0.0,0.49,0.98,0.24
6,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.54,0.94,0.91,0.98,0.98,0.48,0.0,0.49,0.98,0.24
7,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.59,0.97,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
8,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.7,0.94,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
9,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.78,0.95,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
10,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.84,0.95,0.91,0.98,0.98,0.48,0.0,0.49,0.98,0.24
11,0.0,0.0,0.0,0.0,0.33,0.97,0.98,0.88,0.9,0.9,0.98,0.96,0.47,0.0,0.49,0.98,0.22
12,0.0,0.0,0.0,0.0,0.33,0.96,0.98,0.84,0.85,0.89,0.97,0.96,0.46,0.0,0.49,0.98,0.22
13,0.0,0.0,0.0,0.0,0.33,0.94,0.98,0.76,0.8,0.86,0.96,0.94,0.46,0.0,0.49,0.98,0.22
14,0.0,0.0,0.0,0.0,0.32,0.93,0.98,0.69,0.77,0.82,0.95,0.93,0.44,0.0,0.49,0.97,0.22
15,0.0,0.0,0.0,0.0,0.31,0.91,0.97,0.67,0.76,0.81,0.93,0.91,0.45,0.0,0.49,0.97,0.22
16,0.0,0.0,0.0,0.0,0.29,0.89,0.94,0.66,0.73,0.81,0.89,0.87,0.46,0.0,0.48,0.96,0.23
17,0.0,0.0,0.0,0.0,0.26,0.87,0.88,0.67,0.68,0.79,0.84,0.83,0.47,0.0,0.48,0.96,0.23
18,0.0,0.0,0.0,0.0,0.22,0.8,0.82,0.7,0.68,0.73,0.8,0.83,0.44,0.0,0.46,0.89,0.22
19,0.0,0.0,0.0,0.0,0.18,0.72,0.76,0.75,0.68,0.64,0.75,0.83,0.42,0.0,0.39,0.78,0.22
20,0.0,0.0,0.0,0.0,0.14,0.64,0.7,0.81,0.68,0.56,0.7,0.83,0.38,0.0,0.3,0.64,0.21
21,0.0,0.0,0.0,0.0,0.16,0.59,0.67,0.82,0.7,0.53,0.62,0.78,0.32,0.0,0.28,0.67,0.18
22,0.0,0.0,0.0,0.0,0.19,0.54,0.65,0.83,0.71,0.5,0.56,0.75,0.28,0.0,0.25,0.71,0.14
23,0.0,0.0,0.0,0.0,0.21,0.51,0.64,0.84,0.73,0.49,0.52,0.71,0.23,0.0,0.22,0.75,0.11
24,0.0,0.0,0.0,0.0,0.17,0.53,0.7,0.78,0.69,0.46,0.6,0.76,0.18,0.0,0.28,0.78,0.09
25,0.0,0.0,0.0,0.0,0.13,0.58,0.76,0.72,0.67,0.42,0.68,0.81,0.15,0.0,0.32,0.82,0.06
26,0.0,0.0,0.0,0.0,0.11,0.63,0.8,0.69,0.66,0.4,0.7,0.86,0.12,0.0,0.37,0.85,0.05
27,0.0,0.0,0.0,0.0,0.09,0.49,0.82,0.69,0.57,0.35,0.74,0.87,0.13,0.0,0.38,0.78,0.05
28,0.0,0.0,0.0,0.0,0.08,0.41,0.83,0.69,0.5,0.31,0.76,0.89,0.16,0.0,0.4,0.7,0.06
29,0.0,0.0,0.0,0.0,0.07,0.39,0.82,0.69,0.46,0.3,0.8,0.89,0.2,0.0,0.42,0.63,0.07
