Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,498.2,884.5,4449.5,105.7,643.7,686.2,668.5,184.9,444.29999999999995,252.70000000000002,518.9,274.0,1718.5,1324.1,1115.2,1108.7,424.1
1,471.3,836.7,4208.9,100.0,608.8,649.1,632.3,174.8,420.19999999999993,239.0,490.79999999999995,259.2,1625.5,1252.5,1054.9,1048.7,401.20000000000005
2,445.2,790.5,3976.6,94.5,575.2,613.3,597.5,165.3,397.1,225.69999999999996,463.8,245.0,1535.8000000000002,1183.4,996.7,990.8,379.1
3,419.7,745.2,3748.5,89.1,542.2,578.1,563.0,155.80000000000004,374.29999999999995,212.7,437.09999999999997,231.10000000000002,1447.8,1115.5,939.5,934.0,357.4
4,396.1,703.3,3538.0,84.1,511.8,545.7,531.5,147.0,353.2,200.89999999999998,412.6,218.10000000000002,1366.4,1052.9,886.7,881.6,337.3
5,373.7,663.4,3337.4,79.3,482.7,514.7,501.29999999999995,138.60000000000002,333.20000000000005,189.5,389.1,205.60000000000002,1288.9,993.2,836.5,831.6,318.2
6,357.0,633.8,3188.0,75.8,461.2,491.7,479.0,132.39999999999998,318.2,180.89999999999998,371.79999999999995,196.4,1231.2,948.7,799.0,794.3,303.90000000000003
7,351.1,623.4,3136.1,74.5,453.59999999999997,483.7,471.2,130.29999999999998,313.1,178.00000000000003,365.7,193.2,1211.0,933.3,786.0,781.4,298.9
8,350.7,622.7,3132.4,74.4,453.1,483.1,470.5,130.1,312.7,177.7,365.20000000000005,193.0,1209.8,932.2,785.1,780.5,298.6
9,353.3,627.3,3155.6,75.0,456.5,486.7,474.1,131.29999999999998,315.0,179.29999999999998,367.9,194.5,1218.7,939.1,791.0,786.3,300.90000000000003
10,359.1,637.6,3207.1,76.2,463.9,494.6,481.8,132.99999999999997,320.09999999999997,182.09999999999997,374.0,197.5,1238.5,954.4,803.8,799.1,305.6
11,365.8,649.4,3266.8,77.6,472.6,503.8,490.70000000000005,135.6,326.0,185.4,380.9,201.4,1261.6999999999998,972.2,818.8,814.0,311.4
12,373.6,663.2,3336.4,79.3,482.6,514.6,501.09999999999997,138.40000000000003,333.1,189.4,389.0,205.5,1288.6000000000001,992.9,836.2,831.3,318.1
13,405.8,720.5,3624.4,86.1,524.2,559.0,544.4,150.5,361.9,205.79999999999998,422.6,223.29999999999998,1399.7,1078.6,908.4,903.1,345.4
14,440.1,781.4,3930.8,93.4,568.6,606.2,590.6,163.40000000000003,392.5,223.29999999999998,458.40000000000003,242.10000000000002,1517.9999999999998,1169.8,985.2,979.4,374.7
15,460.9,818.3,4116.4,97.8,595.5,634.9,618.5,171.1,411.0,233.79999999999998,480.0,253.7,1589.7,1225.0,1031.7,1025.7,392.5
16,475.0,843.4,4242.7,100.8,613.8,654.4,637.4000000000001,176.09999999999997,423.5,240.8,494.70000000000005,261.3,1638.5,1262.6,1063.4,1057.1,404.40000000000003
17,480.8,853.6,4294.0,102.0,621.2,662.3,645.0999999999999,178.3,428.7,244.0,500.8,264.70000000000005,1658.4,1277.9,1076.2,1069.9,409.4
18,479.3,851.0,4281.0,101.7,619.3,660.3,643.1,177.7,427.5,243.1,499.2,264.0,1653.3,1274.0,1073.0,1066.7,408.09999999999997
19,480.1,852.4,4288.0,101.9,620.1999999999999,661.3,644.1999999999999,178.10000000000002,428.19999999999993,243.5,500.0,264.2,1656.0,1276.1,1074.8,1068.4,408.8
20,484.3,859.9,4325.8,102.8,625.7,667.2,649.8999999999999,179.60000000000002,431.9,245.5,504.5,266.5,1670.6000000000001,1287.3,1084.2,1077.8,412.50000000000006
21,514.1,912.7,4591.2,109.1,664.1,708.1,689.7,190.59999999999997,458.3,260.8,535.3,282.69999999999993,1773.1,1366.3,1150.7,1144.0,437.6
