Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0,0.0,0.0,0.0,0.33,0.98,0.96,0.97,0.84,0.91,0.96,0.97,0.49,0.0,0.38,0.67,0.24
1,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.96,0.88,0.91,0.97,0.98,0.49,0.0,0.35,0.73,0.24
2,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.94,0.92,0.91,0.97,0.98,0.49,0.0,0.34,0.84,0.24
3,0.0,0.0,0.0,0.0,0.33,0.96,0.98,0.95,0.84,0.9,0.97,0.98,0.48,0.0,0.36,0.88,0.23
4,0.0,0.0,0.0,0.0,0.33,0.92,0.98,0.94,0.8,0.9,0.98,0.98,0.46,0.0,0.39,0.92,0.22
5,0.0,0.0,0.0,0.0,0.33,0.92,0.98,0.93,0.77,0.9,0.98,0.98,0.42,0.0,0.42,0.96,0.18
6,0.0,0.0,0.0,0.0,0.32,0.93,0.98,0.89,0.84,0.89,0.98,0.98,0.42,0.0,0.45,0.97,0.18
7,0.0,0.0,0.0,0.0,0.32,0.93,0.98,0.85,0.94,0.88,0.98,0.97,0.42,0.0,0.48,0.97,0.17
8,0.0,0.0,0.0,0.0,0.31,0.94,0.98,0.81,0.95,0.88,0.98,0.96,0.43,0.0,0.48,0.97,0.17
9,0.0,0.0,0.0,0.0,0.26,0.92,0.98,0.76,0.86,0.87,0.98,0.96,0.33,0.0,0.48,0.96,0.14
10,0.0,0.0,0.0,0.0,0.18,0.91,0.98,0.77,0.79,0.86,0.98,0.95,0.22,0.0,0.45,0.94,0.11
11,0.0,0.0,0.0,0.0,0.12,0.89,0.97,0.77,0.76,0.83,0.98,0.94,0.14,0.0,0.44,0.92,0.08
12,0.0,0.0,0.0,0.0,0.23,0.69,0.94,0.73,0.74,0.8,0.97,0.93,0.18,0.0,0.27,0.7,0.1
13,0.0,0.0,0.0,0.0,0.32,0.46,0.89,0.64,0.66,0.77,0.95,0.9,0.23,0.0,0.14,0.47,0.12
14,0.0,0.0,0.0,0.0,0.33,0.3,0.84,0.56,0.55,0.73,0.93,0.86,0.3,0.0,0.1,0.34,0.14
15,0.0,0.0,0.0,0.0,0.33,0.4,0.84,0.51,0.48,0.74,0.84,0.86,0.24,0.0,0.11,0.36,0.11
16,0.0,0.0,0.0,0.0,0.33,0.54,0.83,0.48,0.42,0.75,0.8,0.86,0.2,0.0,0.12,0.39,0.08
17,0.0,0.0,0.0,0.0,0.32,0.69,0.83,0.46,0.4,0.76,0.8,0.86,0.19,0.0,0.14,0.43,0.07
18,0.0,0.0,0.0,0.0,0.24,0.6,0.85,0.47,0.44,0.76,0.82,0.89,0.11,0.0,0.2,0.56,0.06
19,0.0,0.0,0.0,0.0,0.11,0.52,0.88,0.5,0.55,0.78,0.86,0.92,0.06,0.0,0.3,0.7,0.04
20,0.0,0.0,0.0,0.0,0.03,0.44,0.91,0.57,0.73,0.81,0.9,0.94,0.03,0.0,0.4,0.84,0.04
21,0.0,0.0,0.0,0.0,0.09,0.7,0.96,0.65,0.78,0.85,0.96,0.96,0.09,0.0,0.39,0.87,0.07
22,0.0,0.0,0.0,0.0,0.2,0.95,0.98,0.74,0.85,0.88,0.98,0.98,0.25,0.0,0.45,0.95,0.17
23,0.0,0.0,0.0,0.0,0.31,0.98,0.98,0.86,0.84,0.89,0.98,0.98,0.46,0.0,0.49,0.98,0.24
24,0.0,0.0,0.0,0.0,0.26,0.98,0.98,0.84,0.84,0.9,0.98,0.98,0.47,0.0,0.49,0.98,0.24
25,0.0,0.0,0.0,0.0,0.23,0.98,0.98,0.82,0.87,0.9,0.98,0.97,0.48,0.0,0.49,0.98,0.24
26,0.0,0.0,0.0,0.0,0.25,0.98,0.98,0.84,0.91,0.9,0.98,0.97,0.48,0.0,0.49,0.98,0.24
27,0.0,0.0,0.0,0.0,0.26,0.98,0.98,0.91,0.95,0.89,0.98,0.97,0.47,0.0,0.49,0.98,0.23
