Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0,0.0,0.0,0.0,0.3,0.77,0.76,0.58,0.24,0.88,0.7,0.77,0.35,0.0,0.46,0.59,0.21
1,0.0,0.0,0.0,0.0,0.31,0.85,0.85,0.7,0.27,0.89,0.7,0.82,0.45,0.0,0.49,0.82,0.24
2,0.0,0.0,0.0,0.0,0.32,0.9,0.91,0.82,0.31,0.9,0.72,0.86,0.49,0.0,0.49,0.95,0.24
3,0.0,0.0,0.0,0.0,0.33,0.93,0.94,0.86,0.31,0.91,0.74,0.87,0.49,0.0,0.49,0.91,0.24
4,0.0,0.0,0.0,0.0,0.33,0.95,0.96,0.9,0.35,0.91,0.8,0.9,0.49,0.0,0.49,0.87,0.24
5,0.0,0.0,0.0,0.0,0.33,0.96,0.96,0.93,0.42,0.91,0.9,0.92,0.49,0.0,0.49,0.81,0.24
6,0.0,0.0,0.0,0.0,0.33,0.97,0.94,0.94,0.55,0.91,0.86,0.92,0.49,0.0,0.48,0.66,0.24
7,0.0,0.0,0.0,0.0,0.33,0.98,0.9,0.93,0.75,0.91,0.86,0.93,0.49,0.0,0.44,0.52,0.24
8,0.0,0.0,0.0,0.0,0.33,0.98,0.86,0.91,0.9,0.91,0.86,0.95,0.49,0.0,0.34,0.4,0.24
9,0.0,0.0,0.0,0.0,0.32,0.96,0.88,0.95,0.78,0.91,0.74,0.9,0.46,0.0,0.29,0.44,0.2
10,0.0,0.0,0.0,0.0,0.33,0.97,0.98,0.97,0.6,0.91,0.74,0.83,0.48,0.0,0.44,0.89,0.22
11,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.45,0.91,0.79,0.76,0.49,0.0,0.49,0.98,0.24
12,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.95,0.38,0.87,0.88,0.69,0.49,0.0,0.49,0.98,0.24
13,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.91,0.68,0.9,0.98,0.91,0.49,0.0,0.49,0.98,0.24
14,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.88,0.93,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
15,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.57,0.88,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
16,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.62,0.92,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
