Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,488.1,866.6,4359.0,103.6,630.5999999999999,672.3,654.8000000000001,181.0,435.20000000000005,247.5,508.3,268.6,1683.5,1297.2,1092.6000000000001,1086.1,415.50000000000006
1,469.6,833.8,4194.2,99.6,606.7,646.9,630.1,174.20000000000002,418.79999999999995,238.29999999999998,489.1,258.5,1619.8000000000002,1248.2,1051.2,1045.0,399.90000000000003
2,449.4,797.9,4013.8,95.4,580.7,619.0,603.0999999999999,166.7,400.70000000000005,228.0,468.1,247.4,1550.3,1194.5,1006.0,1000.1,382.59999999999997
3,428.4,760.7,3826.6,90.9,553.6,590.2,574.8,159.1,382.0,217.4,446.20000000000005,235.8,1477.9,1138.8,959.1,953.4,364.79999999999995
4,407.3,723.1,3637.4,86.4,526.1999999999999,561.0,546.4,151.0,363.2,206.49999999999997,424.2,224.09999999999997,1404.7999999999997,1082.5,911.7,906.3,346.8
5,385.9,685.1,3446.5,81.9,498.5,531.6,517.8,142.9,344.0,195.7,401.9,212.29999999999998,1331.1000000000001,1025.6,863.8000000000001,858.8,328.5
6,371.3,659.3,3316.4,78.8,479.7,511.5,498.2,137.8,331.1,188.2,386.7,204.29999999999998,1280.8,986.9,831.1999999999999,826.3,316.2
7,365.4,648.7,3263.2,77.5,472.09999999999997,503.3,490.3,135.6,325.8,185.10000000000002,380.5,201.1,1260.1999999999998,971.1,817.8,813.1,311.0
8,362.0,642.8,3233.5,76.8,467.8,498.7,485.7,134.39999999999998,322.9,183.6,377.1,199.3,1248.8,962.3,810.4,805.7,308.2
9,360.9,640.7,3223.2,76.6,466.20000000000005,497.1,484.2,133.89999999999998,321.8,182.99999999999997,375.79999999999995,198.70000000000002,1244.9,959.2,807.8,803.1,307.4
10,361.3,641.4,3226.5,76.7,466.7,497.6,484.6,134.2,322.2,183.09999999999997,376.2,198.89999999999998,1246.1000000000001,960.2,808.7,803.9,307.59999999999997
11,363.2,644.8,3243.6,77.1,469.19999999999993,500.2,487.20000000000005,134.7,323.8,184.29999999999998,378.20000000000005,199.89999999999998,1252.8000000000002,965.3,812.9,808.2,309.2
12,364.4,647.1,3255.0,77.3,470.79999999999995,502.0,489.0,135.29999999999998,324.90000000000003,184.8,379.5,200.5,1257.1000000000001,968.7,815.9,811.0,310.3
13,370.4,657.6,3308.2,78.6,478.6,510.2,497.09999999999997,137.40000000000003,330.29999999999995,187.7,385.8,204.0,1277.6999999999998,984.5,829.0999999999999,824.3,315.40000000000003
14,376.4,668.4,3362.1,79.9,486.40000000000003,518.5,505.1,139.6,335.70000000000005,190.90000000000003,392.0,207.10000000000002,1298.5,1000.5,842.5999999999999,837.7,320.5
15,375.8,667.2,3356.4,79.8,485.5,517.7,504.3,139.6,335.0,190.70000000000002,391.4,206.8,1296.3000000000002,998.8,841.3,836.3,319.9
16,376.7,668.8,3364.4,79.9,486.6,518.9,505.4,139.9,335.79999999999995,191.00000000000003,392.3,207.29999999999998,1299.4,1001.2,843.3,838.3,320.79999999999995
17,383.0,680.1,3421.0,81.3,494.79999999999995,527.6,513.9,142.1,341.5,194.1,398.9,210.89999999999998,1321.2,1018.1,857.4,852.4,326.2
18,391.0,694.2,3492.0,83.0,505.1,538.6,524.5999999999999,144.99999999999997,348.6,198.4,407.20000000000005,215.1,1348.7,1039.2,875.2,870.1,332.8
19,397.6,706.0,3551.4,84.4,513.6999999999999,547.7,533.5,147.39999999999998,354.6,201.7,414.20000000000005,218.79999999999998,1371.6999999999998,1056.9,890.1,884.9,338.4
20,408.7,725.6,3650.0,86.7,528.1,562.9,548.4,151.49999999999997,364.4,207.2,425.70000000000005,224.89999999999998,1409.6000000000001,1086.2,914.8000000000001,909.5,348.0
21,434.0,770.5,3876.1,92.1,560.6999999999999,597.8,582.3,161.1,387.0,220.10000000000002,451.9,238.79999999999998,1497.0,1153.5,971.5,965.8,369.6
22,451.1,800.9,4028.9,95.7,582.8000000000001,621.4,605.3,167.3,402.29999999999995,228.70000000000002,469.79999999999995,248.3,1556.1000000000001,1199.0,1009.7,1003.9,384.0
23,464.6,824.9,4149.4,98.6,600.3000000000001,640.0,623.4000000000001,172.4,414.2,235.7,483.9,255.79999999999998,1602.3999999999999,1234.8,1040.0,1033.9,395.5
24,510.7,906.8,4561.5,108.4,659.8,703.5,685.1999999999998,189.6,455.4,259.09999999999997,531.9,281.2,1761.7,1357.5,1143.3000000000002,1136.6,434.90000000000003
25,493.2,875.6,4404.8,104.7,637.3,679.4,661.6999999999999,183.00000000000003,439.7,250.00000000000003,513.6,271.4,1701.1,1310.8,1104.0,1097.5,419.9
26,475.1,843.5,4242.9,100.8,613.8,654.4,637.4000000000001,176.09999999999997,423.59999999999997,240.8,494.70000000000005,261.3,1638.6,1262.6,1063.4,1057.2,404.40000000000003
27,456.0,809.7,4073.0,96.8,589.2,628.2,611.9,169.10000000000002,406.59999999999997,231.39999999999998,475.0,250.9,1573.0,1212.1,1020.8,1014.8,388.29999999999995
28,435.9,774.0,3893.3,92.5,563.1,600.5,584.8000000000001,161.59999999999997,388.7,221.1,454.0,239.79999999999998,1503.6,1158.6,975.8000000000001,970.1,371.1
29,414.9,736.7,3705.9,88.0,536.1,571.6,556.8,154.0,370.0,210.7,432.2,228.50000000000003,1431.3000000000002,1102.9,928.9,923.4,353.29999999999995
30,399.6,709.4,3568.4,84.8,516.1999999999999,550.4,536.0,148.2,356.20000000000005,202.60000000000002,416.2,219.8,1378.1999999999998,1061.9,894.4,889.1,340.2
31,389.6,691.8,3480.0,82.7,503.4,536.7,522.8,144.4,347.4,197.60000000000002,405.8,214.39999999999998,1344.0,1035.6,872.2,867.1,331.70000000000005
32,386.6,686.4,3452.7,82.0,499.5,532.5,518.7,143.3,344.7,196.0,402.59999999999997,212.7,1333.6,1027.5,865.3000000000001,860.3,329.2
33,390.1,692.6,3484.1,82.8,504.0,537.4,523.4,144.70000000000002,347.90000000000003,197.70000000000002,406.29999999999995,214.8,1345.6000000000001,1036.8,873.3000000000001,868.1,332.1
34,397.1,705.0,3546.2,84.3,513.0,546.9,532.7,147.29999999999998,354.0,201.4,413.6,218.4,1369.6000000000001,1055.3,888.8000000000001,883.6,338.1
35,408.0,724.4,3643.7,86.6,527.0,562.0,547.3,151.29999999999998,363.79999999999995,206.89999999999995,424.9,224.39999999999998,1407.1999999999998,1084.4,913.3000000000001,907.9,347.40000000000003
36,422.5,750.2,3773.7,89.7,545.8,582.0,567.0,156.9,376.79999999999995,214.2,440.1,232.7,1457.5000000000002,1123.0,945.8,940.3,359.8
37,456.9,811.2,4080.9,97.0,590.3,629.4,613.0,169.40000000000003,407.5,231.79999999999998,475.9,251.5,1576.1000000000001,1214.4,1022.9,1016.8,389.0
38,489.6,869.3,4372.7,103.9,632.6,674.4,656.9,181.8,436.5,248.2,509.9,269.50000000000006,1688.7,1301.3,1096.0,1089.5,416.8
39,497.0,882.4,4439.0,105.5,642.1,684.6,666.8000000000001,184.49999999999997,443.30000000000007,252.10000000000005,517.7,273.5,1714.4,1321.0,1112.6000000000001,1106.0,423.2
40,499.6,887.0,4461.8,106.0,645.4,688.1,670.2,185.3,445.5,253.30000000000004,520.3,274.90000000000003,1723.2,1327.8,1118.3000000000002,1111.7,425.4
41,499.9,887.5,4464.5,106.1,645.8,688.6,670.7,185.3,445.7,253.50000000000003,520.6,275.1,1724.3,1328.6,1118.9,1112.4,425.6
42,499.5,886.9,4461.4,106.0,645.3,688.1,670.2,185.2,445.40000000000003,253.30000000000004,520.3,274.90000000000003,1723.0,1327.7,1118.2,1111.6,425.2
43,497.4,883.2,4442.7,105.6,642.6,685.2,667.5,184.6,443.6,252.20000000000005,518.0,273.7,1715.9,1322.1,1113.5,1107.0,423.6
44,493.6,876.4,4408.5,104.8,637.7,679.9,662.1999999999999,183.20000000000002,440.2,250.20000000000002,514.1,271.5,1702.6,1311.9,1105.0,1098.4,420.29999999999995
45,515.4,915.2,4603.5,109.4,666.0,710.0,691.6,191.09999999999997,459.6,261.3,536.8,283.7,1777.8999999999999,1370.0,1153.8,1147.0,438.90000000000003
