Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0,0.0,0.0,0.0,0.3,0.94,0.97,0.89,0.86,0.82,0.97,0.98,0.32,0.0,0.47,0.92,0.13
1,0.0,0.0,0.0,0.0,0.29,0.87,0.97,0.89,0.79,0.81,0.97,0.97,0.34,0.0,0.44,0.91,0.12
2,0.0,0.0,0.0,0.0,0.28,0.73,0.96,0.88,0.73,0.81,0.96,0.96,0.38,0.0,0.42,0.89,0.14
3,0.0,0.0,0.0,0.0,0.27,0.63,0.96,0.87,0.74,0.79,0.96,0.96,0.37,0.0,0.38,0.87,0.14
4,0.0,0.0,0.0,0.0,0.27,0.54,0.93,0.84,0.75,0.75,0.95,0.96,0.36,0.0,0.34,0.85,0.14
5,0.0,0.0,0.0,0.0,0.27,0.45,0.88,0.81,0.76,0.71,0.94,0.96,0.36,0.0,0.31,0.83,0.14
6,0.0,0.0,0.0,0.0,0.24,0.48,0.88,0.83,0.74,0.67,0.91,0.94,0.33,0.0,0.27,0.87,0.14
7,0.0,0.0,0.0,0.0,0.22,0.51,0.86,0.84,0.74,0.64,0.87,0.91,0.3,0.0,0.24,0.91,0.14
8,0.0,0.0,0.0,0.0,0.2,0.55,0.86,0.86,0.73,0.62,0.84,0.88,0.26,0.0,0.24,0.95,0.14
9,0.0,0.0,0.0,0.0,0.21,0.54,0.88,0.88,0.72,0.61,0.86,0.89,0.28,0.0,0.22,0.96,0.14
10,0.0,0.0,0.0,0.0,0.22,0.53,0.9,0.9,0.72,0.62,0.88,0.91,0.3,0.0,0.2,0.97,0.14
11,0.0,0.0,0.0,0.0,0.24,0.52,0.91,0.93,0.71,0.64,0.9,0.92,0.32,0.0,0.19,0.98,0.15
12,0.0,0.0,0.0,0.0,0.18,0.48,0.88,0.88,0.7,0.65,0.88,0.9,0.27,0.0,0.22,0.97,0.12
13,0.0,0.0,0.0,0.0,0.13,0.43,0.83,0.82,0.67,0.67,0.88,0.88,0.23,0.0,0.26,0.96,0.1
14,0.0,0.0,0.0,0.0,0.08,0.39,0.78,0.77,0.63,0.69,0.88,0.87,0.2,0.0,0.31,0.93,0.08
15,0.0,0.0,0.0,0.0,0.11,0.53,0.88,0.9,0.77,0.76,0.92,0.91,0.2,0.0,0.35,0.92,0.09
16,0.0,0.0,0.0,0.0,0.15,0.7,0.92,0.97,0.94,0.81,0.96,0.94,0.21,0.0,0.4,0.92,0.1
17,0.0,0.0,0.0,0.0,0.2,0.86,0.94,0.98,0.98,0.84,0.98,0.95,0.23,0.0,0.44,0.92,0.11
18,0.0,0.0,0.0,0.0,0.21,0.86,0.97,0.98,0.98,0.85,0.96,0.96,0.26,0.0,0.45,0.95,0.12
19,0.0,0.0,0.0,0.0,0.23,0.87,0.98,0.98,0.98,0.86,0.96,0.96,0.3,0.0,0.47,0.96,0.14
20,0.0,0.0,0.0,0.0,0.25,0.87,0.98,0.98,0.96,0.88,0.96,0.97,0.34,0.0,0.48,0.97,0.16
21,0.0,0.0,0.0,0.0,0.28,0.88,0.98,0.98,0.92,0.87,0.96,0.97,0.39,0.0,0.48,0.98,0.19
22,0.0,0.0,0.0,0.0,0.3,0.9,0.98,0.97,0.86,0.86,0.96,0.95,0.44,0.0,0.49,0.98,0.22
23,0.0,0.0,0.0,0.0,0.32,0.91,0.98,0.95,0.78,0.85,0.94,0.92,0.47,0.0,0.49,0.98,0.24
24,0.0,0.0,0.0,0.0,0.31,0.86,0.98,0.97,0.82,0.85,0.95,0.9,0.46,0.0,0.49,0.98,0.23
25,0.0,0.0,0.0,0.0,0.3,0.78,0.98,0.97,0.84,0.85,0.95,0.87,0.46,0.0,0.48,0.98,0.23
26,0.0,0.0,0.0,0.0,0.28,0.69,0.98,0.97,0.86,0.86,0.94,0.84,0.46,0.0,0.46,0.98,0.23
27,0.0,0.0,0.0,0.0,0.27,0.71,0.98,0.97,0.88,0.86,0.97,0.88,0.43,0.0,0.48,0.98,0.22
28,0.0,0.0,0.0,0.0,0.26,0.74,0.98,0.97,0.89,0.86,0.98,0.92,0.39,0.0,0.49,0.98,0.2
29,0.0,0.0,0.0,0.0,0.26,0.77,0.98,0.97,0.9,0.85,0.98,0.96,0.34,0.0,0.49,0.98,0.17
30,0.0,0.0,0.0,0.0,0.25,0.87,0.98,0.97,0.87,0.86,0.98,0.96,0.36,0.0,0.49,0.98,0.18
31,0.0,0.0,0.0,0.0,0.24,0.92,0.98,0.97,0.81,0.86,0.98,0.97,0.37,0.0,0.49,0.98,0.19
32,0.0,0.0,0.0,0.0,0.24,0.96,0.98,0.97,0.75,0.86,0.98,0.98,0.39,0.0,0.49,0.98,0.2
33,0.0,0.0,0.0,0.0,0.19,0.96,0.98,0.97,0.69,0.87,0.98,0.98,0.4,0.0,0.49,0.98,0.2
34,0.0,0.0,0.0,0.0,0.15,0.96,0.98,0.96,0.63,0.88,0.98,0.98,0.42,0.0,0.49,0.98,0.2
35,0.0,0.0,0.0,0.0,0.13,0.96,0.98,0.96,0.57,0.89,0.98,0.98,0.44,0.0,0.49,0.98,0.21
36,0.0,0.0,0.0,0.0,0.11,0.9,0.98,0.93,0.63,0.87,0.98,0.98,0.43,0.0,0.49,0.98,0.2
37,0.0,0.0,0.0,0.0,0.09,0.8,0.98,0.91,0.62,0.85,0.98,0.98,0.42,0.0,0.49,0.98,0.18
38,0.0,0.0,0.0,0.0,0.08,0.66,0.98,0.89,0.56,0.83,0.98,0.98,0.42,0.0,0.48,0.98,0.17
39,0.0,0.0,0.0,0.0,0.11,0.79,0.98,0.9,0.55,0.84,0.98,0.98,0.4,0.0,0.48,0.98,0.16
40,0.0,0.0,0.0,0.0,0.15,0.89,0.98,0.91,0.54,0.85,0.98,0.98,0.39,0.0,0.46,0.98,0.16
