Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0,0.0,0.0,0.0,0.18,0.18,0.42,0.45,0.22,0.42,0.34,0.68,0.12,0.0,0.26,0.44,0.07
1,0.0,0.0,0.0,0.0,0.17,0.13,0.31,0.49,0.24,0.4,0.29,0.65,0.1,0.0,0.19,0.37,0.06
2,0.0,0.0,0.0,0.0,0.16,0.09,0.23,0.53,0.28,0.39,0.25,0.62,0.08,0.0,0.14,0.29,0.04
3,0.0,0.0,0.0,0.0,0.18,0.07,0.27,0.52,0.28,0.39,0.27,0.64,0.06,0.0,0.14,0.32,0.03
4,0.0,0.0,0.0,0.0,0.2,0.06,0.32,0.54,0.29,0.42,0.29,0.67,0.06,0.0,0.14,0.35,0.02
5,0.0,0.0,0.0,0.0,0.22,0.05,0.38,0.56,0.34,0.44,0.32,0.69,0.05,0.0,0.15,0.38,0.02
6,0.0,0.0,0.0,0.0,0.23,0.04,0.23,0.55,0.33,0.33,0.28,0.64,0.03,0.0,0.08,0.21,0.02
7,0.0,0.0,0.0,0.0,0.23,0.02,0.13,0.54,0.33,0.26,0.25,0.58,0.02,0.0,0.04,0.1,0.01
8,0.0,0.0,0.0,0.0,0.24,0.0,0.06,0.54,0.34,0.23,0.22,0.51,0.01,0.0,0.0,0.03,0.01
9,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.51,0.21,0.21,0.14,0.38,0.0,0.0,0.0,0.0,0.01
10,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.47,0.12,0.25,0.1,0.27,0.0,0.0,0.0,0.0,0.01
11,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.42,0.07,0.37,0.06,0.19,0.0,0.0,0.0,0.0,0.01
12,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.34,0.02,0.35,0.02,0.07,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.27,0.0,0.34,0.0,0.03,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.24,0.0,0.34,0.0,0.04,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.2,0.01,0.4,0.02,0.06,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.01,0.0,0.06,0.2,0.06,0.47,0.03,0.08,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.23,0.11,0.55,0.04,0.12,0.0,0.0,0.03,0.04,0.0
18,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.28,0.11,0.53,0.05,0.12,0.0,0.0,0.04,0.06,0.0
19,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.38,0.12,0.52,0.06,0.13,0.0,0.0,0.05,0.08,0.0
20,0.0,0.0,0.0,0.0,0.0,0.05,0.16,0.49,0.13,0.52,0.11,0.15,0.0,0.0,0.06,0.12,0.0
21,0.0,0.0,0.0,0.0,0.0,0.1,0.26,0.57,0.24,0.63,0.18,0.28,0.0,0.0,0.1,0.16,0.0
22,0.0,0.0,0.0,0.0,0.0,0.17,0.39,0.67,0.38,0.74,0.29,0.48,0.0,0.0,0.14,0.23,0.01
23,0.0,0.0,0.0,0.0,0.0,0.27,0.54,0.78,0.56,0.84,0.42,0.73,0.04,0.0,0.2,0.31,0.04
24,0.0,0.0,0.0,0.0,0.0,0.41,0.7,0.84,0.65,0.86,0.61,0.85,0.06,0.0,0.27,0.44,0.04
25,0.0,0.0,0.0,0.0,0.01,0.61,0.82,0.9,0.76,0.87,0.78,0.92,0.09,0.0,0.34,0.62,0.04
26,0.0,0.0,0.0,0.0,0.02,0.82,0.92,0.94,0.86,0.88,0.9,0.96,0.14,0.0,0.42,0.81,0.04
27,0.0,0.0,0.0,0.0,0.02,0.86,0.92,0.95,0.9,0.88,0.93,0.96,0.12,0.0,0.42,0.77,0.04
28,0.0,0.0,0.0,0.0,0.04,0.89,0.91,0.96,0.93,0.89,0.96,0.97,0.11,0.0,0.42,0.74,0.04
29,0.0,0.0,0.0,0.0,0.08,0.91,0.9,0.96,0.96,0.9,0.98,0.97,0.11,0.0,0.43,0.72,0.04
30,0.0,0.0,0.0,0.0,0.11,0.89,0.91,0.97,0.96,0.91,0.97,0.97,0.14,0.0,0.44,0.74,0.06
31,0.0,0.0,0.0,0.0,0.15,0.88,0.93,0.97,0.95,0.91,0.96,0.97,0.18,0.0,0.44,0.78,0.08
32,0.0,0.0,0.0,0.0,0.19,0.88,0.95,0.97,0.94,0.91,0.97,0.97,0.22,0.0,0.46,0.84,0.12
33,0.0,0.0,0.0,0.0,0.21,0.89,0.96,0.98,0.95,0.91,0.98,0.98,0.3,0.0,0.47,0.82,0.14
34,0.0,0.0,0.0,0.0,0.23,0.91,0.96,0.98,0.95,0.9,0.98,0.98,0.39,0.0,0.48,0.8,0.18
35,0.0,0.0,0.0,0.0,0.24,0.93,0.96,0.98,0.96,0.89,0.98,0.98,0.46,0.0,0.48,0.79,0.22
36,0.0,0.0,0.0,0.0,0.22,0.83,0.87,0.98,0.91,0.85,0.98,0.98,0.3,0.0,0.42,0.48,0.13
37,0.0,0.0,0.0,0.0,0.2,0.65,0.76,0.98,0.84,0.81,0.96,0.98,0.13,0.0,0.29,0.26,0.06
38,0.0,0.0,0.0,0.0,0.18,0.48,0.64,0.98,0.76,0.76,0.9,0.97,0.04,0.0,0.18,0.12,0.02
39,0.0,0.0,0.0,0.0,0.21,0.4,0.59,0.97,0.69,0.71,0.86,0.91,0.09,0.0,0.13,0.13,0.04
40,0.0,0.0,0.0,0.0,0.25,0.34,0.52,0.92,0.57,0.63,0.78,0.78,0.18,0.0,0.1,0.14,0.09
41,0.0,0.0,0.0,0.0,0.29,0.28,0.44,0.85,0.46,0.54,0.6,0.6,0.3,0.0,0.08,0.17,0.15
42,0.0,0.0,0.0,0.0,0.18,0.18,0.35,0.8,0.47,0.5,0.57,0.66,0.16,0.0,0.06,0.1,0.08
43,0.0,0.0,0.0,0.0,0.09,0.13,0.3,0.73,0.51,0.47,0.58,0.72,0.07,0.0,0.04,0.07,0.04
44,0.0,0.0,0.0,0.0,0.04,0.1,0.3,0.67,0.58,0.47,0.6,0.79,0.02,0.0,0.03,0.06,0.01
45,0.0,0.0,0.0,0.0,0.04,0.23,0.46,0.57,0.32,0.37,0.66,0.79,0.04,0.0,0.06,0.19,0.02
46,0.0,0.0,0.0,0.0,0.05,0.52,0.69,0.57,0.32,0.32,0.79,0.83,0.06,0.0,0.2,0.46,0.02
47,0.0,0.0,0.0,0.0,0.06,0.89,0.9,0.7,0.53,0.34,0.92,0.87,0.09,0.0,0.44,0.86,0.03
48,0.0,0.0,0.0,0.0,0.0,0.83,0.86,0.55,0.39,0.25,0.78,0.74,0.0,0.0,0.44,0.9,0.0
49,0.0,0.0,0.0,0.0,0.0,0.74,0.81,0.49,0.28,0.2,0.71,0.66,0.07,0.0,0.45,0.94,0.04
50,0.0,0.0,0.0,0.0,0.08,0.66,0.76,0.56,0.25,0.18,0.69,0.64,0.43,0.0,0.46,0.96,0.22
51,0.0,0.0,0.0,0.0,0.09,0.64,0.72,0.53,0.25,0.19,0.68,0.66,0.43,0.0,0.46,0.96,0.22
52,0.0,0.0,0.0,0.0,0.11,0.66,0.68,0.52,0.27,0.21,0.7,0.68,0.43,0.0,0.46,0.96,0.22
53,0.0,0.0,0.0,0.0,0.14,0.72,0.64,0.54,0.3,0.24,0.74,0.7,0.42,0.0,0.46,0.96,0.22
54,0.0,0.0,0.0,0.0,0.15,0.66,0.57,0.44,0.22,0.27,0.61,0.63,0.4,0.0,0.45,0.89,0.2
55,0.0,0.0,0.0,0.0,0.16,0.59,0.5,0.35,0.18,0.31,0.5,0.57,0.38,0.0,0.44,0.8,0.18
56,0.0,0.0,0.0,0.0,0.17,0.53,0.43,0.29,0.16,0.37,0.4,0.51,0.36,0.0,0.41,0.67,0.16
57,0.0,0.0,0.0,0.0,0.23,0.55,0.49,0.22,0.15,0.28,0.35,0.48,0.37,0.0,0.38,0.66,0.16
58,0.0,0.0,0.0,0.0,0.29,0.57,0.56,0.18,0.14,0.21,0.31,0.47,0.38,0.0,0.36,0.66,0.17
59,0.0,0.0,0.0,0.0,0.32,0.6,0.64,0.16,0.14,0.17,0.28,0.46,0.39,0.0,0.34,0.65,0.18
60,0.0,0.0,0.0,0.0,0.29,0.32,0.5,0.13,0.05,0.14,0.18,0.38,0.24,0.0,0.3,0.59,0.11
61,0.0,0.0,0.0,0.0,0.22,0.14,0.37,0.12,0.0,0.14,0.12,0.32,0.13,0.0,0.26,0.53,0.06
62,0.0,0.0,0.0,0.0,0.16,0.05,0.26,0.14,0.0,0.15,0.07,0.27,0.06,0.0,0.22,0.48,0.03
