Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,535.4,950.6,4781.8,113.6,691.6999999999999,737.5,718.3000000000002,198.6,477.29999999999995,271.5,557.6,294.59999999999997,1846.7000000000003,1423.0,1198.5,1191.5,455.9
1,510.9,907.1,4562.9,108.4,660.1,703.7,685.3999999999999,189.70000000000002,455.6,259.2,532.1,281.2,1762.3,1357.9,1143.6000000000001,1136.9,435.0
2,488.6,867.4,4363.6,103.7,631.1,673.0,655.4999999999999,181.2,435.69999999999993,247.7,508.8,268.8,1685.2999999999997,1298.6,1093.7,1087.2,416.0
3,465.9,827.2,4161.2,98.9,601.8999999999999,641.8,625.1,172.8,415.4,236.5,485.2,256.3,1607.1,1238.3,1043.0,1036.8,396.6
4,441.8,784.3,3945.4,93.7,570.7,608.5,592.7,163.90000000000003,393.90000000000003,224.09999999999997,460.1,243.1,1523.8,1174.1,988.9000000000001,983.1,376.09999999999997
5,419.4,744.7,3746.2,89.0,541.9,577.8,562.8,155.70000000000002,374.0,212.6,436.9,230.7,1446.7999999999997,1114.8,938.9000000000001,933.4,357.0
6,403.0,715.5,3599.0,85.5,520.6,555.1,540.7,149.29999999999995,359.29999999999995,204.4,419.6,221.9,1390.1,1071.0,902.0,896.8,343.09999999999997
7,393.9,699.3,3517.7,83.6,508.9,542.5,528.5,146.2,351.20000000000005,199.79999999999998,410.20000000000005,216.8,1358.4999999999998,1046.8,881.6,876.5,335.4
8,391.7,695.4,3498.0,83.1,506.1,539.5,525.5,145.20000000000002,349.1,198.6,407.9,215.5,1350.8999999999999,1041.0,876.7,871.6,333.50000000000006
9,395.6,702.3,3532.9,83.9,511.0,544.9,530.7,146.7,352.7,200.79999999999998,412.0,217.70000000000002,1364.4,1051.4,885.5,880.3,336.80000000000007
10,403.2,715.9,3601.5,85.6,521.0,555.4,541.1,149.29999999999995,359.5,204.6,420.0,221.99999999999997,1390.8999999999999,1071.8,902.6,897.4,343.3
11,413.6,734.4,3694.2,87.8,534.4,569.8,554.9,153.6,368.9,209.79999999999998,430.7,227.60000000000002,1426.8000000000002,1099.4,925.9000000000001,920.5,352.1
12,427.4,758.9,3817.5,90.7,552.2,588.8,573.5,158.8,381.1,216.8,445.09999999999997,235.2,1474.4,1136.1,956.8,951.2,363.9
13,461.4,819.2,4120.6,97.9,596.0999999999999,635.5,619.0,171.29999999999998,411.4,233.9,480.5,253.9,1591.4,1226.3,1032.8,1026.7,392.79999999999995
14,477.2,847.2,4261.8,101.3,616.5,657.3,640.3000000000001,177.1,425.4,241.90000000000003,497.0,262.5,1645.9,1268.3,1068.2,1061.9,406.3
15,480.7,853.5,4293.2,102.0,621.0,662.1,645.0,178.2,428.6,243.8,500.7,264.6,1658.1,1277.6,1076.0,1069.7,409.4
16,479.7,851.7,4284.4,101.8,619.6999999999999,660.8,643.7,177.79999999999998,427.7,243.29999999999998,499.6,264.0,1654.7,1275.0,1073.8,1067.5,408.40000000000003
17,479.4,851.2,4281.8,101.7,619.4,660.4,643.2,177.79999999999998,427.6,243.1,499.3,264.0,1653.6,1274.2,1073.1999999999998,1066.9,408.2
18,479.4,851.2,4281.8,101.7,619.4,660.4,643.2,177.79999999999998,427.6,243.1,499.3,264.0,1653.6,1274.2,1073.1999999999998,1066.9,408.2
19,480.8,853.6,4293.7,102.0,621.1,662.2,645.0999999999999,178.2,428.7,243.9,500.7,264.6,1658.1999999999998,1277.8,1076.1000000000001,1069.8,409.4
20,480.3,852.8,4290.0,101.9,620.5,661.6,644.4999999999999,178.2,428.29999999999995,243.6,500.3,264.3,1656.8,1276.6,1075.2,1068.9,408.90000000000003
21,499.4,886.8,4460.7,106.0,645.3,688.0,670.1,185.2,445.3,253.30000000000004,520.1,274.90000000000003,1722.7,1327.5,1118.0,1111.4,425.2
22,520.1,923.4,4644.8,110.4,671.9,716.4,697.8,192.89999999999998,463.79999999999995,263.79999999999995,541.6,286.3,1793.8999999999999,1382.2,1164.1000000000001,1157.3,442.7
23,535.3,950.5,4781.1,113.6,691.5999999999999,737.4,718.1000000000001,198.6,477.29999999999995,271.5,557.5,294.5,1846.5000000000002,1422.8,1198.3,1191.3,455.79999999999995
24,585.9,1040.2,5232.4,124.3,756.8,807.0,786.0,217.39999999999998,522.4,297.0,610.2,322.3,2020.8999999999999,1557.1,1311.3999999999999,1303.7,498.90000000000003
25,557.2,989.2,4976.0,118.2,719.8999999999999,767.4,747.6,206.7,496.7,282.5,580.1999999999999,306.70000000000005,1921.8,1480.8,1247.1999999999998,1239.8,474.4
26,528.6,938.6,4721.2,112.2,682.9,728.2,709.3,196.10000000000002,471.3,268.00000000000006,550.6,291.00000000000006,1823.3999999999999,1405.0,1183.3,1176.4,450.1
27,500.0,887.8,4466.0,106.1,646.0,688.8,670.9000000000001,185.5,445.79999999999995,253.50000000000003,520.8,275.20000000000005,1724.8,1329.0,1119.3000000000002,1112.8,425.8
28,470.6,835.6,4203.3,99.9,608.0,648.3,631.4000000000001,174.50000000000003,419.7,238.7,490.2,259.0,1623.5,1250.9,1053.5,1047.3,400.80000000000007
29,441.4,783.7,3942.1,93.7,570.1999999999999,608.0,592.1999999999999,163.8,393.59999999999997,223.99999999999997,459.7,242.9,1522.4,1173.1,988.1,982.2,375.8
30,417.8,741.7,3731.0,88.6,539.7,575.4,560.5,155.0,372.6,211.9,435.0,229.8,1441.0,1110.3,935.1,929.6,355.69999999999993
31,411.0,729.6,3670.3,87.2,531.0,566.1,551.4,152.70000000000002,366.4,208.59999999999997,428.0,226.2,1417.5,1092.3,919.9,914.5,349.90000000000003
