Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,513.3,911.3,4584.2,108.9,663.1999999999999,707.0,688.7,190.4,457.7,260.40000000000003,534.6,282.4,1770.3,1364.2,1148.8999999999999,1142.2,436.90000000000003
1,490.9,871.6,4384.4,104.2,634.3,676.2,658.7,182.1,437.8,249.00000000000003,511.3,270.1,1693.3,1304.8,1098.8999999999999,1092.4,418.00000000000006
2,469.4,833.4,4192.1,99.6,606.4000000000001,646.6,629.8000000000001,174.1,418.5,238.2,488.8,258.4,1619.0,1247.6,1050.7,1044.5,399.70000000000005
3,449.6,798.2,4015.0,95.4,580.8000000000001,619.2,603.1999999999998,166.8,400.9,228.0,468.20000000000005,247.4,1550.7,1194.8,1006.3,1000.4,382.7
4,430.0,763.5,3840.5,91.2,555.6,592.3,576.9,159.5,383.4,218.1,447.90000000000003,236.59999999999997,1483.3,1142.9,962.5,956.9,366.1
5,411.6,730.7,3675.6,87.3,531.7,566.9,552.2,152.9,367.0,208.79999999999998,428.6,226.5,1419.6,1093.8,921.3,915.8,350.40000000000003
6,399.8,709.9,3570.9,84.8,516.5,550.7,536.4,148.2,356.6,202.70000000000002,416.40000000000003,220.10000000000002,1379.1,1062.7,894.9,889.7,340.5
7,394.5,700.4,3523.2,83.7,509.7,543.4,529.2,146.29999999999998,351.7,200.09999999999997,410.90000000000003,217.20000000000002,1360.6999999999998,1048.5,883.0,877.8,335.90000000000003
8,391.2,694.5,3493.7,83.0,505.4,538.8,524.9000000000001,145.1,348.9,198.5,407.4,215.2,1349.3,1039.7,875.7,870.5,333.1
9,387.2,687.5,3458.5,82.2,500.3,533.4,519.5,143.60000000000002,345.3,196.2,403.3,212.9,1335.7,1029.2,866.8,861.7,329.8
10,386.4,686.0,3451.1,82.0,499.1,532.2,518.5,143.10000000000002,344.5,195.9,402.5,212.6,1332.8,1027.0,864.9000000000001,859.9,329.0
11,386.6,686.4,3452.9,82.0,499.5,532.5,518.7,143.4,344.7,196.0,402.59999999999997,212.7,1333.6,1027.6,865.5,860.4,329.2
12,388.8,690.3,3472.6,82.5,502.3,535.6,521.6999999999999,144.10000000000002,346.79999999999995,197.1,404.9,213.99999999999997,1341.1,1033.4,870.3,865.3,331.0
13,395.1,701.4,3528.3,83.8,510.4,544.2,530.1,146.49999999999997,352.20000000000005,200.29999999999998,411.5,217.5,1362.7,1050.0,884.3,879.1,336.3
14,401.8,713.3,3588.1,85.2,519.0,553.4,539.1,148.79999999999998,358.3,203.9,418.4,221.0,1385.8,1067.8,899.3000000000001,894.0,342.0
15,407.6,723.7,3640.3,86.5,526.6,561.4,546.8,151.20000000000002,363.40000000000003,206.69999999999996,424.5,224.29999999999998,1405.9999999999998,1083.3,912.4,907.0,347.1
16,412.7,732.8,3686.2,87.6,533.1999999999999,568.5,553.7,153.20000000000002,368.09999999999997,209.39999999999998,429.9,227.2,1423.7,1097.0,923.9,918.5,351.40000000000003
17,416.8,740.0,3722.4,88.4,538.4,574.1,559.2,154.6,371.70000000000005,211.5,434.09999999999997,229.4,1437.7,1107.8,933.0,927.5,354.9
