Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0,0.0,0.0,0.0,0.01,0.06,0.34,0.15,0.19,0.14,0.0,0.03,0.01,0.0,0.14,0.2,0.0
1,0.0,0.0,0.0,0.0,0.03,0.2,0.59,0.09,0.2,0.46,0.11,0.21,0.04,0.0,0.24,0.4,0.02
2,0.0,0.0,0.0,0.0,0.05,0.48,0.88,0.19,0.22,0.89,0.44,0.68,0.1,0.0,0.36,0.7,0.03
3,0.0,0.0,0.0,0.0,0.03,0.51,0.82,0.24,0.23,0.9,0.52,0.72,0.09,0.0,0.38,0.67,0.04
4,0.0,0.0,0.0,0.0,0.03,0.57,0.76,0.32,0.28,0.9,0.64,0.75,0.14,0.0,0.4,0.65,0.07
5,0.0,0.0,0.0,0.0,0.04,0.66,0.7,0.42,0.37,0.89,0.77,0.79,0.27,0.0,0.43,0.65,0.14
6,0.0,0.0,0.0,0.0,0.1,0.5,0.79,0.48,0.39,0.9,0.63,0.8,0.28,0.0,0.46,0.7,0.15
7,0.0,0.0,0.0,0.0,0.2,0.4,0.88,0.57,0.43,0.91,0.5,0.77,0.28,0.0,0.48,0.78,0.16
8,0.0,0.0,0.0,0.0,0.3,0.37,0.94,0.68,0.49,0.91,0.41,0.72,0.29,0.0,0.49,0.88,0.18
9,0.0,0.0,0.0,0.0,0.29,0.55,0.95,0.69,0.43,0.91,0.48,0.74,0.31,0.0,0.49,0.91,0.19
10,0.0,0.0,0.0,0.0,0.29,0.76,0.96,0.7,0.39,0.91,0.57,0.77,0.34,0.0,0.49,0.94,0.2
11,0.0,0.0,0.0,0.0,0.29,0.91,0.97,0.74,0.36,0.91,0.69,0.79,0.38,0.0,0.49,0.96,0.22
12,0.0,0.0,0.0,0.0,0.31,0.95,0.96,0.76,0.49,0.91,0.68,0.83,0.46,0.0,0.49,0.96,0.24
13,0.0,0.0,0.0,0.0,0.32,0.96,0.93,0.79,0.66,0.91,0.69,0.87,0.48,0.0,0.49,0.96,0.24
14,0.0,0.0,0.0,0.0,0.33,0.97,0.9,0.84,0.83,0.91,0.69,0.89,0.49,0.0,0.49,0.96,0.24
15,0.0,0.0,0.0,0.0,0.33,0.96,0.86,0.87,0.74,0.91,0.68,0.88,0.49,0.0,0.48,0.8,0.24
16,0.0,0.0,0.0,0.0,0.33,0.92,0.78,0.89,0.63,0.91,0.68,0.88,0.49,0.0,0.44,0.48,0.24
17,0.0,0.0,0.0,0.0,0.33,0.86,0.66,0.91,0.56,0.9,0.68,0.87,0.48,0.0,0.33,0.24,0.24
18,0.0,0.0,0.0,0.0,0.33,0.87,0.67,0.96,0.58,0.88,0.72,0.86,0.47,0.0,0.34,0.35,0.23
19,0.0,0.0,0.0,0.0,0.33,0.88,0.71,0.98,0.63,0.84,0.77,0.84,0.42,0.0,0.37,0.5,0.19
20,0.0,0.0,0.0,0.0,0.33,0.89,0.76,0.98,0.66,0.75,0.82,0.8,0.35,0.0,0.41,0.7,0.14
21,0.0,0.0,0.0,0.0,0.32,0.79,0.42,0.98,0.63,0.57,0.48,0.68,0.28,0.0,0.26,0.41,0.12
22,0.0,0.0,0.0,0.0,0.29,0.68,0.3,0.97,0.57,0.42,0.24,0.5,0.24,0.0,0.18,0.26,0.12
23,0.0,0.0,0.0,0.0,0.26,0.6,0.42,0.95,0.47,0.37,0.1,0.35,0.22,0.0,0.15,0.24,0.11
24,0.0,0.0,0.0,0.0,0.27,0.1,0.51,0.82,0.16,0.29,0.0,0.08,0.11,0.0,0.1,0.22,0.06
25,0.0,0.0,0.0,0.0,0.3,0.28,0.9,0.64,0.06,0.39,0.22,0.13,0.11,0.0,0.29,0.72,0.05
26,0.0,0.0,0.0,0.0,0.32,0.97,0.98,0.5,0.03,0.66,0.52,0.56,0.23,0.0,0.49,0.98,0.1
27,0.0,0.0,0.0,0.0,0.24,0.98,0.98,0.43,0.07,0.65,0.62,0.67,0.21,0.0,0.49,0.98,0.09
28,0.0,0.0,0.0,0.0,0.23,0.98,0.98,0.41,0.22,0.65,0.8,0.82,0.3,0.0,0.49,0.98,0.13
29,0.0,0.0,0.0,0.0,0.32,0.98,0.98,0.43,0.42,0.67,0.96,0.94,0.46,0.0,0.49,0.98,0.21
30,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.35,0.62,0.7,0.98,0.96,0.46,0.0,0.49,0.98,0.22
31,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.39,0.82,0.74,0.98,0.97,0.47,0.0,0.49,0.98,0.23
32,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.58,0.96,0.76,0.98,0.97,0.48,0.0,0.49,0.98,0.24
33,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.72,0.96,0.86,0.98,0.98,0.49,0.0,0.49,0.98,0.24
34,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.84,0.96,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
35,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.93,0.97,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
36,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.97,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
37,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
38,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
39,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
40,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
41,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
42,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
43,0.0,0.0,0.0,0.0,0.33,0.97,0.98,0.98,0.98,0.91,0.98,0.98,0.48,0.0,0.49,0.98,0.24
44,0.0,0.0,0.0,0.0,0.32,0.94,0.98,0.98,0.98,0.91,0.96,0.98,0.44,0.0,0.49,0.98,0.22
45,0.0,0.0,0.0,0.0,0.31,0.9,0.98,0.98,0.96,0.89,0.96,0.97,0.42,0.0,0.49,0.98,0.21
46,0.0,0.0,0.0,0.0,0.29,0.85,0.98,0.97,0.89,0.84,0.96,0.94,0.38,0.0,0.49,0.98,0.19
47,0.0,0.0,0.0,0.0,0.28,0.78,0.98,0.93,0.66,0.77,0.97,0.87,0.34,0.0,0.49,0.98,0.17
48,0.0,0.0,0.0,0.0,0.26,0.69,0.98,0.9,0.49,0.72,0.96,0.85,0.27,0.0,0.49,0.96,0.12
49,0.0,0.0,0.0,0.0,0.24,0.59,0.93,0.89,0.36,0.68,0.96,0.83,0.2,0.0,0.48,0.68,0.09
50,0.0,0.0,0.0,0.0,0.22,0.5,0.82,0.88,0.27,0.69,0.96,0.82,0.15,0.0,0.47,0.36,0.06
