Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0,0.0,0.0,0.0,0.2,0.14,0.01,0.68,0.41,0.48,0.34,0.51,0.0,0.0,0.06,0.07,0.0
1,0.0,0.0,0.0,0.0,0.22,0.05,0.04,0.67,0.35,0.45,0.22,0.4,0.0,0.0,0.1,0.15,0.0
2,0.0,0.0,0.0,0.0,0.24,0.0,0.1,0.67,0.32,0.44,0.15,0.32,0.0,0.0,0.16,0.33,0.0
3,0.0,0.0,0.0,0.0,0.15,0.0,0.13,0.64,0.32,0.36,0.1,0.3,0.0,0.0,0.18,0.38,0.0
4,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0.63,0.36,0.27,0.09,0.31,0.0,0.0,0.21,0.43,0.0
5,0.0,0.0,0.0,0.0,0.04,0.0,0.24,0.63,0.44,0.2,0.1,0.34,0.02,0.0,0.24,0.5,0.02
6,0.0,0.0,0.0,0.0,0.02,0.0,0.24,0.6,0.43,0.16,0.1,0.33,0.04,0.0,0.22,0.48,0.03
7,0.0,0.0,0.0,0.0,0.01,0.06,0.25,0.6,0.45,0.13,0.11,0.32,0.06,0.0,0.2,0.46,0.04
8,0.0,0.0,0.0,0.0,0.0,0.12,0.26,0.63,0.48,0.12,0.13,0.32,0.11,0.0,0.19,0.44,0.06
9,0.0,0.0,0.0,0.0,0.0,0.17,0.35,0.62,0.44,0.1,0.15,0.27,0.14,0.0,0.21,0.46,0.08
10,0.0,0.0,0.0,0.0,0.01,0.25,0.45,0.65,0.46,0.09,0.18,0.24,0.18,0.0,0.23,0.48,0.09
11,0.0,0.0,0.0,0.0,0.08,0.35,0.58,0.71,0.54,0.11,0.22,0.23,0.21,0.0,0.25,0.51,0.1
12,0.0,0.0,0.0,0.0,0.07,0.34,0.46,0.66,0.58,0.07,0.23,0.21,0.18,0.0,0.2,0.48,0.09
13,0.0,0.0,0.0,0.0,0.06,0.32,0.36,0.61,0.64,0.04,0.29,0.21,0.15,0.0,0.16,0.46,0.07
14,0.0,0.0,0.0,0.0,0.06,0.32,0.27,0.57,0.71,0.03,0.41,0.22,0.12,0.0,0.12,0.44,0.06
15,0.0,0.0,0.0,0.0,0.07,0.27,0.24,0.58,0.71,0.02,0.37,0.21,0.16,0.0,0.14,0.36,0.08
16,0.0,0.0,0.0,0.0,0.08,0.23,0.22,0.6,0.72,0.02,0.34,0.19,0.2,0.0,0.14,0.28,0.1
17,0.0,0.0,0.0,0.0,0.09,0.2,0.2,0.62,0.73,0.02,0.34,0.19,0.24,0.0,0.16,0.23,0.13
18,0.0,0.0,0.0,0.0,0.11,0.13,0.17,0.63,0.73,0.02,0.36,0.22,0.21,0.0,0.13,0.17,0.1
19,0.0,0.0,0.0,0.0,0.14,0.08,0.15,0.65,0.74,0.03,0.38,0.26,0.22,0.0,0.12,0.13,0.1
20,0.0,0.0,0.0,0.0,0.18,0.07,0.12,0.68,0.74,0.06,0.43,0.33,0.26,0.0,0.12,0.11,0.1
21,0.0,0.0,0.0,0.0,0.25,0.1,0.22,0.71,0.74,0.08,0.44,0.35,0.24,0.0,0.16,0.2,0.1
22,0.0,0.0,0.0,0.0,0.31,0.16,0.38,0.74,0.72,0.12,0.46,0.38,0.22,0.0,0.2,0.35,0.1
23,0.0,0.0,0.0,0.0,0.32,0.25,0.58,0.77,0.71,0.2,0.49,0.42,0.2,0.0,0.25,0.54,0.1
24,0.0,0.0,0.0,0.0,0.32,0.31,0.36,0.77,0.71,0.19,0.49,0.42,0.26,0.0,0.28,0.55,0.12
25,0.0,0.0,0.0,0.0,0.32,0.37,0.24,0.77,0.71,0.2,0.49,0.43,0.32,0.0,0.32,0.57,0.15
26,0.0,0.0,0.0,0.0,0.32,0.43,0.2,0.78,0.7,0.26,0.49,0.43,0.39,0.0,0.36,0.61,0.18
27,0.0,0.0,0.0,0.0,0.32,0.47,0.21,0.84,0.77,0.23,0.5,0.44,0.4,0.0,0.36,0.55,0.18
28,0.0,0.0,0.0,0.0,0.33,0.51,0.24,0.89,0.83,0.25,0.52,0.45,0.4,0.0,0.37,0.52,0.19
29,0.0,0.0,0.0,0.0,0.33,0.56,0.32,0.93,0.88,0.39,0.54,0.47,0.41,0.0,0.38,0.53,0.2
30,0.0,0.0,0.0,0.0,0.33,0.37,0.45,0.93,0.91,0.33,0.56,0.52,0.36,0.0,0.44,0.72,0.17
31,0.0,0.0,0.0,0.0,0.33,0.24,0.62,0.93,0.94,0.29,0.6,0.59,0.32,0.0,0.48,0.88,0.14
32,0.0,0.0,0.0,0.0,0.33,0.15,0.76,0.92,0.95,0.3,0.62,0.66,0.27,0.0,0.49,0.96,0.12
33,0.0,0.0,0.0,0.0,0.33,0.17,0.84,0.95,0.97,0.35,0.66,0.7,0.26,0.0,0.49,0.98,0.14
34,0.0,0.0,0.0,0.0,0.33,0.19,0.9,0.96,0.97,0.42,0.66,0.72,0.26,0.0,0.49,0.98,0.15
35,0.0,0.0,0.0,0.0,0.33,0.21,0.94,0.97,0.98,0.52,0.68,0.72,0.27,0.0,0.49,0.98,0.16
36,0.0,0.0,0.0,0.0,0.33,0.22,0.96,0.97,0.98,0.46,0.6,0.64,0.28,0.0,0.49,0.98,0.15
37,0.0,0.0,0.0,0.0,0.32,0.25,0.97,0.96,0.97,0.45,0.53,0.55,0.3,0.0,0.49,0.98,0.15
38,0.0,0.0,0.0,0.0,0.32,0.3,0.98,0.95,0.96,0.49,0.47,0.48,0.31,0.0,0.49,0.98,0.15
39,0.0,0.0,0.0,0.0,0.32,0.56,0.98,0.96,0.97,0.6,0.56,0.54,0.36,0.0,0.49,0.98,0.19
40,0.0,0.0,0.0,0.0,0.33,0.88,0.98,0.96,0.97,0.71,0.8,0.74,0.42,0.0,0.49,0.98,0.22
41,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.97,0.97,0.8,0.96,0.88,0.45,0.0,0.49,0.98,0.24
42,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.96,0.83,0.95,0.94,0.48,0.0,0.49,0.98,0.24
43,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.94,0.87,0.95,0.96,0.49,0.0,0.49,0.98,0.24
44,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.94,0.89,0.96,0.97,0.49,0.0,0.49,0.98,0.24
45,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.89,0.98,0.98,0.49,0.0,0.49,0.98,0.24
46,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.9,0.98,0.98,0.49,0.0,0.49,0.98,0.24
47,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.9,0.98,0.98,0.49,0.0,0.49,0.98,0.24
48,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
49,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
50,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
51,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
52,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
53,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
54,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
55,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
56,0.0,0.0,0.0,0.0,0.33,0.98,0.74,0.98,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
57,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.97,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
58,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.96,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
59,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.95,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
60,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.95,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
61,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.93,0.94,0.9,0.98,0.98,0.49,0.0,0.49,0.98,0.24
62,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.91,0.89,0.86,0.98,0.98,0.49,0.0,0.49,0.98,0.24
63,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.92,0.93,0.86,0.98,0.98,0.49,0.0,0.49,0.98,0.24
64,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.91,0.96,0.88,0.98,0.98,0.49,0.0,0.49,0.98,0.24
65,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.87,0.98,0.9,0.98,0.98,0.49,0.0,0.49,0.98,0.24
66,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.92,0.98,0.9,0.98,0.98,0.49,0.0,0.49,0.98,0.24
67,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.97,0.98,0.9,0.98,0.97,0.49,0.0,0.49,0.98,0.24
68,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.95,0.49,0.0,0.49,0.98,0.24
69,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.96,0.49,0.0,0.49,0.98,0.24
70,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.96,0.49,0.0,0.49,0.98,0.24
71,0.0,0.0,0.0,0.0,0.32,0.98,0.98,0.98,0.98,0.91,0.98,0.96,0.49,0.0,0.49,0.98,0.24
72,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.97,0.49,0.0,0.49,0.98,0.24
73,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
74,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.9,0.98,0.98,0.49,0.0,0.49,0.98,0.24
75,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.9,0.98,0.98,0.49,0.0,0.49,0.98,0.24
76,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
77,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.91,0.98,0.98,0.49,0.0,0.49,0.98,0.24
78,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.9,0.98,0.98,0.49,0.0,0.49,0.98,0.24
79,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.9,0.98,0.98,0.49,0.0,0.49,0.98,0.24
80,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.88,0.98,0.98,0.49,0.0,0.49,0.98,0.24
81,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.87,0.98,0.98,0.49,0.0,0.49,0.98,0.24
82,0.0,0.0,0.0,0.0,0.32,0.98,0.98,0.98,0.98,0.85,0.98,0.98,0.48,0.0,0.49,0.98,0.24
83,0.0,0.0,0.0,0.0,0.32,0.98,0.98,0.98,0.98,0.83,0.98,0.98,0.47,0.0,0.49,0.98,0.23
84,0.0,0.0,0.0,0.0,0.32,0.98,0.98,0.98,0.98,0.81,0.98,0.98,0.47,0.0,0.49,0.98,0.24
85,0.0,0.0,0.0,0.0,0.32,0.98,0.98,0.97,0.98,0.78,0.98,0.98,0.47,0.0,0.49,0.98,0.24
86,0.0,0.0,0.0,0.0,0.32,0.98,0.98,0.96,0.98,0.75,0.98,0.98,0.48,0.0,0.49,0.98,0.24
87,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.94,0.98,0.72,0.98,0.98,0.48,0.0,0.49,0.98,0.24
88,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.91,0.98,0.68,0.98,0.98,0.47,0.0,0.49,0.98,0.24
89,0.0,0.0,0.0,0.0,0.33,0.97,0.98,0.88,0.98,0.64,0.98,0.98,0.47,0.0,0.49,0.98,0.24
90,0.0,0.0,0.0,0.0,0.33,0.97,0.98,0.87,0.98,0.65,0.98,0.98,0.47,0.0,0.49,0.98,0.23
91,0.0,0.0,0.0,0.0,0.32,0.97,0.98,0.86,0.98,0.67,0.98,0.98,0.45,0.0,0.49,0.98,0.22
92,0.0,0.0,0.0,0.0,0.31,0.97,0.98,0.85,0.98,0.69,0.98,0.97,0.44,0.0,0.49,0.98,0.22
93,0.0,0.0,0.0,0.0,0.3,0.96,0.98,0.85,0.98,0.68,0.98,0.98,0.42,0.0,0.49,0.98,0.21
94,0.0,0.0,0.0,0.0,0.3,0.95,0.98,0.84,0.98,0.68,0.98,0.98,0.4,0.0,0.49,0.98,0.2
95,0.0,0.0,0.0,0.0,0.3,0.91,0.98,0.84,0.98,0.67,0.98,0.98,0.38,0.0,0.49,0.98,0.18
96,0.0,0.0,0.0,0.0,0.29,0.86,0.98,0.82,0.97,0.67,0.98,0.98,0.36,0.0,0.49,0.98,0.18
97,0.0,0.0,0.0,0.0,0.27,0.77,0.97,0.8,0.97,0.67,0.98,0.98,0.35,0.0,0.49,0.98,0.18
98,0.0,0.0,0.0,0.0,0.24,0.68,0.97,0.78,0.97,0.66,0.98,0.97,0.34,0.0,0.49,0.98,0.17
99,0.0,0.0,0.0,0.0,0.26,0.69,0.97,0.78,0.95,0.65,0.98,0.97,0.34,0.0,0.49,0.98,0.17
100,0.0,0.0,0.0,0.0,0.28,0.7,0.97,0.79,0.92,0.64,0.98,0.96,0.34,0.0,0.49,0.98,0.16
101,0.0,0.0,0.0,0.0,0.29,0.72,0.96,0.8,0.88,0.63,0.97,0.96,0.34,0.0,0.48,0.98,0.16
102,0.0,0.0,0.0,0.0,0.29,0.7,0.95,0.8,0.89,0.63,0.97,0.95,0.34,0.0,0.48,0.98,0.16
103,0.0,0.0,0.0,0.0,0.28,0.68,0.93,0.8,0.9,0.63,0.97,0.94,0.34,0.0,0.47,0.98,0.15
104,0.0,0.0,0.0,0.0,0.28,0.66,0.91,0.8,0.9,0.64,0.98,0.94,0.33,0.0,0.46,0.97,0.14
105,0.0,0.0,0.0,0.0,0.27,0.65,0.92,0.8,0.85,0.63,0.98,0.94,0.33,0.0,0.46,0.97,0.16
106,0.0,0.0,0.0,0.0,0.26,0.64,0.93,0.79,0.78,0.63,0.98,0.95,0.34,0.0,0.46,0.97,0.16
107,0.0,0.0,0.0,0.0,0.26,0.63,0.93,0.77,0.71,0.63,0.98,0.96,0.35,0.0,0.45,0.97,0.17
108,0.0,0.0,0.0,0.0,0.18,0.59,0.92,0.73,0.59,0.59,0.96,0.94,0.29,0.0,0.46,0.97,0.14
109,0.0,0.0,0.0,0.0,0.11,0.54,0.92,0.68,0.48,0.56,0.9,0.9,0.23,0.0,0.46,0.97,0.1
110,0.0,0.0,0.0,0.0,0.07,0.49,0.91,0.63,0.37,0.52,0.79,0.84,0.18,0.0,0.46,0.97,0.08
111,0.0,0.0,0.0,0.0,0.08,0.55,0.92,0.68,0.3,0.5,0.76,0.83,0.2,0.0,0.48,0.97,0.09
112,0.0,0.0,0.0,0.0,0.11,0.61,0.94,0.74,0.25,0.48,0.72,0.82,0.23,0.0,0.48,0.97,0.1
113,0.0,0.0,0.0,0.0,0.13,0.66,0.94,0.79,0.2,0.46,0.68,0.8,0.26,0.0,0.48,0.98,0.11
114,0.0,0.0,0.0,0.0,0.12,0.64,0.94,0.8,0.27,0.47,0.66,0.81,0.24,0.0,0.48,0.98,0.1
115,0.0,0.0,0.0,0.0,0.11,0.63,0.94,0.81,0.35,0.48,0.65,0.81,0.22,0.0,0.48,0.98,0.1
116,0.0,0.0,0.0,0.0,0.1,0.62,0.94,0.83,0.44,0.49,0.64,0.81,0.2,0.0,0.48,0.98,0.1
117,0.0,0.0,0.0,0.0,0.11,0.53,0.96,0.82,0.5,0.47,0.72,0.86,0.22,0.0,0.48,0.98,0.1
118,0.0,0.0,0.0,0.0,0.12,0.45,0.97,0.82,0.56,0.47,0.79,0.89,0.26,0.0,0.48,0.98,0.11
119,0.0,0.0,0.0,0.0,0.13,0.39,0.97,0.82,0.61,0.49,0.84,0.91,0.29,0.0,0.48,0.98,0.12
120,0.0,0.0,0.0,0.0,0.12,0.35,0.97,0.81,0.61,0.52,0.84,0.91,0.24,0.0,0.48,0.98,0.1
121,0.0,0.0,0.0,0.0,0.12,0.32,0.97,0.8,0.62,0.56,0.83,0.9,0.2,0.0,0.48,0.98,0.09
122,0.0,0.0,0.0,0.0,0.12,0.29,0.96,0.79,0.62,0.61,0.82,0.9,0.16,0.0,0.48,0.98,0.08
123,0.0,0.0,0.0,0.0,0.12,0.34,0.96,0.82,0.65,0.64,0.91,0.94,0.17,0.0,0.48,0.98,0.08
124,0.0,0.0,0.0,0.0,0.13,0.4,0.95,0.85,0.67,0.68,0.96,0.96,0.18,0.0,0.48,0.98,0.08
125,0.0,0.0,0.0,0.0,0.14,0.47,0.94,0.88,0.7,0.71,0.98,0.97,0.2,0.0,0.48,0.97,0.08
126,0.0,0.0,0.0,0.0,0.16,0.56,0.94,0.89,0.71,0.74,0.96,0.96,0.22,0.0,0.49,0.98,0.09
127,0.0,0.0,0.0,0.0,0.19,0.66,0.95,0.89,0.73,0.77,0.9,0.94,0.24,0.0,0.49,0.98,0.11
128,0.0,0.0,0.0,0.0,0.22,0.76,0.94,0.89,0.72,0.78,0.82,0.93,0.26,0.0,0.49,0.98,0.13
129,0.0,0.0,0.0,0.0,0.23,0.72,0.97,0.87,0.74,0.79,0.83,0.92,0.26,0.0,0.49,0.98,0.13
130,0.0,0.0,0.0,0.0,0.24,0.68,0.98,0.86,0.76,0.77,0.84,0.91,0.28,0.0,0.49,0.98,0.14
131,0.0,0.0,0.0,0.0,0.24,0.65,0.98,0.84,0.79,0.73,0.84,0.9,0.3,0.0,0.49,0.98,0.14
132,0.0,0.0,0.0,0.0,0.24,0.72,0.98,0.81,0.76,0.77,0.88,0.92,0.32,0.0,0.49,0.98,0.15
133,0.0,0.0,0.0,0.0,0.24,0.78,0.98,0.78,0.73,0.8,0.92,0.93,0.34,0.0,0.49,0.98,0.15
134,0.0,0.0,0.0,0.0,0.24,0.85,0.98,0.75,0.7,0.83,0.94,0.95,0.36,0.0,0.49,0.98,0.16
135,0.0,0.0,0.0,0.0,0.24,0.87,0.98,0.81,0.78,0.86,0.96,0.96,0.3,0.0,0.49,0.98,0.13
136,0.0,0.0,0.0,0.0,0.24,0.88,0.98,0.85,0.86,0.88,0.97,0.96,0.25,0.0,0.49,0.98,0.11
137,0.0,0.0,0.0,0.0,0.25,0.9,0.98,0.88,0.94,0.89,0.98,0.96,0.21,0.0,0.49,0.98,0.09
138,0.0,0.0,0.0,0.0,0.22,0.92,0.98,0.89,0.91,0.9,0.98,0.96,0.27,0.0,0.49,0.98,0.12
139,0.0,0.0,0.0,0.0,0.2,0.95,0.98,0.9,0.87,0.9,0.98,0.96,0.35,0.0,0.49,0.98,0.17
140,0.0,0.0,0.0,0.0,0.17,0.96,0.98,0.9,0.83,0.9,0.98,0.95,0.42,0.0,0.49,0.98,0.21
141,0.0,0.0,0.0,0.0,0.19,0.96,0.98,0.89,0.77,0.91,0.98,0.95,0.41,0.0,0.49,0.98,0.2
142,0.0,0.0,0.0,0.0,0.21,0.97,0.98,0.88,0.74,0.91,0.98,0.95,0.39,0.0,0.49,0.98,0.2
143,0.0,0.0,0.0,0.0,0.23,0.97,0.98,0.87,0.71,0.91,0.98,0.94,0.37,0.0,0.49,0.98,0.18
144,0.0,0.0,0.0,0.0,0.25,0.97,0.98,0.87,0.81,0.91,0.98,0.95,0.4,0.0,0.49,0.98,0.19
145,0.0,0.0,0.0,0.0,0.27,0.96,0.98,0.87,0.89,0.91,0.98,0.96,0.42,0.0,0.49,0.98,0.2
146,0.0,0.0,0.0,0.0,0.29,0.96,0.98,0.87,0.95,0.91,0.98,0.97,0.44,0.0,0.49,0.98,0.2
147,0.0,0.0,0.0,0.0,0.3,0.97,0.98,0.86,0.95,0.91,0.98,0.97,0.45,0.0,0.49,0.98,0.21
148,0.0,0.0,0.0,0.0,0.3,0.98,0.98,0.86,0.95,0.9,0.98,0.98,0.46,0.0,0.49,0.98,0.22
149,0.0,0.0,0.0,0.0,0.3,0.98,0.98,0.86,0.96,0.89,0.98,0.98,0.47,0.0,0.49,0.98,0.22
150,0.0,0.0,0.0,0.0,0.31,0.98,0.98,0.89,0.98,0.9,0.98,0.98,0.46,0.0,0.49,0.98,0.22
151,0.0,0.0,0.0,0.0,0.31,0.98,0.98,0.9,0.98,0.9,0.98,0.98,0.46,0.0,0.49,0.98,0.22
152,0.0,0.0,0.0,0.0,0.31,0.98,0.98,0.91,0.98,0.9,0.98,0.98,0.46,0.0,0.49,0.98,0.21
153,0.0,0.0,0.0,0.0,0.32,0.98,0.98,0.93,0.98,0.9,0.98,0.98,0.46,0.0,0.49,0.98,0.22
154,0.0,0.0,0.0,0.0,0.32,0.97,0.98,0.94,0.98,0.9,0.98,0.98,0.47,0.0,0.49,0.98,0.22
155,0.0,0.0,0.0,0.0,0.33,0.96,0.98,0.95,0.98,0.9,0.98,0.98,0.47,0.0,0.49,0.98,0.22
156,0.0,0.0,0.0,0.0,0.32,0.96,0.98,0.96,0.98,0.9,0.98,0.98,0.46,0.0,0.49,0.98,0.22
157,0.0,0.0,0.0,0.0,0.32,0.95,0.98,0.97,0.98,0.89,0.98,0.97,0.45,0.0,0.49,0.98,0.22
158,0.0,0.0,0.0,0.0,0.32,0.94,0.98,0.97,0.98,0.88,0.98,0.97,0.44,0.0,0.49,0.98,0.21
159,0.0,0.0,0.0,0.0,0.32,0.96,0.98,0.97,0.98,0.88,0.98,0.97,0.42,0.0,0.49,0.98,0.2
160,0.0,0.0,0.0,0.0,0.31,0.97,0.98,0.98,0.97,0.89,0.98,0.97,0.4,0.0,0.49,0.98,0.19
161,0.0,0.0,0.0,0.0,0.31,0.98,0.98,0.98,0.96,0.89,0.98,0.97,0.38,0.0,0.49,0.98,0.18
162,0.0,0.0,0.0,0.0,0.29,0.96,0.98,0.98,0.9,0.9,0.98,0.97,0.32,0.0,0.49,0.98,0.16
163,0.0,0.0,0.0,0.0,0.25,0.92,0.98,0.98,0.82,0.91,0.98,0.97,0.27,0.0,0.49,0.98,0.13
164,0.0,0.0,0.0,0.0,0.2,0.84,0.98,0.98,0.73,0.91,0.98,0.97,0.22,0.0,0.49,0.98,0.1
165,0.0,0.0,0.0,0.0,0.22,0.75,0.98,0.98,0.71,0.91,0.98,0.97,0.26,0.0,0.49,0.98,0.12
166,0.0,0.0,0.0,0.0,0.24,0.66,0.98,0.98,0.69,0.9,0.98,0.97,0.3,0.0,0.49,0.98,0.14
167,0.0,0.0,0.0,0.0,0.28,0.57,0.96,0.97,0.66,0.9,0.98,0.97,0.35,0.0,0.48,0.98,0.15
168,0.0,0.0,0.0,0.0,0.26,0.51,0.97,0.98,0.72,0.89,0.98,0.95,0.32,0.0,0.48,0.98,0.15
169,0.0,0.0,0.0,0.0,0.24,0.45,0.97,0.97,0.77,0.88,0.97,0.92,0.3,0.0,0.48,0.98,0.15
170,0.0,0.0,0.0,0.0,0.23,0.4,0.98,0.97,0.78,0.85,0.92,0.89,0.28,0.0,0.48,0.98,0.16
171,0.0,0.0,0.0,0.0,0.21,0.64,0.96,0.97,0.79,0.82,0.88,0.9,0.2,0.0,0.46,0.97,0.12
172,0.0,0.0,0.0,0.0,0.21,0.89,0.9,0.95,0.78,0.74,0.84,0.91,0.14,0.0,0.44,0.89,0.08
173,0.0,0.0,0.0,0.0,0.21,0.98,0.71,0.93,0.78,0.63,0.8,0.92,0.11,0.0,0.38,0.61,0.06
174,0.0,0.0,0.0,0.0,0.21,0.9,0.62,0.91,0.65,0.5,0.81,0.91,0.09,0.0,0.33,0.56,0.03
175,0.0,0.0,0.0,0.0,0.2,0.63,0.54,0.88,0.53,0.37,0.8,0.91,0.13,0.0,0.29,0.52,0.04
176,0.0,0.0,0.0,0.0,0.2,0.36,0.49,0.85,0.44,0.28,0.77,0.89,0.22,0.0,0.27,0.49,0.09
177,0.0,0.0,0.0,0.0,0.16,0.34,0.4,0.83,0.44,0.3,0.76,0.87,0.17,0.0,0.22,0.35,0.07
178,0.0,0.0,0.0,0.0,0.13,0.32,0.31,0.82,0.44,0.33,0.74,0.84,0.13,0.0,0.18,0.23,0.06
179,0.0,0.0,0.0,0.0,0.1,0.29,0.25,0.79,0.45,0.36,0.72,0.8,0.11,0.0,0.14,0.15,0.04
180,0.0,0.0,0.0,0.0,0.06,0.31,0.13,0.67,0.4,0.26,0.5,0.64,0.08,0.0,0.12,0.11,0.04
