Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0,0.0,0.0,0.0,0.24,0.94,0.96,0.93,0.56,0.77,0.98,0.89,0.33,0.0,0.46,0.93,0.16
1,0.0,0.0,0.0,0.0,0.29,0.96,0.96,0.96,0.76,0.77,0.98,0.95,0.4,0.0,0.44,0.81,0.2
2,0.0,0.0,0.0,0.0,0.32,0.96,0.94,0.96,0.87,0.75,0.98,0.97,0.44,0.0,0.41,0.62,0.23
3,0.0,0.0,0.0,0.0,0.31,0.93,0.95,0.96,0.84,0.78,0.98,0.97,0.45,0.0,0.39,0.74,0.23
4,0.0,0.0,0.0,0.0,0.31,0.87,0.95,0.97,0.78,0.77,0.98,0.98,0.46,0.0,0.37,0.86,0.23
5,0.0,0.0,0.0,0.0,0.3,0.78,0.94,0.96,0.7,0.77,0.97,0.98,0.46,0.0,0.36,0.92,0.23
6,0.0,0.0,0.0,0.0,0.27,0.78,0.95,0.97,0.72,0.8,0.97,0.97,0.41,0.0,0.33,0.86,0.21
7,0.0,0.0,0.0,0.0,0.23,0.78,0.95,0.97,0.72,0.82,0.97,0.97,0.32,0.0,0.32,0.74,0.18
8,0.0,0.0,0.0,0.0,0.19,0.78,0.94,0.96,0.71,0.85,0.97,0.97,0.24,0.0,0.32,0.62,0.14
9,0.0,0.0,0.0,0.0,0.23,0.82,0.97,0.94,0.71,0.84,0.9,0.97,0.32,0.0,0.36,0.72,0.16
10,0.0,0.0,0.0,0.0,0.26,0.85,0.98,0.89,0.69,0.84,0.78,0.97,0.4,0.0,0.41,0.82,0.17
11,0.0,0.0,0.0,0.0,0.29,0.88,0.98,0.83,0.68,0.83,0.69,0.97,0.45,0.0,0.45,0.89,0.19
12,0.0,0.0,0.0,0.0,0.26,0.91,0.98,0.75,0.58,0.8,0.72,0.92,0.42,0.0,0.4,0.9,0.18
13,0.0,0.0,0.0,0.0,0.23,0.93,0.98,0.66,0.48,0.77,0.74,0.86,0.39,0.0,0.32,0.92,0.18
14,0.0,0.0,0.0,0.0,0.21,0.96,0.98,0.56,0.39,0.74,0.76,0.8,0.35,0.0,0.25,0.95,0.17
15,0.0,0.0,0.0,0.0,0.24,0.96,0.98,0.53,0.48,0.76,0.83,0.84,0.36,0.0,0.28,0.92,0.16
16,0.0,0.0,0.0,0.0,0.27,0.96,0.98,0.48,0.58,0.77,0.9,0.89,0.36,0.0,0.31,0.88,0.15
17,0.0,0.0,0.0,0.0,0.29,0.96,0.98,0.45,0.67,0.77,0.95,0.94,0.37,0.0,0.34,0.84,0.15
18,0.0,0.0,0.0,0.0,0.28,0.92,0.96,0.56,0.74,0.76,0.92,0.93,0.3,0.0,0.26,0.65,0.12
19,0.0,0.0,0.0,0.0,0.26,0.87,0.91,0.67,0.8,0.73,0.9,0.92,0.22,0.0,0.18,0.46,0.09
20,0.0,0.0,0.0,0.0,0.24,0.79,0.87,0.78,0.84,0.7,0.86,0.91,0.16,0.0,0.14,0.32,0.07
21,0.0,0.0,0.0,0.0,0.22,0.88,0.88,0.86,0.93,0.72,0.92,0.94,0.18,0.0,0.12,0.32,0.06
22,0.0,0.0,0.0,0.0,0.21,0.94,0.91,0.94,0.97,0.77,0.96,0.95,0.2,0.0,0.1,0.37,0.06
23,0.0,0.0,0.0,0.0,0.21,0.97,0.95,0.98,0.98,0.8,0.97,0.97,0.25,0.0,0.1,0.46,0.05
24,0.0,0.0,0.0,0.0,0.21,0.96,0.95,0.98,0.97,0.8,0.98,0.97,0.26,0.0,0.18,0.72,0.06
25,0.0,0.0,0.0,0.0,0.21,0.95,0.96,0.98,0.97,0.81,0.97,0.96,0.28,0.0,0.32,0.92,0.09
26,0.0,0.0,0.0,0.0,0.22,0.94,0.96,0.98,0.97,0.85,0.97,0.95,0.31,0.0,0.46,0.98,0.12
27,0.0,0.0,0.0,0.0,0.27,0.96,0.97,0.98,0.97,0.85,0.98,0.96,0.34,0.0,0.44,0.97,0.12
28,0.0,0.0,0.0,0.0,0.3,0.97,0.98,0.98,0.97,0.86,0.98,0.97,0.38,0.0,0.45,0.97,0.14
29,0.0,0.0,0.0,0.0,0.32,0.98,0.98,0.97,0.97,0.87,0.98,0.97,0.42,0.0,0.48,0.96,0.15
30,0.0,0.0,0.0,0.0,0.32,0.96,0.97,0.97,0.97,0.85,0.98,0.97,0.4,0.0,0.44,0.91,0.15
31,0.0,0.0,0.0,0.0,0.32,0.91,0.96,0.97,0.97,0.84,0.98,0.96,0.38,0.0,0.38,0.82,0.15
32,0.0,0.0,0.0,0.0,0.32,0.82,0.92,0.97,0.97,0.83,0.98,0.96,0.35,0.0,0.31,0.67,0.15
33,0.0,0.0,0.0,0.0,0.32,0.83,0.96,0.98,0.95,0.83,0.98,0.96,0.36,0.0,0.33,0.71,0.15
34,0.0,0.0,0.0,0.0,0.31,0.83,0.97,0.98,0.9,0.82,0.98,0.95,0.38,0.0,0.35,0.76,0.16
35,0.0,0.0,0.0,0.0,0.31,0.83,0.98,0.98,0.86,0.82,0.98,0.95,0.39,0.0,0.37,0.81,0.16
36,0.0,0.0,0.0,0.0,0.29,0.84,0.97,0.96,0.65,0.79,0.94,0.95,0.34,0.0,0.34,0.74,0.14
37,0.0,0.0,0.0,0.0,0.26,0.85,0.96,0.92,0.43,0.76,0.82,0.92,0.29,0.0,0.31,0.66,0.13
38,0.0,0.0,0.0,0.0,0.22,0.86,0.95,0.84,0.28,0.75,0.68,0.87,0.23,0.0,0.28,0.59,0.12
39,0.0,0.0,0.0,0.0,0.2,0.81,0.9,0.86,0.35,0.74,0.7,0.87,0.2,0.0,0.22,0.48,0.1
40,0.0,0.0,0.0,0.0,0.18,0.76,0.86,0.87,0.44,0.74,0.73,0.85,0.17,0.0,0.18,0.39,0.08
41,0.0,0.0,0.0,0.0,0.16,0.71,0.79,0.89,0.56,0.77,0.74,0.82,0.15,0.0,0.13,0.32,0.07
42,0.0,0.0,0.0,0.0,0.13,0.7,0.7,0.88,0.54,0.78,0.73,0.8,0.14,0.0,0.1,0.26,0.07
43,0.0,0.0,0.0,0.0,0.11,0.71,0.61,0.87,0.54,0.79,0.74,0.8,0.13,0.0,0.09,0.22,0.06
44,0.0,0.0,0.0,0.0,0.09,0.72,0.53,0.86,0.54,0.77,0.76,0.8,0.13,0.0,0.08,0.22,0.06
45,0.0,0.0,0.0,0.0,0.11,0.73,0.69,0.88,0.71,0.81,0.82,0.85,0.17,0.0,0.17,0.38,0.08
46,0.0,0.0,0.0,0.0,0.12,0.82,0.86,0.91,0.84,0.84,0.88,0.87,0.22,0.0,0.3,0.62,0.1
47,0.0,0.0,0.0,0.0,0.14,0.92,0.95,0.93,0.91,0.86,0.9,0.9,0.28,0.0,0.44,0.86,0.14
48,0.0,0.0,0.0,0.0,0.16,0.89,0.9,0.94,0.89,0.85,0.88,0.9,0.33,0.0,0.42,0.82,0.15
49,0.0,0.0,0.0,0.0,0.17,0.87,0.84,0.96,0.88,0.83,0.87,0.9,0.39,0.0,0.38,0.78,0.16
50,0.0,0.0,0.0,0.0,0.19,0.87,0.82,0.96,0.86,0.8,0.86,0.91,0.44,0.0,0.36,0.75,0.18
51,0.0,0.0,0.0,0.0,0.22,0.72,0.71,0.95,0.85,0.78,0.86,0.9,0.42,0.0,0.35,0.68,0.18
52,0.0,0.0,0.0,0.0,0.25,0.55,0.6,0.92,0.84,0.76,0.84,0.89,0.4,0.0,0.34,0.6,0.19
53,0.0,0.0,0.0,0.0,0.29,0.4,0.54,0.9,0.84,0.73,0.82,0.88,0.38,0.0,0.34,0.54,0.19
54,0.0,0.0,0.0,0.0,0.3,0.31,0.56,0.83,0.75,0.73,0.85,0.88,0.38,0.0,0.4,0.72,0.17
55,0.0,0.0,0.0,0.0,0.31,0.23,0.66,0.73,0.71,0.73,0.88,0.87,0.38,0.0,0.44,0.89,0.14
56,0.0,0.0,0.0,0.0,0.32,0.18,0.78,0.71,0.72,0.75,0.89,0.83,0.37,0.0,0.47,0.96,0.12
57,0.0,0.0,0.0,0.0,0.23,0.47,0.88,0.59,0.54,0.8,0.65,0.79,0.38,0.0,0.48,0.97,0.13
58,0.0,0.0,0.0,0.0,0.12,0.87,0.96,0.53,0.45,0.84,0.54,0.74,0.39,0.0,0.49,0.98,0.14
59,0.0,0.0,0.0,0.0,0.06,0.98,0.98,0.52,0.4,0.87,0.53,0.74,0.41,0.0,0.49,0.98,0.15
60,0.0,0.0,0.0,0.0,0.17,0.96,0.98,0.45,0.19,0.82,0.52,0.65,0.4,0.0,0.49,0.98,0.16
61,0.0,0.0,0.0,0.0,0.31,0.9,0.98,0.4,0.12,0.74,0.54,0.59,0.41,0.0,0.49,0.98,0.18
62,0.0,0.0,0.0,0.0,0.33,0.79,0.98,0.38,0.13,0.68,0.57,0.57,0.42,0.0,0.49,0.98,0.2
63,0.0,0.0,0.0,0.0,0.33,0.83,0.98,0.27,0.16,0.69,0.68,0.61,0.43,0.0,0.48,0.97,0.21
64,0.0,0.0,0.0,0.0,0.32,0.87,0.96,0.23,0.34,0.72,0.86,0.77,0.44,0.0,0.48,0.95,0.22
65,0.0,0.0,0.0,0.0,0.31,0.9,0.94,0.24,0.54,0.77,0.98,0.92,0.44,0.0,0.45,0.89,0.22
66,0.0,0.0,0.0,0.0,0.27,0.82,0.9,0.2,0.53,0.76,0.97,0.95,0.4,0.0,0.39,0.75,0.19
67,0.0,0.0,0.0,0.0,0.22,0.69,0.83,0.25,0.6,0.74,0.93,0.94,0.35,0.0,0.31,0.59,0.16
68,0.0,0.0,0.0,0.0,0.19,0.56,0.77,0.41,0.77,0.72,0.84,0.91,0.34,0.0,0.24,0.45,0.16
69,0.0,0.0,0.0,0.0,0.15,0.65,0.87,0.4,0.83,0.6,0.92,0.94,0.3,0.0,0.3,0.62,0.11
70,0.0,0.0,0.0,0.0,0.16,0.75,0.94,0.56,0.88,0.57,0.96,0.95,0.3,0.0,0.37,0.81,0.08
