Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0,0.0,0.0,0.0,0.0,0.15,0.4,0.36,0.13,0.62,0.19,0.41,0.06,0.0,0.11,0.14,0.03
1,0.0,0.0,0.0,0.0,0.0,0.29,0.57,0.48,0.26,0.7,0.33,0.56,0.04,0.0,0.17,0.24,0.03
2,0.0,0.0,0.0,0.0,0.0,0.49,0.82,0.63,0.45,0.77,0.52,0.71,0.04,0.0,0.28,0.44,0.03
3,0.0,0.0,0.0,0.0,0.0,0.28,0.8,0.67,0.52,0.8,0.58,0.75,0.02,0.0,0.27,0.46,0.02
4,0.0,0.0,0.0,0.0,0.0,0.24,0.81,0.75,0.67,0.85,0.7,0.83,0.02,0.0,0.29,0.53,0.0
5,0.0,0.0,0.0,0.0,0.02,0.35,0.86,0.84,0.84,0.86,0.89,0.92,0.0,0.0,0.34,0.63,0.0
6,0.0,0.0,0.0,0.0,0.02,0.55,0.87,0.86,0.78,0.86,0.92,0.92,0.03,0.0,0.38,0.68,0.0
7,0.0,0.0,0.0,0.0,0.05,0.79,0.89,0.87,0.72,0.85,0.94,0.92,0.12,0.0,0.44,0.83,0.04
8,0.0,0.0,0.0,0.0,0.14,0.94,0.91,0.87,0.67,0.85,0.96,0.93,0.39,0.0,0.48,0.95,0.17
9,0.0,0.0,0.0,0.0,0.13,0.94,0.88,0.84,0.67,0.81,0.96,0.94,0.34,0.0,0.44,0.91,0.14
10,0.0,0.0,0.0,0.0,0.12,0.94,0.84,0.79,0.68,0.76,0.96,0.95,0.31,0.0,0.4,0.88,0.14
11,0.0,0.0,0.0,0.0,0.11,0.95,0.82,0.76,0.7,0.71,0.96,0.94,0.33,0.0,0.38,0.89,0.14
12,0.0,0.0,0.0,0.0,0.08,0.63,0.61,0.71,0.6,0.66,0.82,0.84,0.21,0.0,0.23,0.58,0.1
13,0.0,0.0,0.0,0.0,0.07,0.27,0.43,0.68,0.49,0.6,0.58,0.69,0.13,0.0,0.12,0.29,0.06
14,0.0,0.0,0.0,0.0,0.06,0.08,0.3,0.66,0.4,0.56,0.38,0.56,0.07,0.0,0.06,0.12,0.03
15,0.0,0.0,0.0,0.0,0.05,0.2,0.42,0.7,0.43,0.67,0.48,0.66,0.07,0.0,0.1,0.2,0.03
16,0.0,0.0,0.0,0.0,0.04,0.39,0.57,0.74,0.46,0.78,0.62,0.78,0.06,0.0,0.18,0.32,0.02
17,0.0,0.0,0.0,0.0,0.04,0.66,0.73,0.76,0.49,0.86,0.74,0.86,0.06,0.0,0.28,0.48,0.02
18,0.0,0.0,0.0,0.0,0.04,0.68,0.76,0.75,0.54,0.87,0.84,0.9,0.09,0.0,0.3,0.52,0.04
19,0.0,0.0,0.0,0.0,0.03,0.7,0.78,0.76,0.62,0.88,0.92,0.94,0.13,0.0,0.32,0.56,0.06
20,0.0,0.0,0.0,0.0,0.03,0.72,0.81,0.78,0.74,0.88,0.96,0.95,0.19,0.0,0.35,0.61,0.08
21,0.0,0.0,0.0,0.0,0.07,0.83,0.86,0.82,0.83,0.9,0.98,0.97,0.29,0.0,0.4,0.66,0.14
22,0.0,0.0,0.0,0.0,0.14,0.9,0.92,0.87,0.94,0.9,0.98,0.98,0.4,0.0,0.44,0.72,0.2
23,0.0,0.0,0.0,0.0,0.24,0.96,0.95,0.89,0.98,0.9,0.98,0.98,0.48,0.0,0.47,0.8,0.24
24,0.0,0.0,0.0,0.0,0.23,0.97,0.96,0.92,0.97,0.9,0.98,0.98,0.45,0.0,0.46,0.83,0.23
25,0.0,0.0,0.0,0.0,0.26,0.98,0.96,0.94,0.95,0.89,0.98,0.98,0.42,0.0,0.46,0.86,0.22
26,0.0,0.0,0.0,0.0,0.3,0.98,0.96,0.94,0.92,0.89,0.98,0.98,0.4,0.0,0.46,0.88,0.19
27,0.0,0.0,0.0,0.0,0.29,0.97,0.97,0.91,0.84,0.9,0.98,0.98,0.35,0.0,0.46,0.87,0.17
28,0.0,0.0,0.0,0.0,0.29,0.93,0.98,0.88,0.78,0.9,0.98,0.98,0.3,0.0,0.46,0.85,0.14
29,0.0,0.0,0.0,0.0,0.28,0.87,0.98,0.86,0.74,0.9,0.98,0.98,0.26,0.0,0.46,0.84,0.12
30,0.0,0.0,0.0,0.0,0.29,0.84,0.96,0.89,0.74,0.88,0.98,0.98,0.32,0.0,0.44,0.78,0.15
31,0.0,0.0,0.0,0.0,0.29,0.82,0.95,0.92,0.72,0.83,0.98,0.97,0.39,0.0,0.42,0.73,0.18
32,0.0,0.0,0.0,0.0,0.29,0.81,0.92,0.9,0.7,0.77,0.97,0.97,0.44,0.0,0.4,0.69,0.22
33,0.0,0.0,0.0,0.0,0.28,0.85,0.92,0.78,0.66,0.74,0.96,0.96,0.42,0.0,0.39,0.7,0.2
34,0.0,0.0,0.0,0.0,0.26,0.89,0.92,0.63,0.63,0.69,0.94,0.95,0.39,0.0,0.38,0.71,0.17
35,0.0,0.0,0.0,0.0,0.24,0.93,0.91,0.54,0.6,0.65,0.91,0.93,0.36,0.0,0.38,0.72,0.15
36,0.0,0.0,0.0,0.0,0.15,0.78,0.77,0.51,0.51,0.5,0.8,0.86,0.13,0.0,0.3,0.55,0.06
37,0.0,0.0,0.0,0.0,0.08,0.55,0.58,0.46,0.44,0.38,0.66,0.76,0.03,0.0,0.24,0.39,0.02
38,0.0,0.0,0.0,0.0,0.04,0.36,0.4,0.42,0.37,0.29,0.47,0.62,0.0,0.0,0.2,0.27,0.0
39,0.0,0.0,0.0,0.0,0.04,0.28,0.37,0.39,0.27,0.27,0.37,0.49,0.02,0.0,0.13,0.2,0.01
40,0.0,0.0,0.0,0.0,0.05,0.23,0.34,0.39,0.2,0.25,0.3,0.37,0.04,0.0,0.08,0.15,0.02
41,0.0,0.0,0.0,0.0,0.07,0.21,0.32,0.39,0.16,0.24,0.24,0.28,0.08,0.0,0.06,0.11,0.03
42,0.0,0.0,0.0,0.0,0.05,0.21,0.32,0.26,0.11,0.26,0.3,0.29,0.06,0.0,0.05,0.1,0.03
43,0.0,0.0,0.0,0.0,0.04,0.2,0.34,0.18,0.1,0.31,0.38,0.32,0.06,0.0,0.04,0.08,0.02
44,0.0,0.0,0.0,0.0,0.03,0.19,0.34,0.14,0.1,0.38,0.46,0.4,0.05,0.0,0.04,0.07,0.02
45,0.0,0.0,0.0,0.0,0.04,0.26,0.46,0.14,0.18,0.31,0.65,0.52,0.09,0.0,0.06,0.18,0.05
46,0.0,0.0,0.0,0.0,0.05,0.5,0.65,0.22,0.38,0.3,0.86,0.66,0.19,0.0,0.16,0.46,0.12
47,0.0,0.0,0.0,0.0,0.06,0.88,0.82,0.41,0.5,0.34,0.94,0.77,0.35,0.0,0.35,0.88,0.21
48,0.0,0.0,0.0,0.0,0.02,0.87,0.75,0.4,0.44,0.31,0.92,0.77,0.23,0.0,0.34,0.85,0.12
49,0.0,0.0,0.0,0.0,0.05,0.87,0.66,0.43,0.41,0.3,0.91,0.75,0.22,0.0,0.32,0.8,0.11
50,0.0,0.0,0.0,0.0,0.19,0.86,0.55,0.51,0.6,0.3,0.91,0.75,0.33,0.0,0.32,0.75,0.17
51,0.0,0.0,0.0,0.0,0.21,0.72,0.65,0.54,0.6,0.35,0.74,0.7,0.32,0.0,0.36,0.77,0.16
52,0.0,0.0,0.0,0.0,0.24,0.58,0.75,0.61,0.64,0.45,0.6,0.72,0.32,0.0,0.41,0.82,0.15
53,0.0,0.0,0.0,0.0,0.27,0.45,0.8,0.68,0.74,0.58,0.56,0.77,0.33,0.0,0.45,0.87,0.14
54,0.0,0.0,0.0,0.0,0.25,0.42,0.72,0.64,0.79,0.59,0.56,0.81,0.3,0.0,0.46,0.9,0.12
55,0.0,0.0,0.0,0.0,0.24,0.43,0.62,0.61,0.82,0.62,0.57,0.84,0.28,0.0,0.48,0.92,0.12
56,0.0,0.0,0.0,0.0,0.23,0.49,0.55,0.61,0.82,0.64,0.58,0.86,0.27,0.0,0.48,0.95,0.12
57,0.0,0.0,0.0,0.0,0.25,0.53,0.46,0.71,0.82,0.51,0.55,0.84,0.24,0.0,0.45,0.9,0.12
58,0.0,0.0,0.0,0.0,0.27,0.57,0.36,0.8,0.81,0.4,0.5,0.81,0.25,0.0,0.4,0.85,0.13
59,0.0,0.0,0.0,0.0,0.29,0.61,0.27,0.84,0.8,0.31,0.48,0.78,0.28,0.0,0.34,0.74,0.15
60,0.0,0.0,0.0,0.0,0.27,0.39,0.36,0.85,0.7,0.27,0.27,0.62,0.2,0.0,0.39,0.81,0.11
61,0.0,0.0,0.0,0.0,0.26,0.23,0.51,0.86,0.61,0.32,0.14,0.51,0.14,0.0,0.44,0.87,0.08
62,0.0,0.0,0.0,0.0,0.26,0.12,0.7,0.86,0.51,0.44,0.07,0.44,0.1,0.0,0.46,0.9,0.06
63,0.0,0.0,0.0,0.0,0.18,0.16,0.86,0.82,0.46,0.63,0.18,0.53,0.09,0.0,0.46,0.89,0.06
64,0.0,0.0,0.0,0.0,0.11,0.28,0.95,0.76,0.46,0.82,0.42,0.71,0.1,0.0,0.46,0.88,0.06
