Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,518.7,921.0,4632.7,110.1,670.1999999999999,714.5,696.0,192.39999999999998,462.5,263.0,540.2,285.50000000000006,1789.3,1378.7,1161.1,1154.3,441.59999999999997
1,499.2,886.2,4458.2,105.9,644.9,687.6,669.8000000000001,185.2,445.09999999999997,253.20000000000005,519.9,274.8,1721.9,1326.7,1117.4,1110.8,425.0
2,481.9,855.6,4304.0,102.3,622.5,663.8,646.6,178.90000000000003,429.7,244.5,501.9,265.3,1662.2,1280.8,1078.7,1072.4,410.2
3,465.1,825.8,4154.3,98.7,600.9000000000001,640.7,624.1,172.50000000000003,414.70000000000005,235.9,484.5,255.99999999999997,1604.5,1236.3,1041.2,1035.1,396.0
4,448.2,795.7,4002.5,95.1,578.9,617.3,601.2000000000002,166.3,399.6,227.29999999999998,466.7,246.49999999999997,1545.8,1191.1,1003.1999999999999,997.3,381.59999999999997
5,431.4,766.0,3853.1,91.6,557.3,594.3,578.8,160.0,384.7,218.9,449.3,237.5,1488.1999999999998,1146.6,965.6999999999999,960.0,367.4
6,416.8,740.0,3722.2,88.4,538.4,574.1,559.2,154.6,371.70000000000005,211.5,434.09999999999997,229.4,1437.7,1107.7,933.0,927.4,354.9
7,407.7,723.9,3641.6,86.5,526.8,561.6,547.0999999999999,151.29999999999998,363.5,206.79999999999995,424.70000000000005,224.39999999999998,1406.4999999999998,1083.7,912.7,907.4,347.1
8,405.7,720.3,3623.6,86.1,524.2,558.9,544.3000000000001,150.4,361.9,205.79999999999998,422.6,223.2,1399.5,1078.4,908.2,902.9,345.4
9,405.4,719.7,3620.4,86.0,523.8,558.4,543.9,150.3,361.5,205.6,422.20000000000005,223.1,1398.2,1077.4,907.4,902.1,345.09999999999997
10,409.0,726.2,3653.3,86.8,528.5,563.4,548.9,151.7,364.70000000000005,207.49999999999997,426.0,225.2,1411.0,1087.2,915.6999999999999,910.3,348.3
11,414.0,735.1,3697.8,87.9,534.9,570.3,555.5,153.6,369.20000000000005,209.89999999999998,431.20000000000005,227.9,1428.1000000000001,1100.4,926.8000000000001,921.4,352.59999999999997
12,424.1,753.0,3787.7,90.0,547.9,584.2,568.9999999999999,157.20000000000002,378.2,215.09999999999997,441.70000000000005,233.3,1462.8000000000002,1127.2,949.3000000000001,943.8,361.1
13,458.7,814.4,4096.9,97.3,592.7,631.9,615.3999999999999,170.1,408.99999999999994,232.6,477.70000000000005,252.4,1582.3,1219.2,1026.8,1020.8,390.5
14,469.4,833.3,4191.9,99.6,606.4000000000001,646.5,629.7,174.1,418.5,238.2,488.8,258.4,1618.9,1247.5,1050.6,1044.5,399.70000000000005
15,468.4,831.6,4183.3,99.4,605.0999999999999,645.2,628.4,173.7,417.70000000000005,237.49999999999997,487.8,257.9,1615.7,1244.9,1048.5,1042.3,398.8
16,471.1,836.3,4207.1,100.0,608.5999999999999,648.9,631.9000000000001,174.8,420.00000000000006,238.9,490.5,259.2,1624.8,1252.0,1054.4,1048.3,401.1
17,477.7,848.1,4266.3,101.4,617.1,658.0,640.8000000000001,177.20000000000002,425.90000000000003,242.10000000000002,497.5,262.9,1647.6,1269.6,1069.3000000000002,1063.0,406.7
18,484.0,859.3,4322.5,102.7,625.2,666.6,649.4,179.5,431.5,245.4,504.0,266.4,1669.4,1286.3,1083.4,1077.0,412.09999999999997
19,488.7,867.7,4364.8,103.7,631.5,673.2,655.6999999999999,181.29999999999998,435.69999999999993,247.79999999999998,508.90000000000003,269.0,1685.6999999999998,1298.9,1093.9,1087.6,416.09999999999997
20,495.2,879.2,4422.6,105.1,639.7,682.1,664.4,183.70000000000002,441.4,251.1,515.7,272.6,1708.1000000000001,1316.1,1108.4,1102.0,421.59999999999997
21,508.7,903.2,4543.4,108.0,657.1999999999999,700.7,682.6,188.7,453.70000000000005,258.09999999999997,529.8,280.00000000000006,1754.8000000000002,1352.1,1138.7,1132.0,433.1
22,517.1,918.1,4618.4,109.7,668.1,712.3,693.8000000000001,191.7,461.0,262.2,538.5,284.5,1783.7,1374.4,1157.5,1150.7,440.3
23,525.2,932.5,4690.9,111.5,678.5999999999999,723.5,704.8000000000001,194.90000000000003,468.4,266.3,547.0,289.1,1811.7,1396.0,1175.7,1168.8,447.3
24,557.2,989.2,4976.0,118.2,719.8999999999999,767.4,747.6,206.7,496.7,282.5,580.1999999999999,306.70000000000005,1921.8,1480.8,1247.1999999999998,1239.9,474.4
25,528.8,938.9,4723.2,112.2,683.3000000000001,728.5,709.6,196.20000000000005,471.6,268.2,550.7,291.09999999999997,1824.1,1405.6,1183.8,1176.9,450.2
26,502.1,891.4,4484.0,106.5,648.6999999999999,691.6,673.5999999999999,186.0,447.7,254.60000000000005,522.9,276.3,1731.6999999999998,1334.4,1123.8,1117.2,427.5
27,476.2,845.5,4253.2,101.0,615.3000000000001,656.0,638.9,176.7,424.59999999999997,241.50000000000003,496.0,262.0,1642.6000000000001,1265.7,1066.0,1059.8,405.5
