Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0,0.0,0.0,0.0,0.31,0.51,0.92,0.86,0.02,0.84,0.27,0.5,0.21,0.0,0.42,0.55,0.06
1,0.0,0.0,0.0,0.0,0.32,0.45,0.96,0.86,0.04,0.87,0.48,0.66,0.2,0.0,0.42,0.76,0.06
2,0.0,0.0,0.0,0.0,0.33,0.43,0.98,0.87,0.09,0.89,0.49,0.75,0.2,0.0,0.44,0.93,0.06
3,0.0,0.0,0.0,0.0,0.32,0.64,0.98,0.78,0.06,0.85,0.56,0.74,0.23,0.0,0.46,0.96,0.07
4,0.0,0.0,0.0,0.0,0.29,0.87,0.98,0.73,0.23,0.8,0.82,0.8,0.28,0.0,0.47,0.98,0.1
5,0.0,0.0,0.0,0.0,0.26,0.97,0.98,0.7,0.52,0.78,0.98,0.9,0.35,0.0,0.48,0.98,0.13
6,0.0,0.0,0.0,0.0,0.22,0.97,0.98,0.53,0.6,0.79,0.98,0.98,0.27,0.0,0.48,0.98,0.1
7,0.0,0.0,0.0,0.0,0.18,0.98,0.98,0.53,0.71,0.83,0.98,0.98,0.2,0.0,0.49,0.98,0.07
8,0.0,0.0,0.0,0.0,0.15,0.98,0.98,0.65,0.78,0.85,0.98,0.98,0.14,0.0,0.49,0.98,0.05
9,0.0,0.0,0.0,0.0,0.15,0.98,0.98,0.78,0.82,0.86,0.98,0.98,0.14,0.0,0.48,0.97,0.04
10,0.0,0.0,0.0,0.0,0.16,0.96,0.98,0.91,0.87,0.88,0.98,0.98,0.16,0.0,0.46,0.92,0.04
11,0.0,0.0,0.0,0.0,0.18,0.94,0.97,0.97,0.91,0.85,0.98,0.96,0.2,0.0,0.38,0.78,0.05
12,0.0,0.0,0.0,0.0,0.13,0.61,0.9,0.97,0.81,0.76,0.94,0.92,0.16,0.0,0.31,0.53,0.06
13,0.0,0.0,0.0,0.0,0.1,0.35,0.77,0.96,0.74,0.6,0.62,0.84,0.15,0.0,0.25,0.33,0.06
14,0.0,0.0,0.0,0.0,0.08,0.28,0.63,0.9,0.74,0.41,0.36,0.78,0.14,0.0,0.2,0.19,0.08
15,0.0,0.0,0.0,0.0,0.05,0.15,0.26,0.81,0.49,0.28,0.23,0.63,0.09,0.0,0.12,0.1,0.06
16,0.0,0.0,0.0,0.0,0.03,0.07,0.05,0.69,0.32,0.18,0.14,0.51,0.09,0.0,0.07,0.05,0.06
17,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.59,0.18,0.13,0.07,0.42,0.12,0.0,0.05,0.04,0.07
18,0.0,0.0,0.0,0.0,0.05,0.02,0.03,0.6,0.17,0.15,0.08,0.37,0.18,0.0,0.09,0.12,0.1
19,0.0,0.0,0.0,0.0,0.12,0.06,0.1,0.64,0.18,0.21,0.1,0.33,0.28,0.0,0.19,0.3,0.13
20,0.0,0.0,0.0,0.0,0.23,0.12,0.19,0.7,0.22,0.34,0.18,0.33,0.4,0.0,0.36,0.6,0.18
21,0.0,0.0,0.0,0.0,0.26,0.29,0.48,0.7,0.29,0.47,0.23,0.3,0.47,0.0,0.44,0.88,0.23
22,0.0,0.0,0.0,0.0,0.31,0.6,0.88,0.74,0.45,0.6,0.4,0.36,0.49,0.0,0.48,0.97,0.24
23,0.0,0.0,0.0,0.0,0.33,0.91,0.98,0.83,0.68,0.7,0.74,0.52,0.49,0.0,0.49,0.98,0.24
24,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.84,0.82,0.75,0.84,0.56,0.49,0.0,0.49,0.98,0.24
25,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.88,0.92,0.78,0.92,0.66,0.49,0.0,0.49,0.98,0.24
26,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.93,0.96,0.81,0.96,0.83,0.49,0.0,0.49,0.98,0.24
27,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.94,0.98,0.75,0.98,0.86,0.49,0.0,0.49,0.98,0.24
28,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.95,0.98,0.7,0.98,0.9,0.49,0.0,0.49,0.98,0.24
29,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.96,0.98,0.67,0.98,0.95,0.49,0.0,0.49,0.98,0.24
30,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.97,0.98,0.68,0.98,0.97,0.49,0.0,0.49,0.98,0.24
31,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.68,0.98,0.98,0.49,0.0,0.49,0.98,0.24
32,0.0,0.0,0.0,0.0,0.33,0.98,0.98,0.98,0.98,0.7,0.98,0.98,0.49,0.0,0.49,0.98,0.24
