Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,584.4,1037.5,5219.2,124.0,755.0,805.0,784.1,216.7,521.0,296.4,608.6,321.59999999999997,2015.8,1553.2,1308.1,1300.4,497.6
1,565.2,1003.5,5047.9,119.9,730.2,778.5,758.3,209.5,504.0,286.6,588.6,311.0,1949.5,1502.2,1265.2,1257.8,481.2
2,544.6,967.0,4864.3,115.6,703.7,750.2,730.8,202.0,485.6,276.29999999999995,567.3,299.6,1878.6000000000001,1447.6,1219.2,1212.0,463.7
3,520.6,924.3,4649.5,110.5,672.6,717.1,698.5,193.2,464.20000000000005,264.2,542.2,286.5,1795.7,1383.6,1165.3,1158.5,443.2
4,497.6,883.5,4444.2,105.6,642.9,685.4,667.7,184.6,443.69999999999993,252.30000000000004,518.3,273.8,1716.4,1322.6,1113.9,1107.3,423.6
5,478.0,848.6,4269.0,101.4,617.5999999999999,658.4,641.2,177.3,426.2,242.10000000000002,497.8,263.0,1648.6000000000001,1270.4,1070.0,1063.7,406.90000000000003
6,461.5,819.4,4122.0,97.9,596.3000000000001,635.7,619.3000000000001,171.29999999999998,411.5,234.10000000000002,480.7,253.99999999999997,1591.9,1226.7,1033.1,1027.1,393.0
7,451.6,801.8,4033.1,95.8,583.5,622.0,605.9,167.3,402.70000000000005,228.9,470.3,248.50000000000003,1557.6000000000001,1200.2,1010.9,1004.9,384.40000000000003
8,451.9,802.4,4036.2,95.9,583.9,622.5,606.4,167.60000000000002,403.0,229.20000000000005,470.70000000000005,248.70000000000002,1558.8999999999999,1201.1,1011.6,1005.7,384.8
9,458.6,814.2,4095.6,97.3,592.5,631.6,615.1999999999999,170.00000000000003,408.99999999999994,232.4,477.6,252.4,1581.8,1218.8,1026.5,1020.5,390.4
10,468.3,831.4,4182.1,99.4,605.0999999999999,645.0,628.3,173.7,417.70000000000005,237.39999999999998,487.7,257.7,1615.3,1244.6,1048.2,1042.0,398.70000000000005
11,480.6,853.4,4292.7,102.0,620.9,662.1,644.9,178.2,428.5,243.8,500.5,264.6,1657.8999999999999,1277.5,1075.9,1069.6,409.2
12,492.9,875.1,4402.2,104.6,636.7,679.0,661.3999999999999,182.79999999999998,439.5,249.90000000000003,513.4,271.4,1700.1999999999998,1310.1,1103.3,1096.9,419.69999999999993
13,527.5,936.6,4711.2,111.9,681.4,726.6,707.8,195.80000000000004,470.29999999999995,267.5,549.4,290.3,1819.5,1402.0,1180.8000000000002,1173.9,449.1
14,542.6,963.4,4846.4,115.2,701.1,747.5,728.2,201.29999999999998,483.90000000000003,275.2,565.2,298.59999999999997,1871.8,1442.3,1214.7,1207.6,462.0
15,546.7,970.6,4882.6,116.0,706.3,753.0,733.5,203.0,487.4,277.19999999999993,569.4,300.7,1885.7,1453.0,1223.6999999999998,1216.6,465.50000000000006
16,543.1,964.3,4850.7,115.2,701.7,748.1,728.8000000000001,201.49999999999997,484.29999999999995,275.59999999999997,565.6,298.9,1873.4,1443.5,1215.7,1208.6,462.40000000000003
17,537.3,953.9,4798.6,114.0,694.1,740.1,720.8999999999999,199.20000000000002,479.1,272.4,559.6,295.70000000000005,1853.3000000000002,1428.0,1202.7,1195.6,457.4
18,531.4,943.4,4745.7,112.8,686.5,731.9,713.0000000000001,197.0,473.8,269.5,553.4,292.5,1832.8,1412.3,1189.5,1182.5,452.5
19,523.7,929.8,4677.0,111.1,676.5,721.3,702.6,194.10000000000002,466.9,265.6000000000001,545.4,288.2,1806.3,1391.8,1172.3,1165.3,445.90000000000003
20,523.8,929.9,4677.8,111.1,676.6999999999999,721.4,702.6999999999999,194.10000000000002,466.9,265.70000000000005,545.4,288.2,1806.5,1392.1,1172.3999999999999,1165.5,445.90000000000003
21,543.7,965.4,4856.1,115.4,702.4,749.0,729.5,201.69999999999996,484.90000000000003,275.8,566.3000000000001,299.2,1875.5,1445.2,1217.1000000000001,1210.0,463.0
22,563.4,1000.3,5032.0,119.6,727.9,776.1,756.0,208.9,502.29999999999995,285.8,586.7,310.2,1943.5000000000002,1497.5,1261.1999999999998,1253.8,479.7
23,577.0,1024.5,5153.5,122.4,745.3999999999999,794.8,774.2,214.19999999999996,514.5,292.7,600.9,317.5,1990.3,1533.6,1291.7,1284.1,491.2
24,561.5,997.0,5015.1,119.2,725.5,773.5,753.4000000000001,208.4,500.79999999999995,284.8,584.8000000000001,309.2,1936.8,1492.5,1257.0,1249.6,478.1
25,536.6,952.7,4792.5,113.9,693.3000000000001,739.2,719.9999999999999,198.99999999999997,478.5,272.2,558.9,295.20000000000005,1850.8000000000002,1426.2,1201.2,1194.1,456.79999999999995
26,512.4,909.8,4576.4,108.7,662.0,705.8,687.4,190.1,456.8,260.0,533.6,281.9,1767.5,1361.9,1147.0,1140.3,436.20000000000005
27,487.8,866.1,4356.7,103.5,630.1999999999999,671.9,654.5,181.0,434.9,247.4,508.09999999999997,268.6,1682.6,1296.5,1091.8999999999999,1085.5,415.3
28,465.6,826.7,4158.6,98.8,601.5999999999999,641.4,624.7,172.70000000000002,415.20000000000005,236.2,485.0,256.2,1606.1000000000001,1237.6,1042.3,1036.2,396.5
29,444.2,788.7,3967.4,94.3,573.9,611.9,596.1000000000001,164.90000000000003,396.09999999999997,225.2,462.70000000000005,244.4,1532.3,1180.6,994.3,988.5,378.2
30,420.6,746.8,3756.7,89.3,543.4,579.4,564.4,156.3,375.1,213.29999999999998,438.1,231.5,1450.9,1118.0,941.5999999999999,936.0,358.09999999999997
31,408.1,724.6,3645.0,86.6,527.2,562.2,547.5,151.4,363.9,206.89999999999995,425.0,224.7,1407.7,1084.7,913.6,908.2,347.50000000000006
32,399.0,708.4,3563.6,84.7,515.5,549.6,535.4,147.99999999999997,355.7,202.50000000000003,415.5,219.50000000000003,1376.3,1060.5,893.1999999999999,887.9,339.8
33,396.8,704.4,3543.6,84.2,512.6,546.5,532.3000000000001,147.29999999999998,353.79999999999995,201.4,413.2,218.3,1368.5,1054.6,888.2,883.0,337.80000000000007
34,399.2,708.7,3564.9,84.7,515.6,549.8,535.5999999999999,148.1,355.8,202.50000000000003,415.7,219.50000000000003,1376.6999999999998,1060.9,893.5,888.2,339.90000000000003
35,404.6,718.3,3613.1,85.8,522.6,557.2,542.8,150.1,360.7,205.1,421.3,222.6,1395.3000000000002,1075.2,905.6,900.3,344.4
36,410.7,729.2,3668.4,87.2,530.6,565.8,551.1,152.70000000000002,366.29999999999995,208.39999999999998,427.8,226.10000000000002,1416.7,1091.7,919.4,914.0,349.7
37,426.3,756.9,3807.3,90.5,550.8,587.2,572.0,158.4,380.1,216.20000000000002,443.9,234.6,1470.3999999999999,1133.0,954.1999999999999,948.6,363.0
38,440.5,782.0,3933.8,93.5,569.1,606.7,591.0,163.60000000000002,392.8,223.49999999999997,458.7,242.5,1519.4,1170.7,986.0,980.2,375.0
39,439.2,779.8,3922.9,93.2,567.4,605.0,589.3000000000001,163.10000000000002,391.7,222.79999999999998,457.5,241.7,1515.1,1167.4,983.2,977.4,374.0
40,436.4,774.7,3897.1,92.6,563.8,601.0,585.4000000000001,161.99999999999997,389.1,221.3,454.4,240.20000000000002,1505.2,1159.8,976.7,971.0,371.5
41,430.2,763.8,3842.3,91.3,555.8,592.6,577.2,159.5,383.59999999999997,218.20000000000002,448.0,236.9,1484.0,1143.4,963.1,957.4,366.3
42,424.8,754.2,3794.1,90.2,548.8,585.2,569.9,157.79999999999998,378.8,215.6,442.4,233.7,1465.3,1129.1,951.0,945.4,361.7
43,424.9,754.3,3794.5,90.2,549.0,585.2,569.9999999999999,157.79999999999998,378.8,215.6,442.4,233.7,1465.5,1129.2,951.0,945.5,361.8
44,430.7,764.7,3846.9,91.4,556.4,593.3,577.8000000000001,159.8,384.09999999999997,218.6,448.6,237.1,1485.7,1144.8,964.1,958.5,366.80000000000007
45,449.7,798.5,4016.7,95.4,581.0,619.5,603.3999999999999,166.8,401.0,228.1,468.29999999999995,247.60000000000002,1551.3,1195.3,1006.6999999999999,1000.8,383.0
46,465.4,826.2,4156.3,98.8,601.3,641.0,624.3000000000001,172.70000000000002,414.90000000000003,236.0,484.59999999999997,256.2,1605.3,1236.9,1041.7,1035.6,396.2
47,476.6,846.2,4256.6,101.1,615.8,656.5,639.5,176.8,425.0,241.70000000000002,496.29999999999995,262.3,1644.0,1266.7,1066.8,1060.6,405.90000000000003
48,516.4,916.9,4612.4,109.6,667.1999999999999,711.4,693.0,191.4,460.49999999999994,262.0,537.9,284.1,1781.4,1372.6,1156.0,1149.3,439.7
49,494.5,878.0,4416.8,104.9,638.9,681.2,663.5,183.50000000000003,440.9,250.8,515.1,272.2,1705.9,1314.4,1107.0,1100.5,421.1
50,470.6,835.4,4202.5,99.8,607.9000000000001,648.2,631.3000000000001,174.50000000000003,419.6,238.7,490.1,259.0,1623.1,1250.6,1053.3,1047.1,400.70000000000005
51,445.5,791.0,3978.7,94.5,575.6,613.6,597.8000000000001,165.3,397.29999999999995,225.79999999999995,464.0,245.29999999999998,1536.6,1184.0,997.2,991.4,379.40000000000003
52,421.1,747.6,3760.6,89.4,544.0,580.0,565.0,156.3,375.5,213.5,438.5,231.7,1452.3999999999999,1119.1,942.5,937.0,358.4
53,395.8,702.8,3535.1,84.0,511.3,545.2,531.0,146.89999999999998,352.9,200.79999999999998,412.2,217.79999999999998,1365.4,1052.0,886.1,880.8,337.0
54,381.1,676.7,3403.8,80.9,492.4,525.0,511.4,141.3,339.8,193.3,396.9,209.8,1314.6000000000001,1013.0,853.1,848.1,324.5
55,374.1,664.2,3341.0,79.4,483.3,515.3,502.0,138.60000000000002,333.59999999999997,189.6,389.5,205.90000000000003,1290.3000000000002,994.2,837.3000000000001,832.4,318.40000000000003
56,370.4,657.6,3308.2,78.6,478.6,510.2,497.09999999999997,137.40000000000003,330.29999999999995,187.7,385.8,204.0,1277.6999999999998,984.5,829.1999999999999,824.3,315.40000000000003
57,373.2,662.7,3333.5,79.2,482.2,514.1,500.69999999999993,138.40000000000003,332.8,189.3,388.79999999999995,205.5,1287.5,992.0,835.5,830.6,317.8
58,377.7,670.5,3373.1,80.1,488.0,520.2,506.7,140.2,336.79999999999995,191.40000000000003,393.29999999999995,208.00000000000003,1302.7,1003.8,845.4,840.4,321.59999999999997
59,383.2,680.4,3422.7,81.3,495.2,527.9,514.1,142.1,341.69999999999993,194.30000000000004,399.1,210.89999999999998,1321.8000000000002,1018.6,857.8,852.8,326.3
60,391.7,695.4,3498.2,83.1,506.1,539.5,525.6,145.20000000000002,349.2,198.6,407.9,215.5,1351.0,1041.0,876.8000000000001,871.6,333.50000000000006
61,405.0,719.0,3617.0,85.9,523.3,557.8,543.3,150.3,361.20000000000005,205.39999999999998,421.8,222.79999999999998,1396.8999999999999,1076.4,906.5,901.2,344.8
62,417.2,740.7,3725.9,88.5,539.0,574.6,559.7,154.79999999999998,372.0,211.7,434.4,229.50000000000003,1439.0,1108.8,933.9,928.4,355.2
63,415.0,736.9,3706.8,88.1,536.2,571.7,556.9,154.2,370.1,210.7,432.2,228.50000000000003,1431.6000000000001,1103.1,929.0999999999999,923.6,353.4
64,411.5,730.6,3675.2,87.3,531.7,566.8,552.1,152.9,367.0,208.79999999999998,428.5,226.5,1419.5,1093.7,921.2,915.7,350.40000000000003
65,411.7,731.0,3677.2,87.4,532.0,567.1,552.3000000000001,152.9,367.1,208.99999999999997,428.8,226.5,1420.2,1094.3,921.6,916.2,350.5
66,418.7,743.3,3739.2,88.8,540.9,576.7,561.6,155.30000000000004,373.3,212.29999999999998,436.0,230.3,1444.1000000000001,1112.8,937.1,931.7,356.5
67,419.1,744.1,3743.1,88.9,541.4,577.3,562.4,155.6,373.7,212.49999999999997,436.5,230.60000000000002,1445.6999999999998,1113.9,938.2,932.7,356.79999999999995
68,425.1,754.7,3796.6,90.2,549.2,585.6,570.4,157.89999999999998,378.90000000000003,215.6,442.7,234.0,1466.3,1129.8,951.6,946.0,361.9
69,433.2,769.0,3868.6,91.9,559.6,596.6,581.1999999999999,160.79999999999998,386.09999999999997,219.6,451.1,238.4,1494.0,1151.3,969.6,963.9,368.80000000000007
70,448.5,796.3,4005.7,95.2,579.5,617.8,601.7,166.39999999999998,399.9,227.59999999999997,467.1,246.89999999999998,1547.0,1192.1,1004.0,998.1,381.90000000000003
71,457.9,813.0,4089.7,97.2,591.6,630.8,614.4,169.80000000000004,408.4,232.09999999999997,476.90000000000003,251.9,1579.5,1217.1,1025.1,1019.0,389.79999999999995
72,540.9,960.3,4830.8,114.8,698.7,745.0,725.6999999999999,200.7,482.3,274.3,563.3,297.49999999999994,1865.8,1437.6,1210.8,1203.7,460.5
73,513.2,911.1,4583.4,108.9,662.9999999999999,706.9,688.6,190.4,457.7,260.40000000000003,534.5,282.29999999999995,1770.1,1364.0,1148.6999999999998,1142.0,436.90000000000003
74,484.9,860.9,4330.8,102.9,626.5,667.9,650.5999999999999,179.79999999999998,432.4,245.70000000000002,505.0,266.9,1672.7,1288.8,1085.5,1079.1,412.90000000000003
75,456.5,810.4,4076.8,96.9,589.8000000000001,628.8,612.5,169.40000000000003,407.0,231.49999999999997,475.4,251.29999999999998,1574.5000000000002,1213.2,1021.8,1015.8,388.59999999999997
76,427.4,758.8,3817.1,90.7,552.1,588.7,573.4,158.8,381.0,216.8,445.09999999999997,235.2,1474.3,1135.9,956.6999999999999,951.1,363.8
77,399.8,709.8,3570.5,84.8,516.5,550.7,536.4,148.2,356.4,202.70000000000002,416.40000000000003,220.10000000000002,1378.8999999999999,1062.6,894.9,889.6,340.40000000000003
78,379.2,673.3,3386.8,80.5,489.9,522.3,508.8,140.6,338.1,192.3,394.9,208.60000000000002,1308.1,1007.9,848.9,843.9,322.79999999999995
79,371.3,659.2,3316.2,78.8,479.7,511.4,498.2,137.8,331.1,188.2,386.7,204.29999999999998,1280.6999999999998,986.9,831.1999999999999,826.3,316.2
80,370.2,657.4,3306.8,78.6,478.29999999999995,510.0,496.8,137.40000000000003,330.1,187.49999999999997,385.6,203.89999999999998,1277.1,984.1,828.8,823.9,315.3
81,377.1,669.6,3368.2,80.0,487.29999999999995,519.5,505.9,139.9,336.1,191.20000000000002,392.7,207.50000000000003,1300.8,1002.3,844.1999999999999,839.2,321.1
82,386.9,686.9,3455.6,82.1,499.79999999999995,533.0,519.1999999999999,143.60000000000002,344.9,196.1,403.0,212.9,1334.7,1028.4,866.0999999999999,861.0,329.40000000000003
83,397.8,706.2,3552.5,84.4,513.9,547.9,533.6999999999999,147.49999999999997,354.6,201.8,414.20000000000005,218.79999999999998,1372.0,1057.2,890.4,885.2,338.70000000000005
84,409.0,726.1,3652.5,86.8,528.3000000000001,563.3,548.8000000000001,151.6,364.6,207.49999999999997,425.9,225.2,1410.7,1087.0,915.5,910.1,348.2
85,436.2,774.4,3895.6,92.6,563.5,600.8,585.1,161.89999999999998,388.90000000000003,221.2,454.3,239.9,1504.6,1159.3,976.4000000000001,970.6,371.3
86,447.2,794.0,3994.3,94.9,577.8,616.0,600.1000000000001,165.90000000000003,398.8,226.9,465.8,246.1,1542.6,1188.7,1001.1,995.2,380.8
87,449.1,797.3,4010.9,95.3,580.0999999999999,618.6,602.5999999999999,166.7,400.4,227.79999999999998,467.7,247.10000000000002,1549.0,1193.6,1005.3,999.4,382.40000000000003
88,450.8,800.4,4026.4,95.7,582.4,621.0,604.8999999999999,167.3,402.0,228.60000000000002,469.5,248.10000000000002,1555.0,1198.2,1009.1,1003.2,383.8
89,454.6,807.2,4060.6,96.5,587.4,626.3,610.0,168.80000000000004,405.4,230.7,473.5,250.3,1568.4,1208.4,1017.8,1011.8,387.09999999999997
90,462.5,821.1,4130.3,98.1,597.4000000000001,637.0,620.6,171.70000000000002,412.3,234.4,481.7,254.6,1595.3000000000002,1229.2,1035.2,1029.1,393.8
91,475.9,845.0,4250.5,101.0,614.8000000000001,655.6,638.5,176.60000000000002,424.3,241.3,495.6,261.79999999999995,1641.6000000000001,1264.9,1065.4,1059.1,405.3
92,492.6,874.5,4399.2,104.5,636.3000000000001,678.5,660.9,182.70000000000002,439.20000000000005,249.80000000000004,513.0,271.09999999999997,1699.0,1309.2,1102.6,1096.1,419.5
93,515.1,914.5,4600.4,109.3,665.5,709.5,691.0999999999999,191.0,459.3,261.20000000000005,536.4,283.6,1776.6999999999998,1369.0,1153.0,1146.3,438.7
94,532.0,944.5,4751.0,112.9,687.2,732.8,713.9,197.40000000000003,474.29999999999995,269.7,554.0,292.79999999999995,1835.0,1413.9,1190.8,1183.8,452.9
95,543.4,964.9,4853.6,115.3,702.0999999999999,748.6,729.2,201.69999999999996,484.6,275.7,566.0,299.2,1874.6000000000001,1444.4,1216.3999999999999,1209.4,462.7
96,569.0,1010.2,5081.5,120.7,735.1,783.7,763.4,211.1,507.20000000000005,288.6,592.6,313.09999999999997,1962.5,1512.2,1273.6,1266.1,484.5
97,540.1,958.9,4823.8,114.6,697.8000000000001,744.0,724.6,200.4,481.5,273.9,562.5,297.20000000000005,1862.8999999999999,1435.5,1209.0,1201.9,459.9
98,510.9,907.2,4563.3,108.4,660.2,703.8,685.3999999999999,189.70000000000002,455.6,259.2,532.1,281.2,1762.4,1358.0,1143.7,1137.0,435.0
99,481.8,855.5,4303.4,102.2,622.5,663.7,646.5,178.90000000000003,429.6,244.5,501.8,265.2,1662.0,1280.7,1078.6,1072.3,410.2
100,452.6,803.6,4042.2,96.0,584.7,623.4,607.1999999999999,167.7,403.5,229.50000000000003,471.4,249.0,1561.1,1202.9,1013.1,1007.2,385.3
101,424.2,753.1,3788.3,90.0,547.9,584.3,569.0999999999999,157.29999999999998,378.2,215.19999999999996,441.79999999999995,233.5,1463.1,1127.4,949.5,943.9,361.1
102,404.6,718.3,3613.4,85.8,522.6999999999999,557.3,542.8,150.1,360.7,205.1,421.3,222.7,1395.4,1075.3,905.6999999999999,900.3,344.49999999999994
103,395.0,701.3,3527.6,83.8,510.4,544.1,530.0,146.39999999999998,352.20000000000005,200.29999999999998,411.3,217.4,1362.3999999999999,1049.8,884.1,879.0,336.20000000000005
104,398.3,707.2,3557.5,84.5,514.7,548.7,534.5,147.89999999999998,355.09999999999997,202.1,414.8,219.30000000000004,1373.9,1058.7,891.5999999999999,886.4,339.09999999999997
105,407.0,722.5,3634.6,86.4,525.7,560.6,546.1,150.9,362.8,206.2,423.8,223.79999999999998,1403.6999999999998,1081.6,911.0,905.6,346.59999999999997
106,417.2,740.6,3725.7,88.5,539.0,574.6,559.7,154.79999999999998,372.0,211.6,434.4,229.50000000000003,1439.0,1108.7,933.8,928.3,355.2
107,424.9,754.4,3795.1,90.2,549.0,585.3,570.0999999999999,157.79999999999998,378.8,215.6,442.6,233.79999999999998,1465.8,1129.4,951.2,945.6,361.8
108,434.2,770.8,3877.6,92.1,560.8,598.0,582.5,161.1,387.1,220.20000000000002,452.20000000000005,238.99999999999997,1497.5,1153.9,971.8,966.2,369.6
109,464.0,823.8,4144.1,98.5,599.5,639.1,622.5,172.1,413.70000000000005,235.2,483.3,255.29999999999998,1600.5,1233.2,1038.7,1032.6,395.1
110,474.8,843.0,4240.5,100.8,613.4,654.0,637.1,176.09999999999997,423.4,240.70000000000002,494.5,261.3,1637.6999999999998,1261.9,1062.9,1056.6,404.20000000000005
111,470.5,835.4,4202.1,99.8,607.9000000000001,648.1,631.3000000000001,174.4,419.5,238.59999999999997,490.0,259.0,1623.0,1250.5,1053.2,1047.0,400.5
112,462.9,821.9,4134.6,98.2,598.0999999999999,637.7,621.1,171.70000000000002,412.80000000000007,234.60000000000002,482.09999999999997,254.7,1596.8000000000002,1230.4,1036.3,1030.2,394.09999999999997
113,456.6,810.7,4078.3,96.9,589.9000000000001,629.0,612.7,169.40000000000003,407.2,231.7,475.6,251.29999999999998,1575.1000000000001,1213.7,1022.1,1016.2,388.79999999999995
114,451.4,801.4,4031.3,95.8,583.1,621.7,605.5999999999999,167.3,402.5,228.8,470.1,248.4,1557.0,1199.7,1010.4,1004.5,384.3
115,449.8,798.7,4017.6,95.5,581.2,619.6,603.5999999999999,166.9,401.1,228.1,468.5,247.70000000000002,1551.6000000000001,1195.6,1006.9,1001.0,383.0
116,450.1,799.2,4020.3,95.5,581.6,620.0,603.8999999999999,166.9,401.4,228.3,468.8,247.9,1552.6,1196.4,1007.7,1001.7,383.2
117,463.5,822.9,4139.7,98.4,598.8,638.5,621.9,172.00000000000003,413.29999999999995,234.9,482.79999999999995,254.99999999999997,1598.8000000000002,1231.9,1037.6,1031.5,394.6
118,486.3,863.4,4343.2,103.2,628.3,669.8,652.5,180.39999999999998,433.70000000000005,246.50000000000003,506.40000000000003,267.40000000000003,1677.4,1292.5,1088.5,1082.2,414.1
119,498.6,885.3,4453.3,105.8,644.1,686.8,669.0,185.00000000000003,444.6,252.80000000000004,519.3,274.5,1719.9,1325.3,1116.1,1109.6,424.5
120,528.9,939.1,4724.1,112.2,683.4000000000001,728.6,709.6999999999999,196.3,471.6,268.40000000000003,550.9,291.2,1824.5,1405.8,1184.0,1177.1,450.3
121,503.7,894.3,4498.6,106.9,650.7,693.8,675.8000000000001,186.89999999999998,449.1,255.50000000000003,524.6,277.3,1737.4,1338.8,1127.5,1120.9,428.79999999999995
122,477.5,847.8,4264.6,101.3,616.9,657.7,640.6,177.20000000000002,425.8,242.00000000000003,497.29999999999995,262.7,1647.0,1269.1,1068.8000000000002,1062.6,406.59999999999997
123,450.3,799.5,4021.8,95.6,581.7,620.3,604.3,167.0,401.59999999999997,228.40000000000003,469.0,248.0,1553.2,1196.8,1008.0,1002.1,383.3
124,422.5,750.2,3773.8,89.7,545.8,582.0,567.0,156.9,376.79999999999995,214.2,440.1,232.7,1457.5000000000002,1123.0,945.9,940.3,359.8
125,396.1,703.3,3537.7,84.0,511.7,545.6,531.4,147.0,353.2,200.89999999999998,412.5,218.00000000000003,1366.3000000000002,1052.8,886.7,881.5,337.3
126,381.2,676.8,3404.3,80.9,492.4,525.0,511.5,141.4,339.8,193.3,396.9,209.8,1314.8000000000002,1013.1,853.3,848.2,324.5
127,374.9,665.6,3348.4,79.6,484.40000000000003,516.4,503.0,138.8,334.20000000000005,190.1,390.5,206.3,1293.2,996.4,839.2,834.3,319.2
128,374.4,664.8,3344.1,79.5,483.79999999999995,515.8,502.40000000000003,138.7,333.9,189.8,390.0,205.90000000000003,1291.5,995.2,838.1,833.2,318.8
129,379.8,674.3,3392.2,80.6,490.79999999999995,523.2,509.6,140.9,338.7,192.5,395.6,209.0,1310.1,1009.5,850.2,845.2,323.4
130,389.0,690.7,3474.5,82.6,502.6,535.9,521.9,144.10000000000002,347.0,197.2,405.2,214.2,1341.8,1034.0,870.9,865.7,331.2
131,399.9,710.0,3571.3,84.8,516.7,550.8,536.5,148.2,356.6,202.8,416.40000000000003,220.10000000000002,1379.1999999999998,1062.8,895.1,889.8,340.5
132,411.8,731.2,3678.0,87.4,532.0,567.2,552.5,152.9,367.2,208.99999999999997,428.9,226.5,1420.6,1094.5,921.8,916.4,350.59999999999997
133,433.3,769.3,3869.7,91.9,559.7,596.8,581.4,160.89999999999998,386.3,219.70000000000002,451.20000000000005,238.5,1494.5,1151.6,969.8,964.2,368.90000000000003
134,448.9,797.0,4009.2,95.3,580.0,618.3,602.4,166.6,400.3,227.7,467.5,247.10000000000002,1548.4,1193.1,1004.8,999.0,382.2
135,453.9,805.9,4053.9,96.3,586.4,625.2,608.9999999999999,168.50000000000003,404.7,230.20000000000002,472.7,249.8,1565.6,1206.4,1016.0,1010.1,386.59999999999997
136,459.2,815.2,4101.0,97.4,593.2,632.5,616.0999999999999,170.1,409.40000000000003,232.7,478.2,252.8,1583.8,1220.4,1027.9,1021.8,390.99999999999994
137,468.0,830.9,4179.9,99.3,604.7,644.7,628.0,173.7,417.3,237.29999999999998,487.4,257.5,1614.4,1243.9,1047.7,1041.5,398.40000000000003
138,465.8,827.0,4160.4,98.8,601.8,641.6,625.0,172.8,415.29999999999995,236.39999999999998,485.1,256.3,1606.7,1238.1,1042.8,1036.6,396.6
139,454.5,807.0,4059.3,96.4,587.1999999999999,626.1,609.6999999999999,168.70000000000002,405.3,230.6,473.4,250.2,1567.8000000000002,1208.0,1017.4,1011.4,386.9
140,448.4,796.2,4004.9,95.2,579.3000000000001,617.7,601.6,166.39999999999998,399.79999999999995,227.49999999999997,467.0,246.8,1546.7,1191.8,1003.8,997.9,381.8
141,454.6,807.2,4060.5,96.5,587.4,626.2,610.0,168.80000000000004,405.4,230.7,473.5,250.3,1568.3,1208.4,1017.6999999999999,1011.7,387.09999999999997
142,467.9,830.8,4179.0,99.3,604.5,644.5,627.9,173.7,417.3,237.29999999999998,487.3,257.4,1614.1000000000001,1243.6,1047.4,1041.3,398.3
143,482.4,856.5,4308.5,102.4,623.1999999999999,664.5,647.3000000000001,179.00000000000003,430.09999999999997,244.7,502.4,265.6,1664.0,1282.2,1079.9,1073.5,410.8
144,523.4,929.2,4674.2,111.1,676.2,720.9,702.0999999999999,194.10000000000002,466.6,265.50000000000006,545.1,288.0,1805.2,1391.0,1171.5,1164.6,445.59999999999997
145,497.2,882.8,4440.7,105.5,642.4,684.9,667.2,184.6,443.4,252.10000000000005,517.8,273.59999999999997,1715.1,1321.5,1113.0,1106.5,423.29999999999995
146,472.9,839.5,4223.2,100.3,610.9,651.3,634.5000000000001,175.29999999999998,421.6,239.8,492.5,260.3,1631.1,1256.8,1058.5,1052.3,402.6
147,447.4,794.4,3995.8,94.9,578.0,616.3,600.3000000000001,166.10000000000002,399.0,226.9,466.0,246.2,1543.2,1189.1,1001.5,995.6,381.00000000000006
148,421.5,748.4,3764.6,89.4,544.6,580.6,565.5,156.50000000000003,375.8,213.6,439.0,231.8,1453.8999999999999,1120.3,943.6,938.0,358.79999999999995
149,396.9,704.7,3545.0,84.2,512.8,546.7,532.5,147.29999999999998,354.0,201.4,413.3,218.3,1369.1,1055.0,888.5,883.3,338.0
150,383.6,681.1,3426.0,81.4,495.5,528.4,514.7,142.20000000000002,342.1,194.60000000000002,399.5,211.0,1323.1,1019.6,858.7,853.6,326.6
151,378.4,671.8,3379.7,80.3,488.9,521.2,507.7,140.5,337.4,191.9,394.1,208.30000000000004,1305.1,1005.8,847.0,842.1,322.2
152,379.2,673.3,3387.0,80.5,489.9,522.4,508.8,140.6,338.20000000000005,192.3,395.0,208.60000000000002,1308.1999999999998,1008.0,848.9,843.9,322.79999999999995
