Time,9001,9003,9005,9007,9009,9011,9013,9015,23001,23003,23005,23007,23009,23011,23013,23015,23017,23019,23021,23023,23025,23027,23029,23031,25001,25003,25005,25009,25011,25013,25015,25017,25021,25023,25025,25027,33001,33003,33005,33007,33009,33011,33013,33015,33017,33019,44003,44005,44007,44009,50001,50003,50005,50007,50009,50011,50013,50015,50017,50019,50021,50023,50025,50027
0,0.0,0.18,0.45,0.0,0.0,0.38,0.0,0.0,0.2,0.98,0.08,0.89,0.52,0.6,0.33,0.44,0.96,0.98,0.98,0.13,0.97,0.6,0.85,0.18,0.24,0.36,0.0,0.0,0.19,0.14,0.29,0.0,0.0,0.0,0.0,0.5,0.13,0.04,0.39,0.15,0.06,0.17,0.09,0.14,0.14,0.32,0.36,0.0,0.0,0.34,0.67,0.45,0.21,0.54,0.66,0.4,0.0,0.46,0.45,0.77,0.44,0.81,0.39,0.48
1,0.0,0.21,0.46,0.0,0.0,0.4,0.0,0.0,0.2,0.98,0.14,0.93,0.51,0.46,0.38,0.45,0.96,0.97,0.98,0.28,0.97,0.49,0.67,0.32,0.28,0.36,0.0,0.0,0.16,0.17,0.29,0.0,0.0,0.0,0.0,0.55,0.24,0.08,0.39,0.14,0.07,0.2,0.11,0.22,0.29,0.35,0.4,0.0,0.0,0.42,0.69,0.46,0.2,0.61,0.59,0.46,0.0,0.43,0.4,0.71,0.4,0.79,0.39,0.4
2,0.0,0.24,0.49,0.0,0.0,0.42,0.0,0.0,0.19,0.98,0.22,0.96,0.5,0.36,0.42,0.48,0.96,0.96,0.98,0.54,0.97,0.4,0.48,0.51,0.33,0.37,0.0,0.0,0.14,0.2,0.28,0.0,0.0,0.0,0.0,0.6,0.4,0.18,0.4,0.14,0.1,0.23,0.14,0.34,0.51,0.37,0.46,0.0,0.0,0.51,0.71,0.48,0.22,0.7,0.53,0.57,0.0,0.41,0.35,0.65,0.36,0.77,0.39,0.34
3,0.0,0.25,0.48,0.0,0.0,0.47,0.0,0.0,0.2,0.97,0.28,0.94,0.55,0.43,0.42,0.5,0.95,0.83,0.97,0.56,0.96,0.47,0.4,0.54,0.39,0.32,0.0,0.0,0.15,0.21,0.26,0.0,0.0,0.0,0.0,0.6,0.42,0.14,0.47,0.15,0.11,0.27,0.17,0.4,0.52,0.45,0.47,0.0,0.0,0.53,0.79,0.49,0.28,0.78,0.59,0.59,0.0,0.4,0.38,0.72,0.39,0.81,0.38,0.39
4,0.0,0.29,0.5,0.0,0.0,0.53,0.0,0.0,0.22,0.96,0.37,0.91,0.6,0.51,0.42,0.51,0.94,0.6,0.89,0.58,0.95,0.55,0.34,0.6,0.47,0.32,0.0,0.0,0.17,0.26,0.28,0.0,0.0,0.0,0.0,0.61,0.49,0.12,0.57,0.16,0.11,0.35,0.2,0.5,0.58,0.56,0.49,0.0,0.0,0.56,0.86,0.51,0.36,0.85,0.66,0.61,0.0,0.39,0.41,0.8,0.43,0.85,0.39,0.45
5,0.0,0.37,0.55,0.0,0.0,0.6,0.0,0.0,0.26,0.94,0.52,0.9,0.67,0.59,0.43,0.54,0.94,0.41,0.71,0.61,0.92,0.63,0.29,0.71,0.57,0.38,0.0,0.0,0.19,0.37,0.35,0.0,0.0,0.0,0.0,0.65,0.59,0.1,0.7,0.18,0.12,0.46,0.24,0.63,0.68,0.69,0.52,0.0,0.0,0.59,0.9,0.55,0.46,0.89,0.73,0.64,0.0,0.38,0.44,0.86,0.48,0.87,0.4,0.51
6,0.0,0.3,0.44,0.0,0.0,0.39,0.0,0.0,0.31,0.91,0.51,0.84,0.65,0.48,0.4,0.49,0.95,0.39,0.61,0.57,0.9,0.57,0.41,0.68,0.62,0.3,0.0,0.0,0.16,0.29,0.27,0.0,0.0,0.0,0.0,0.6,0.59,0.09,0.67,0.15,0.09,0.44,0.23,0.58,0.66,0.66,0.32,0.0,0.0,0.39,0.84,0.44,0.39,0.88,0.73,0.57,0.0,0.38,0.35,0.86,0.4,0.8,0.3,0.4
7,0.0,0.24,0.35,0.0,0.0,0.23,0.0,0.0,0.37,0.89,0.5,0.74,0.63,0.38,0.38,0.44,0.96,0.38,0.51,0.52,0.88,0.52,0.56,0.66,0.68,0.23,0.0,0.0,0.14,0.23,0.21,0.0,0.0,0.0,0.0,0.55,0.6,0.09,0.65,0.14,0.06,0.43,0.23,0.53,0.64,0.64,0.19,0.0,0.0,0.25,0.73,0.34,0.34,0.87,0.74,0.49,0.0,0.39,0.27,0.85,0.33,0.72,0.22,0.32
8,0.0,0.19,0.27,0.0,0.0,0.12,0.0,0.0,0.44,0.87,0.5,0.65,0.61,0.29,0.36,0.4,0.96,0.39,0.42,0.49,0.87,0.47,0.71,0.65,0.76,0.17,0.0,0.0,0.12,0.17,0.16,0.0,0.0,0.0,0.0,0.5,0.61,0.1,0.63,0.12,0.05,0.42,0.23,0.5,0.64,0.62,0.12,0.0,0.0,0.17,0.62,0.26,0.28,0.86,0.74,0.43,0.0,0.4,0.21,0.85,0.26,0.64,0.16,0.24
